:START_ID,:END_ID,:TYPE
32008D0134,32007E0808,CITES
32021D1126,32001L0083,CITES
32021D1126,32013D1082,CITES
32021D1126,32021H0122(01),CITES
32021D1126,32004R0726,CITES
32021D1126,32021D1073,CITES
32021D1126,22002A0430(01),CITES
32022D0579,32022D0356,CITES
32010D0619,32009E0445,CITES
32010D0619,32010D0322,CITES
32014R0667,32010R1095,CITES
32014R0667,32003R0001,CITES
32014R0667,31971R1182,CITES
32014R0580,32006R1898,CITES
32014R0580,32006R0510,CITES
32014R0580,52013XC0320(05),CITES
32021D1180,32011R1233,CITES
32021D0995,31999D0437,CITES
32021D0995,32011D0350,CITES
32021D0995,12005S/ACT,CITES
32021D0995,21999A0710(02),CITES
32021D0995,22008A0227(03),CITES
32021D0995,32008D0146,CITES
32021D0995,22011A0618(02),CITES
32014R0629,32012R0608,CITES
32010D0403,32007D0706,CITES
32010D0403,32008D0585,CITES
32010D0403,32007D0141,CITES
32010D0403,32008D0741,CITES
32010D0403,32006D0422,CITES
32010D0403,32006D0211,CITES
32010D0403,32003L0054,CITES
32018R0644,12016E169,CITES
32018R0644,32016L0680,CITES
32018R0644,31997L0067,CITES
32018R0644,32016R0679,CITES
32018R0644,52016AE4454,CITES
32018R0644,12016M/PRO/26,CITES
32018R0644,12016M005,CITES
32018R0644,12016E/PRO/26,CITES
32018R0644,32014R0910,CITES
32018R0644,12016E014,CITES
32018R0644,32011R0182,CITES
32018R0644,32011L0083,CITES
32018R0644,32003H0361,CITES
32018R0644,12016P/TXT,CITES
32020R0261,32001R0045,CITES
32020R0261,32020D0263,CITES
32020R0261,32020L0262,CITES
32020R0261,52018AP0368,CITES
32020R0261,52018AE3104,CITES
32010D0240,31975R2783,CITES
32010D0240,31999D0468,CITES
32010D0240,31993R3448,CITES
32010D0240,32006R1667,CITES
32010D0240,32000R0104,CITES
32010D0240,31992R2913,CITES
32010D0240,32007R1234,CITES
32010D0240,22004A0930(03),CITES
32010D0405,32003R2201,CITES
32010D0405,12010P/TXT,CITES
32020R2190,12020W/TXT,CITES
32020R2190,32019R1014,CITES
32020R2190,32019R2128,CITES
32023D0606(01),32019R1021,CITES
32023D0606(01),32006R1907,CITES
32023D0606(01),22003A0306(01),CITES
32010D0392,52009XC0813(06),CITES
32010D0392,52009XC0813(07),CITES
32008D0261,12006M/PRO/02,CITES
32008D0261,12006E/PRO/02,CITES
32008D0261,32002D0192,CITES
32008D0261,12006M/PRO/05,CITES
32008D0261,31999D0436,CITES
32008D0261,32000D0365,CITES
32008D0261,31999D0437,CITES
32008D0261,12006E/PRO/05,CITES
32006R1086,32006D0495,CITES
32020R0975,32017R1185,CITES
32023D0568,32012R0965,CITES
32023D0568,32017R0373,CITES
32022R1290,32009R1107,CITES
32022R1290,32017R0978,CITES
32022R1290,32019R1561,CITES
32022R1290,32017R0693,CITES
32019D1002,32017H0706(01),CITES
32019D1002,32018H0627(02),CITES
32019D1002,32018D2020,CITES
32019D1002,12016E/TXT,CITES
32019D1002,32018H1221(01),CITES
32019D1002,12016E121,CITES
32016D1765,52016DC0176,CITES
32016D1765,52015DC0192,CITES
32016D1765,52015DC0550,CITES
32016D1765,52011DC0311,CITES
32016D1765,32011D1130(02),CITES
32020R0565,32009R0606,CITES
32020R1337,32013R0862,CITES
32020R1337,32008R0487,CITES
32020R0734,32011R1378,CITES
32022D1319,32016R0919,CITES
32006D0598,61995CJ0355,CITES
32006D0598,31998D0466,CITES
32006D0598,32003D0193,CITES
32006D0598,62002TJ0137,CITES
32006D0598,52003XC0808(02),CITES
32006D0598,C2002/289/67,CITES
32006D0598,31999R0659,CITES
32006D0598,52004XC0110(03),CITES
32018Q0113(01),32001R0045,CITES
32018Q0113(01),12016E339,CITES
32018Q0113(01),12016M/TXT,CITES
32018Q0113(01),32016L1148,CITES
32018Q0113(01),32012R0966,CITES
32018Q0113(01),32001R1049,CITES
32021Q0628(01),31968R0259(01),CITES
32021Q0628(01),12016E/TXT,CITES
32021Q0628(01),32002L0058,CITES
32021Q0628(01),31968R0259(02),CITES
32021Q0628(01),12016M/TXT,CITES
32017L1371,12016M/PRO/21,CITES
32017L1371,52012AA0008,CITES
32017L1371,52017AG0004(01),CITES
32017L1371,12016E/PRO/22,CITES
32017L1371,32008F0841,CITES
32017L1371,32013R0883,CITES
32017L1371,31968R0259,CITES
32017L1371,32015L0849,CITES
32017L1371,12016E/PRO/03,CITES
32017L1371,52012AR1269,CITES
32017L1371,12016E/PRO/07,CITES
32017L1371,12016M/PRO/07,CITES
32017L1371,32001R0045,CITES
32017L1371,12016M005,CITES
32017L1371,12016M/PRO/22,CITES
32017L1371,12016P/TXT,CITES
32017L1371,12016E/PRO/21,CITES
32017L1371,12016M/TXT,CITES
32017L1371,32006L0112,CITES
32017L1371,12016E/TXT,CITES
32017L1371,32014L0042,CITES
32017L1371,32016L0680,CITES
32017L1371,32012R0966,CITES
32017L1371,12016M/PRO/03,CITES
32017L1371,31995R2988,CITES
32020R1591,32010R0897,CITES
32022R1399,32003R1059,CITES
32022R1399,32006R1893,CITES
32022R1399,32009H0824,CITES
32019R1347,32003R0828,CITES
32019R1347,32008R0938,CITES
32019R1347,31996R1107,CITES
32006E0787,32005E0792,CITES
32023D1011,12016M/PRO/22,CITES
32023D1011,12016E/PRO/22,CITES
32023D1011,12016P047,CITES
32023D1011,12016P007,CITES
32023D1011,32022R0991,CITES
32023D1011,32016R0794,CITES
32023D1011,12016P008,CITES
32014R0107,32003R1334,CITES
32014R0107,31970L0524,CITES
32009D0290,32009D0289,CITES
32024D1954,22023X0417(01),CITES
32024D1954,32020D0135,CITES
32024D1954,22023D0819,CITES
32024D1954,12020W/PRO/01,CITES
32024D1954,12020W/TXT,CITES
32024D1011,32018D1603,CITES
32024D1011,22018A1026(01),CITES
32024D0947,12016E/PRO/22,CITES
32024D0947,12016P007,CITES
32024D0947,32018R1725,CITES
32024D0947,12016P052,CITES
32024D0947,12016M/PRO/22,CITES
32024D0947,12016P/TXT,CITES
32024D0947,12016E/PRO/21,CITES
32024D0947,12016M/PRO/21,CITES
32024D0947,12016P008,CITES
32024D0947,12016P047,CITES
32024R2633,32002R0178,CITES
31997R0092,31992R2913,CITES
32024D0389,32004R0065,CITES
32024D0389,32009D0770,CITES
32024D0389,32003R1946,CITES
32024D0389,32003R1830,CITES
32024D0389,32019D1301,CITES
32024D0389,32013D0327,CITES
32024D0389,22002A0731(01),CITES
32024D0389,32007D0232,CITES
32024D0389,21993A1213(01),CITES
32025D0875,32011D0350,CITES
32025D0875,21999A0710(02),CITES
32025D0875,32002D0192,CITES
32025D0875,22008A0227(03),CITES
32025D0875,31999D0437,CITES
32025D0875,12016M/PRO/22,CITES
32025D0875,22011A0618(02),CITES
32025D0875,12016E/PRO/22,CITES
32025D0875,12003T003,CITES
32025D0875,32008D0146,CITES
32024D1354,32021D0509,CITES
32024R3128,52019DC0640,CITES
32000R0323,31992R2913,CITES
32023R2791,32023D1796,CITES
32023R2791,22023A0921(01),CITES
32025D1083,32020R0687,CITES
32025D1083,32018R1882,CITES
32003R0218,31992R2913,CITES
32024R2040,32009R0887,CITES
32024R1825,32015R2447,CITES
32024R1825,22014A0529(01),CITES
32000R0184,31992R2913,CITES
32024R1160,32024R0795,CITES
32024D0784,31997D0836,CITES
32024D0784,32018R0858,CITES
32024D0784,22000A0210(01),CITES
32024D0784,32000D0125,CITES
32024D0784,21997A1217(01),CITES
32023R2743,32019R2072,CITES
32023R2743,12020W/TXT,CITES
32023R2743,12020W/PRO/01,CITES
32024R1721,32018R0858,CITES
32024D2625,32017R0746,CITES
32024D2625,62021CJ0588,CITES
32024D2625,32017R0745,CITES
32024D2625,32001R1049,CITES
32024D2625,31998L0079,CITES
32025R0883,32007R0834,CITES
32024D2898,32023D1475,CITES
32024D2898,22023A0719(01),CITES
32003R0055,31992R2913,CITES
32024R1999,22014A0529(01),CITES
32024R1999,32015R2447,CITES
32024R1474,22011A0806(01),CITES
32024R1474,32011R0404,CITES
32024R1474,32013R1380,CITES
32024R1474,32022R2343,CITES
32024R1474,32008R1005,CITES
32024R1474,32012R1026,CITES
32024R1474,32023R2842,CITES
32024D2728,22012A1221(01),CITES
32024D2728,32016D2369,CITES
32024D2728,52016AP0491,CITES
32024R2441,32005R0378,CITES
32025R0752,32005R0378,CITES
32025D0488,32023D0653,CITES
32025D0488,32021D0509,CITES
32008D0578,32007R0168,CITES
32023R2712,32015R2447,CITES
32023R2712,32013R0952,CITES
32023R2712,31987R2658,CITES
32023R2712,32015R2446,CITES
31997F0661,41997A0625(01),CITES
31997F0661,41996A1023(01),CITES
31997F0661,51997DC0192,CITES
32025R0520,32021R2237,CITES
32025R0520,32012R0965,CITES
32024D2626,32003R1059,CITES
32025D0057,32010L0075,CITES
32023R2867,32022R0163,CITES
32023R2867,32007R0715,CITES
32023R2867,42022X2124,CITES
32023R2867,32017R1151,CITES
32023R2867,32009R0595,CITES
32000R1628,31992R2219,CITES
31997R0143,31995R2268,CITES
31997R0143,31994R1179,CITES
32025R0036,12020W/TXT,CITES
32025R0036,32024R1896,CITES
32025R0036,62020CJ0226,CITES
32025R0036,32007D0214,CITES
32025R0036,52023XC01033,CITES
32025R0036,52014XC1115(01),CITES
32025R0036,12020W/PRO/01,CITES
32025R0036,62017TJ0835,CITES
32025R0036,62009TJ0528,CITES
32025R0036,21994A1223(09),CITES
32025R0036,32024R2509,CITES
32025R0036,62012CJ0010,CITES
32024R0206,31995R2988,CITES
32024R0206,32021R1060,CITES
32024R0206,32024R0203,CITES
32024R0206,32013R1306,CITES
32024R0206,32024R0205,CITES
32024R0206,32018R1725,CITES
32025R0119,32021R0567,CITES
32025R0101,52024DC0054,CITES
32025R0081,21994A1223(09),CITES
32025R0081,32015R0755,CITES
32025R0081,32024R2522,CITES
32025R0081,32017R0749,CITES
32025R0081,32024R1666,CITES
32025R0081,52024XC03112,CITES
32025R0081,32022R0191,CITES
32025R0081,32024R1782,CITES
32025R0081,32024R2731,CITES
32025R0081,62024CN0319,CITES
32025R0081,32023R1444,CITES
32025R0081,32022R2068,CITES
32025R0081,62020TJ0762,CITES
32025R0081,32023R0100,CITES
32023R2908,32023D0912,CITES
32023R2908,22023X0523(01),CITES
32023R2908,22023A0505(03),CITES
32024D2985,32018R0842,CITES
32024R1501,32014D0492,CITES
32024R1501,32023R1524,CITES
32024R1501,21994A1223(03),CITES
32024R1501,32013R0952,CITES
32024R1501,12016M021,CITES
32024R1501,32011R0182,CITES
32024R1501,32015R0478,CITES
32024R1501,22014A0830(01),CITES
32024D1826,32003R1946,CITES
32024D1826,21993A1213(01),CITES
32024D1826,32004R0065,CITES
32024D1826,32009D0770,CITES
32024D1826,32001L0018,CITES
32024D1826,32003R1830,CITES
32024D1826,22002A0731(01),CITES
32024D1846,21994A0103(32),CITES
32024D1846,21994A0103(01),CITES
32024D1846,32022R2371,CITES
32024D1846,21994A0103(38),CITES
32024D3182,32014R0909,CITES
32024R0341,32021R0726,CITES
32025R0158,32002R0178,CITES
32017D0674,32006D0730,CITES
32017D0674,22003A0306(01),CITES
32017D0674,32012R0649,CITES
32019D0906(01),32014D0335,CITES
32019D0906(01),32013R1311,CITES
32019D0521(02),32015D0443,CITES
32019D0521(02),32013R0549,CITES
32019D0521(02),12016E338,CITES
32019D0521(02),32009R0223,CITES
32019D0521(02),32018R1725,CITES
32019D0521(02),12016E/TXT,CITES
32019D0521(02),32019R0516,CITES
32019D0521(02),32015D0444,CITES
32019D0521(02),32011R0182,CITES
32019D0521(02),32001R1049,CITES
32019D0521(02),12016M/TXT,CITES
32018D0753,12016E331,CITES
32016D1751,32001R0045,CITES
32016D1751,32016D0242,CITES
32016D1751,22004A1204(01),CITES
32017R2418,32013R0973,CITES
32017R2418,32003R1257,CITES
32002R0001,31999R1251,CITES
32002R0001,31999R2316,CITES
32002R0001,32001R1453,CITES
32002R0001,31968R0805,CITES
32002R0001,32000R1673,CITES
32002R0001,31999R2342,CITES
32002R0001,31992R1765,CITES
32002R0001,32001R0245,CITES
32002R0001,31998R2800,CITES
32002R0001,31992R3567,CITES
32002R0001,31996R1577,CITES
32002R0001,31995R3072,CITES
32002R0001,31992R3508,CITES
32002R0001,31999R1254,CITES
32002R0001,32001R1454,CITES
32002R0001,32001R2419,CITES
32002R0001,32001R1452,CITES
32002R0001,31993R2019,CITES
32002R0001,31971R2358,CITES
32002R0001,31990R3653,CITES
32002R0001,31998R2467,CITES
32002R0001,31997R0613,CITES
32002R0001,31999R1255,CITES
32002R0001,31998R2799,CITES
32002R0001,31996R1644,CITES
32018D0612,62006CJ0390,CITES
32018D0612,52012XC1005(05),CITES
32023Q0324(01),32015R0496,CITES
32023Q0324(01),32015D0444,CITES
32023Q0324(01),31983R0354,CITES
32023Q0324(01),32003R1700,CITES
32023R1670,32019R2021,CITES
32023R1670,32012R1025,CITES
32023R1670,32023R1669,CITES
32023R1670,32017R1369,CITES
32017D0047,12016M/PRO/22,CITES
32017D0047,32014R0515,CITES
32017D0047,32000D0365,CITES
32017D0047,32002D0192,CITES
32017D0047,12016E/PRO/22,CITES
32006R0864,32004R2270,CITES
32009D0334,32008R0683,CITES
32009D0334,32002R0876,CITES
32017R0271,32009R0287,CITES
32017R0271,52014XC1212(05),CITES
32017R0271,32013R0952,CITES
32017R0271,32015R2384,CITES
32017R0271,32015D1928,CITES
32017R0271,32016R0865,CITES
32017D2428,32014D0718,CITES
32023R1546,32014R0668,CITES
32016D2019,32015D2415,CITES
32016D2019,52016XG0608(02),CITES
32016D2019,31992R2408,CITES
32016R1075,32013L0036,CITES
32016R1075,32014L0049,CITES
32016R1075,32014R0806,CITES
32016R1075,32016R0099,CITES
32016R1075,32010R1093,CITES
32016R1075,32006L0046,CITES
32016R1075,32016R0098,CITES
32016R1075,32013R0575,CITES
32017R2154,32012R0648,CITES
32017R2154,32010R1095,CITES
32017R2154,31998L0026,CITES
32023R1649,32018R1725,CITES
32023R1649,32001R1049,CITES
32023R1649,21994A1223(09),CITES
32016D1359,32014D0679,CITES
32011D0738,32006R0510,CITES
32011D0738,22002A0430(04),CITES
32021R1842,32016R0486,CITES
32021L0884,32015L0574,CITES
32021L0884,32006R1907,CITES
32022R0038,32020R0692,CITES
32006R1039,32001R1262,CITES
32006R1039,32006R0952,CITES
32014D0660,32013R1287,CITES
32014D0660,32012R0966,CITES
32014D0660,32013R0575,CITES
32014D0660,32013L0036,CITES
32014D0660,32013R1291,CITES
32010R1095,32009L0110,CITES
32010R1095,32001D0844,CITES
32010R1095,32007L0064,CITES
32010R1095,32002L0087,CITES
32010R1095,52009AP0279,CITES
32010R1095,32009R0223,CITES
32010R1095,32005L0060,CITES
32010R1095,52000IP0059,CITES
32010R1095,52009AP0251,CITES
32010R1095,32009D0079,CITES
32010R1095,31998R2533,CITES
32010R1095,32006L0048,CITES
32010R1095,32002R2343,CITES
32010R1095,32009D0078,CITES
32010R1095,32006Q0614(01),CITES
32010R1095,31998L0078,CITES
32010R1095,32010R1094,CITES
32010R1095,32002R1605,CITES
32010R1095,32010R1093,CITES
32010R1095,32002L0065,CITES
32010R1095,31997L0009,CITES
32010R1095,32001R0045,CITES
32010R1095,52002IP0568,CITES
32010R1095,52008IP0476,CITES
32010R1095,32006L0049,CITES
32010R1095,32001R1049,CITES
32010R1095,31999R1073,CITES
32010R1095,52008IP0425,CITES
32010R1095,52007IP0338,CITES
32010R1095,32006R1781,CITES
32010R1095,32010R1092,CITES
32010R1095,31995L0046,CITES
32010R1095,31994L0019,CITES
32014R1318,32011R1197,CITES
32014R1318,32012R0965,CITES
32014R1318,31991R3922,CITES
32014R1318,32014R0368,CITES
32012R0975,52012XC0216(04),CITES
32011R1251,31994D0800,CITES
32007R0184,32004R0882,CITES
32010D0585,32008E0314,CITES
32010D0585,32005E0574,CITES
32010D0585,32003E0805,CITES
32010D0585,32006E0418,CITES
32010D0585,32004E0495,CITES
32017L2398,31992L0085,CITES
32017L2398,32008R1272,CITES
32017L2398,32006R1907,CITES
32017L2398,12016P002,CITES
32017L2398,12016M005,CITES
32017L2398,12016P/TXT,CITES
32017L2398,52016AE3439,CITES
32017L2398,12016P031,CITES
32017L2398,31998L0024,CITES
32017L2398,12016E154,CITES
32017L2398,31989L0391,CITES
32022R2370,32019R0715,CITES
32022R2370,32021R0522,CITES
32022R2370,12016E230,CITES
32022R2370,32015D0443,CITES
32022R2370,32002L0058,CITES
32022R2370,32018R1046,CITES
32022R2370,52020AE5933,CITES
32022R2370,12016M/PRO/07,CITES
32022R2370,32017R1939,CITES
32022R2370,12016E228,CITES
32022R2370,12016E314,CITES
32022R2370,32021R0947,CITES
32022R2370,32022R2371,CITES
32022R2370,32013R0883,CITES
32022R2370,12016E263,CITES
32022R2370,52020AR5624,CITES
32022R2370,32018R1725,CITES
32022R2370,32001R1049,CITES
32022R2370,12016E339,CITES
32022R2370,32015D0444,CITES
32022R2370,32016R0679,CITES
32022R2370,12016E/PRO/07,CITES
32022R2370,12016M005,CITES
32022R2370,32011R0182,CITES
32011R0484,52010XC0914(02),CITES
32013R0264,32008R0284,CITES
32013R0264,32006R0510,CITES
32009R0574,32001R0467,CITES
32012R1068,52012XC0307(02),CITES
32018R0505,32008L0118,CITES
32018R0505,32003D1152,CITES
32022R0249,32020R0692,CITES
32012R1033,52012XC0222(03),CITES
32016R1929,31998L0008,CITES
32019R1036,32014R0668,CITES
32020R0029,32002R0178,CITES
32006D0335,31998D0294,CITES
32006D0335,31990L0220,CITES
32006D0335,32001L0018,CITES
32022R2037,32016Q0512(01),CITES
32022R2037,52022AE1131,CITES
32022R2037,12016E290,CITES
32022R2037,32021R1231,CITES
32017D1358,52016DC0176,CITES
32017D1358,52015DC0192,CITES
32017D1358,52017DC0228,CITES
32017D1358,52011DC0311,CITES
32017D1358,32011D1130(02),CITES
32017D1358,52015DC0550,CITES
32017R2003,32006R1907,CITES
32020R0861,31996R1107,CITES
32014D0162,32012D0419,CITES
32023R1678,32014D0029(01),CITES
32023R1678,32023D1681,CITES
32023R1678,32021R0451,CITES
32019D0718,12016M/TXT,CITES
32019D0718,12016M002,CITES
32019D0718,12016E/TXT,CITES
32019D0718,12016E114,CITES
32018D0319,22013A0223(01),CITES
32018D0319,32013D0103,CITES
32009D0005,32008D0029(01),CITES
32017R0307,31970L0524,CITES
32020D0654,32009L0125,CITES
32020D0654,32018D0702,CITES
32020D0654,32015R1189,CITES
32020D0654,62000CJ0003,CITES
32020D0654,32012R0547,CITES
32020D0654,32016L2284,CITES
32020D0654,32008L0050,CITES
32020D0654,52020XC0207(01),CITES
32020D0654,12016E036,CITES
32020D0654,62014CJ0477,CITES
32013R0952,32008D0070,CITES
32013R0952,32009R0471,CITES
32013R0952,32005R0648,CITES
32013R0952,32003D0231,CITES
32013R0952,32011R0182,CITES
32013R0952,32006L0112,CITES
32013R0952,32009R1186,CITES
32013R0952,31971R1182,CITES
32013R0952,32008L0118,CITES
32013R0952,31997R0515,CITES
32019D1864,21994A1223(03),CITES
32019D1864,21994A1223(01),CITES
32008H0362,31978L0660,CITES
32008H0362,31984L0253,CITES
32008H0362,32001L0256,CITES
32008H0362,31983L0349,CITES
32008H0362,32006L0043,CITES
32009D0985,32006D0573,CITES
32022R1925,32011R0182,CITES
32022R1925,32005L0029,CITES
32022R1925,52021XX0426(01),CITES
32022R1925,32016L1148,CITES
32022R1925,12016M004,CITES
32022R1925,32019L0790,CITES
32022R1925,32016R0679,CITES
32022R1925,12016E290,CITES
32022R1925,32016Q0512(01),CITES
32022R1925,12016E267,CITES
32022R1925,32002L0058,CITES
32022R1925,12016M005,CITES
32022R1925,31993L0013,CITES
32022R1925,32018L1972,CITES
32022R1925,12016E102,CITES
32022R1925,32019R1150,CITES
32022R1925,12016P050,CITES
32022R1925,52021AE0127,CITES
32022R1925,32004R0139,CITES
32022R1925,12016E261,CITES
32022R1925,12016P047,CITES
32022R1925,12016P016,CITES
32022R1925,32015L1535,CITES
32022R1925,32016L2102,CITES
32022R1925,32003R0001,CITES
32022R1925,32018R1725,CITES
32022R1925,32010L0013,CITES
32022R1925,52020AR5356,CITES
32022R1925,12016E101,CITES
32022R1925,12016E/TXT,CITES
32022R1925,32015L2366,CITES
32022R1925,32019L0882,CITES
32018D1193,52017XC1219(02),CITES
32019D1748,22014A0529(01),CITES
32021R0279,32008R0889,CITES
32021R0279,32017R0625,CITES
32021R0279,32008R1235,CITES
32021R0279,32007R0834,CITES
32009R0223,32002R1605,CITES
32009R0223,32002R2342,CITES
32009R0223,31995L0046,CITES
32009R0223,31998R2533,CITES
32009R0223,32004D0452,CITES
32009R0223,31999D0468,CITES
32009R0223,32006D0856,CITES
32009R0223,32003L0004,CITES
32009R0223,32000X1218(01),CITES
32009R0223,32001R0045,CITES
32020D1320,32016R0679,CITES
32020D1320,32018R1725,CITES
32020D1320,32019R1022,CITES
32018R0216,32016R1821,CITES
32018R0216,31987R2658,CITES
32010D0790,32010R0768,CITES
32018D0253,22016A1129(01),CITES
32019D0329,12016E/PRO/22,CITES
32019D0329,32000D0365,CITES
32019D0329,31999D0437,CITES
32019D0329,22008A0227(03),CITES
32019D0329,22011A0618(02),CITES
32019D0329,12016M/PRO/22,CITES
32019D0329,32008D0146,CITES
32019D0329,32011D0350,CITES
32019D0329,32004L0038,CITES
32019D0329,21999A0710(02),CITES
32019D0329,32002D0192,CITES
32017R0393,32010R1095,CITES
32018D0794,32014R0908,CITES
32018D0794,32014R0907,CITES
32018D0794,32004R0027,CITES
32015R0352,31992R2913,CITES
32014D0280,31996L0098,CITES
32014D0280,32012R0530,CITES
32014D0280,32009L0045,CITES
32013R0974,31993R2454,CITES
32013R0609,32002R0178,CITES
32013R0609,32001R1049,CITES
32013R0609,32006R1924,CITES
32013R0609,32009R1107,CITES
32013R0609,31997R0258,CITES
32013R0609,32002L0046,CITES
32013R0609,32011R1169,CITES
32013R0609,32005R0396,CITES
32013R0609,32008R1272,CITES
32013R0609,32011R0182,CITES
32013R0609,32006R1925,CITES
32012R0812,32012D0497,CITES
32012R0812,22012A0907(01),CITES
32020R0204,32002L0058,CITES
32020R0204,32016R0679,CITES
32021R0557,32014L0017,CITES
32021R0557,52021XG0226(01),CITES
32021R0557,52020AB0022,CITES
32021R0557,32008L0048,CITES
32021R0557,32015L0849,CITES
32021R0557,32009L0138,CITES
32021R0557,32010R1092,CITES
32021R0557,32017R1129,CITES
32021R0557,32013R0575,CITES
32021R0557,32020R0852,CITES
32021R0557,32010R1094,CITES
32021R0557,32010R1093,CITES
32021R0557,52020AE3577,CITES
32021R0557,32019R2088,CITES
32021R0557,52016XG1210(01),CITES
32021R0557,32014L0065,CITES
32021R0557,32010R1095,CITES
32013R0976,31993R2454,CITES
32017D0561,22000A1028(01),CITES
32017D0561,22000D0630(02),CITES
32017D0561,22000D0929(01),CITES
32010R1225,32008R1006,CITES
32010R1225,32009R1224,CITES
32010R1225,32009R0218,CITES
32010R1225,32002R2371,CITES
32010R1225,32009R0216,CITES
32017R2158,32002R0178,CITES
32017R2158,31993R0315,CITES
32017R2158,32013H0647,CITES
32017R2158,32013R0609,CITES
32017R2158,32004R0882,CITES
32017R1758,32014R0908,CITES
32020R0193,32011R0182,CITES
32013R0039,32008R1006,CITES
32013R0039,32009R0218,CITES
32013R0039,32004R0811,CITES
32013R0039,32009R0754,CITES
32013R0039,32002R2371,CITES
32013R0039,32011R0182,CITES
32013R0039,32006R0388,CITES
32013R0039,32007R0509,CITES
32013R0039,32009R0216,CITES
32013R0039,31995L0046,CITES
32013R0039,32008R0517,CITES
32013R0039,32008R1300,CITES
32013R0039,31998R0850,CITES
32013R0039,31996R0847,CITES
32013R0039,32008R1342,CITES
32013R0039,32009R1224,CITES
32013R0039,32005R2166,CITES
32013D0327,32003R1946,CITES
32013D0327,32001L0018,CITES
32013D0327,32003R1830,CITES
32013D0327,32007D0232,CITES
32013D0327,32004R0065,CITES
32013D0327,32009D0770,CITES
32007R0445,31988D0566,CITES
32007R0445,32000L0013,CITES
32018R1796,32012R0844,CITES
32018R1796,32018R0084,CITES
32024R1108,32019R0947,CITES
32024R1108,32015R0640,CITES
32024R1108,32024R1110,CITES
32024R1108,32024R1107,CITES
32011D0431,32009R1224,CITES
32011D0431,32007R0391,CITES
32011D0431,32003R2244,CITES
32011D0431,32008R1077,CITES
32010R0201,31980R2211,CITES
32010R0201,32002R2371,CITES
32010R0201,32009R1224,CITES
32010R0201,32009R0043,CITES
32010R0201,31980R2214,CITES
32020R0989,31978R3179,CITES
32016R0631,32012L0027,CITES
32016R0631,32009L0072,CITES
32016R0631,32008R0765,CITES
32016R0631,32015R1222,CITES
32016R0631,32013R0543,CITES
32007R0544,52006XC0614(02),CITES
32007R0544,52003XC1231(06),CITES
32007R0544,31996R1107,CITES
32004D0761,31995D0377,CITES
32004D0761,32003R1059,CITES
32018R1146,32017R1185,CITES
32018R1146,32017R2393,CITES
32018R1146,32017R1183,CITES
32012R0129,31996R1107,CITES
32012R0129,32009R0561,CITES
32021D0858,32016R0679,CITES
32021D0858,32004R0851,CITES
32021D0858,32018R1725,CITES
32009D0789,22006A1228(01),CITES
32009D0789,32008R0106,CITES
32020D0636,32012D0243,CITES
32020D0636,52016DC0588,CITES
32020D0636,52016DC0587,CITES
32017L1132,32006L0043,CITES
32017L1132,31995L0046,CITES
32017L1132,12016E258,CITES
32017L1132,32002L0014,CITES
32017L1132,12016E290,CITES
32017L1132,12016E054,CITES
32017L1132,31968L0151,CITES
32017L1132,31999L0093,CITES
32017L1132,31998L0059,CITES
32017L1132,32004L0109,CITES
32017L1132,32011R0182,CITES
32017L1132,32011L0023,CITES
32017L1132,31989L0117,CITES
32017L1132,31978L0660,CITES
32017L1132,32014L0065,CITES
32017L1132,52016AE0895,CITES
32017L1132,31986L0635,CITES
32017L1132,32012R0966,CITES
32017L1132,12016P/TXT,CITES
32017L1132,12016P008,CITES
32017L1132,31991L0674,CITES
32017L1132,32013L0034,CITES
32017L1132,52009XG0331(01),CITES
32017L1132,32001R0045,CITES
32017L1132,32014R0596,CITES
32017L1132,32004R0139,CITES
32017L1132,12016E259,CITES
32017L1132,32001R2157,CITES
32017L1132,31977L0091,CITES
32017L1132,32001L0023,CITES
32017L1132,32001L0086,CITES
32017L1132,32009L0038,CITES
32015R2065,32015R2066,CITES
32015R2065,32015R2067,CITES
32010R0097,52008XC0214(01),CITES
32009R0551,31999D0468,CITES
31993D0254,31985Y0105(01),CITES
31993D0254,31979Y0203(01),CITES
31993D0254,31988D0318,CITES
31988D0518,11957E085,CITES
31988D0518,61972CJ0006,CITES
31988D0518,31978D0252,CITES
31988D0518,11957E086,CITES
31988D0518,61964CJ0056,CITES
31988D0518,31981R1785,CITES
31988D0518,11957E192,CITES
31988D0518,61976CJ0085,CITES
31988D0518,21976A0130(03),CITES
31988D0518,11957E003,CITES
31988D0518,61973CJ0006,CITES
31988D0518,31982R0193,CITES
31988D0518,61976CJ0027,CITES
31988D0518,61976CJ0022,CITES
31988D0518,31963R0099,CITES
31986D0116,31981S2320,CITES
31992D0521,31983R1983,CITES
31992D0521,31965R0019,CITES
31992D0521,61990CJ0041,CITES
31992D0521,11957E085,CITES
31992D0521,11957E036,CITES
31992D0521,31970J0040,CITES
31992D0521,61967CJ0023,CITES
31992D0521,61974CJ0036,CITES
31992D0521,61983CJ0041,CITES
31992D0521,31963R0099,CITES
31986D0077,31985R3154,CITES
31988D0605,11957E094,CITES
31988D0605,11957E092,CITES
31993D0406,61976CJ0085,CITES
31993D0406,11957E086,CITES
31993D0406,31978D0172,CITES
31993D0406,61989CJ0234,CITES
31993D0406,61973CJ0006,CITES
31993D0406,31983R1983,CITES
31993D0406,61981CJ0322,CITES
31993D0406,61967CJ0023,CITES
31993D0406,31992D0553,CITES
