id:ID,url,name,eurovoc_concepts:STRING[],domains:STRING[],subdomains:STRING[],:LABEL
http://eurovoc.europa.eu/2811,http://eurovoc.europa.eu/2811,non-government bill,0426 parliamentary proceedings;legislative initiative;04 POLITICS;legislative procedure;non-government bill,04 POLITICS,0426 parliamentary proceedings,EurovocConcept
http://eurovoc.europa.eu/2812,http://eurovoc.europa.eu/2812,public property,12 LAW;public property;ownership;1211 civil law,12 LAW,1211 civil law,EurovocConcept
http://eurovoc.europa.eu/2813,http://eurovoc.europa.eu/2813,land and buildings,land and buildings;12 LAW;ownership;1211 civil law,12 LAW,1211 civil law,EurovocConcept
http://eurovoc.europa.eu/2814,http://eurovoc.europa.eu/2814,agricultural real estate,"5616 farming systems;agricultural real estate;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5616 farming systems,EurovocConcept
http://eurovoc.europa.eu/2815,http://eurovoc.europa.eu/2815,real property,real property;12 LAW;ownership;1211 civil law,12 LAW,1211 civil law,EurovocConcept
http://eurovoc.europa.eu/2816,http://eurovoc.europa.eu/2816,industrial property,"intellectual property;64 PRODUCTION, TECHNOLOGY AND RESEARCH;industrial property;6416 research and intellectual property","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6416 research and intellectual property,EurovocConcept
http://eurovoc.europa.eu/2817,http://eurovoc.europa.eu/2817,intellectual property,"intellectual property;64 PRODUCTION, TECHNOLOGY AND RESEARCH;6416 research and intellectual property","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6416 research and intellectual property,EurovocConcept
http://eurovoc.europa.eu/2818,http://eurovoc.europa.eu/2818,personal property,personal property;12 LAW;ownership;1211 civil law,12 LAW,1211 civil law,EurovocConcept
http://eurovoc.europa.eu/2819,http://eurovoc.europa.eu/2819,private property,12 LAW;ownership;private property;1211 civil law,12 LAW,1211 civil law,EurovocConcept
http://eurovoc.europa.eu/282,http://eurovoc.europa.eu/282,social cost,28 SOCIAL QUESTIONS;2826 social affairs;social cost;social policy,28 SOCIAL QUESTIONS,2826 social affairs,EurovocConcept
http://eurovoc.europa.eu/2820,http://eurovoc.europa.eu/2820,Aruba,7241 overseas countries and territories;7216 America;Caribbean Islands;Netherlands OCT;Lesser Antilles;72 GEOGRAPHY;Aruba,72 GEOGRAPHY,7241 overseas countries and territories;7216 America,EurovocConcept
http://eurovoc.europa.eu/2821,http://eurovoc.europa.eu/2821,mineral prospecting,mining industry;6611 coal and mining industries;66 ENERGY;mineral prospecting,66 ENERGY,6611 coal and mining industries,EurovocConcept
http://eurovoc.europa.eu/2822,http://eurovoc.europa.eu/2822,forward studies,1631 economic analysis;16 ECONOMICS;forward studies;economic forecasting,16 ECONOMICS,1631 economic analysis,EurovocConcept
http://eurovoc.europa.eu/2823,http://eurovoc.europa.eu/2823,prostitution,28 SOCIAL QUESTIONS;2826 social affairs;social problem;prostitution,28 SOCIAL QUESTIONS,2826 social affairs,EurovocConcept
http://eurovoc.europa.eu/2824,http://eurovoc.europa.eu/2824,noise protection,52 ENVIRONMENT;5206 environmental policy;noise protection;pollution control measures,52 ENVIRONMENT,5206 environmental policy,EurovocConcept
http://eurovoc.europa.eu/2825,http://eurovoc.europa.eu/2825,environmental protection,52 ENVIRONMENT;5206 environmental policy;environmental protection,52 ENVIRONMENT,5206 environmental policy,EurovocConcept
http://eurovoc.europa.eu/2826,http://eurovoc.europa.eu/2826,protection of animal life,52 ENVIRONMENT;protection of animal life;5206 environmental policy;environmental protection,52 ENVIRONMENT,5206 environmental policy,EurovocConcept
http://eurovoc.europa.eu/2827,http://eurovoc.europa.eu/2827,protection of plant life,52 ENVIRONMENT;protection of plant life;5206 environmental policy;environmental protection,52 ENVIRONMENT,5206 environmental policy,EurovocConcept
http://eurovoc.europa.eu/2828,http://eurovoc.europa.eu/2828,protection of privacy,12 LAW;fundamental rights;protection of privacy;1236 rights and freedoms,12 LAW,1236 rights and freedoms,EurovocConcept
http://eurovoc.europa.eu/2829,http://eurovoc.europa.eu/2829,European Space Agency,7611 European organisations;European organisation;76 INTERNATIONAL ORGANISATIONS;European Space Agency,76 INTERNATIONAL ORGANISATIONS,7611 European organisations,EurovocConcept
http://eurovoc.europa.eu/283,http://eurovoc.europa.eu/283,artistic creation,28 SOCIAL QUESTIONS;artistic creation;cultural policy;2831 culture and religion,28 SOCIAL QUESTIONS,2831 culture and religion,EurovocConcept
http://eurovoc.europa.eu/2830,http://eurovoc.europa.eu/2830,protection of animals,52 ENVIRONMENT;protection of animal life;5206 environmental policy;protection of animals;environmental protection,52 ENVIRONMENT,5206 environmental policy,EurovocConcept
http://eurovoc.europa.eu/2831,http://eurovoc.europa.eu/2831,protection of shareholders,4006 business organisation;40 BUSINESS AND COMPETITION;company law;protection of shareholders,40 BUSINESS AND COMPETITION,4006 business organisation,EurovocConcept
http://eurovoc.europa.eu/2832,http://eurovoc.europa.eu/2832,protection of communications,12 LAW;fundamental rights;protection of communications;protection of privacy;1236 rights and freedoms,12 LAW,1236 rights and freedoms,EurovocConcept
http://eurovoc.europa.eu/2833,http://eurovoc.europa.eu/2833,protection of freedoms,human rights;protection of freedoms;12 LAW;1236 rights and freedoms,12 LAW,1236 rights and freedoms,EurovocConcept
http://eurovoc.europa.eu/2834,http://eurovoc.europa.eu/2834,protection of minorities,protection of minorities;anti-discriminatory measure;12 LAW;1236 rights and freedoms,12 LAW,1236 rights and freedoms,EurovocConcept
http://eurovoc.europa.eu/2835,http://eurovoc.europa.eu/2835,diplomatic protection,international affairs;0806 international affairs;diplomatic protection;08 INTERNATIONAL RELATIONS;diplomatic relations,08 INTERNATIONAL RELATIONS,0806 international affairs,EurovocConcept
http://eurovoc.europa.eu/2836,http://eurovoc.europa.eu/2836,consumer protection,2026 consumption;consumer;20 TRADE;consumer protection,20 TRADE,2026 consumption,EurovocConcept
http://eurovoc.europa.eu/2837,http://eurovoc.europa.eu/2837,specialisation agreement,4031 competition;vertical agreement;40 BUSINESS AND COMPETITION;specialisation agreement;restrictive trade practice,40 BUSINESS AND COMPETITION,4031 competition,EurovocConcept
http://eurovoc.europa.eu/2838,http://eurovoc.europa.eu/2838,Asia,7226 Asia and Oceania;Asia;72 GEOGRAPHY,72 GEOGRAPHY,7226 Asia and Oceania,EurovocConcept
http://eurovoc.europa.eu/2839,http://eurovoc.europa.eu/2839,market protection,market intervention;20 TRADE;market protection;2006 trade policy;trade policy,20 TRADE,2006 trade policy,EurovocConcept
http://eurovoc.europa.eu/284,http://eurovoc.europa.eu/284,job creation,4406 employment;employment policy;job creation;44 EMPLOYMENT AND WORKING CONDITIONS,44 EMPLOYMENT AND WORKING CONDITIONS,4406 employment,EurovocConcept
http://eurovoc.europa.eu/2840,http://eurovoc.europa.eu/2840,heritage protection,28 SOCIAL QUESTIONS;heritage protection;cultural policy;2831 culture and religion,28 SOCIAL QUESTIONS,2831 culture and religion,EurovocConcept
http://eurovoc.europa.eu/2841,http://eurovoc.europa.eu/2841,countryside conservation,52 ENVIRONMENT;5206 environmental policy;environmental protection;countryside conservation,52 ENVIRONMENT,5206 environmental policy,EurovocConcept
http://eurovoc.europa.eu/2842,http://eurovoc.europa.eu/2842,soil protection,"5621 cultivation of agricultural land;soil protection;cultivation techniques;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5621 cultivation of agricultural land,EurovocConcept
http://eurovoc.europa.eu/2843,http://eurovoc.europa.eu/2843,care of mothers and infants,28 SOCIAL QUESTIONS;organisation of health care;2841 health;health policy;care of mothers and infants,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/2844,http://eurovoc.europa.eu/2844,protectionism,1606 economic policy;protectionism;16 ECONOMICS;economic policy,16 ECONOMICS,1606 economic policy,EurovocConcept
http://eurovoc.europa.eu/2845,http://eurovoc.europa.eu/2845,animal protein,animal protein;60 AGRI-FOODSTUFFS;6016 processed agricultural produce;protein products,60 AGRI-FOODSTUFFS,6016 processed agricultural produce,EurovocConcept
http://eurovoc.europa.eu/2846,http://eurovoc.europa.eu/2846,synthetic protein,60 AGRI-FOODSTUFFS;6016 processed agricultural produce;protein products;synthetic protein,60 AGRI-FOODSTUFFS,6016 processed agricultural produce,EurovocConcept
http://eurovoc.europa.eu/2847,http://eurovoc.europa.eu/2847,milk protein,60 AGRI-FOODSTUFFS;milk protein;6016 processed agricultural produce;protein products,60 AGRI-FOODSTUFFS,6016 processed agricultural produce,EurovocConcept
http://eurovoc.europa.eu/2848,http://eurovoc.europa.eu/2848,South Asia,7226 Asia and Oceania;South Asia;72 GEOGRAPHY,72 GEOGRAPHY,7226 Asia and Oceania,EurovocConcept
http://eurovoc.europa.eu/2849,http://eurovoc.europa.eu/2849,vegetable protein,60 AGRI-FOODSTUFFS;6016 processed agricultural produce;protein products;vegetable protein,60 AGRI-FOODSTUFFS,6016 processed agricultural produce,EurovocConcept
http://eurovoc.europa.eu/285,http://eurovoc.europa.eu/285,credit,credit;2416 financial institutions and credit;24 FINANCE,24 FINANCE,2416 financial institutions and credit,EurovocConcept
http://eurovoc.europa.eu/2850,http://eurovoc.europa.eu/2850,protocol to an agreement,protocol to an agreement;0806 international affairs;international agreement;08 INTERNATIONAL RELATIONS,08 INTERNATIONAL RELATIONS,0806 international affairs,EurovocConcept
http://eurovoc.europa.eu/2851,http://eurovoc.europa.eu/2851,protocol on sugar,2021 international trade;trade relations;20 TRADE;protocol on sugar,20 TRADE,2021 international trade,EurovocConcept
http://eurovoc.europa.eu/2852,http://eurovoc.europa.eu/2852,prototype,"prototype;64 PRODUCTION, TECHNOLOGY AND RESEARCH;product design;industrial manufacturing;6411 technology and technical regulations","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6411 technology and technical regulations,EurovocConcept
http://eurovoc.europa.eu/2853,http://eurovoc.europa.eu/2853,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur;regions of France;7211 regions of EU Member States;72 GEOGRAPHY,72 GEOGRAPHY,7211 regions of EU Member States,EurovocConcept
http://eurovoc.europa.eu/2854,http://eurovoc.europa.eu/2854,province,0436 executive power and public service;04 POLITICS;province;regional and local authorities,04 POLITICS,0436 executive power and public service,EurovocConcept
http://eurovoc.europa.eu/2855,http://eurovoc.europa.eu/2855,psychiatry,28 SOCIAL QUESTIONS;medicine;medical specialisation;medical science;psychiatry;2841 health,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/2856,http://eurovoc.europa.eu/2856,psychology,behavioural sciences;3611 humanities;psychology;36 SCIENCE,36 SCIENCE,3611 humanities,EurovocConcept
http://eurovoc.europa.eu/2857,http://eurovoc.europa.eu/2857,occupational psychology,occupational psychology;ergonomics;4416 organisation of work and working conditions;working conditions;44 EMPLOYMENT AND WORKING CONDITIONS,44 EMPLOYMENT AND WORKING CONDITIONS,4416 organisation of work and working conditions,EurovocConcept
http://eurovoc.europa.eu/2858,http://eurovoc.europa.eu/2858,South-East Asia,South-East Asia;7226 Asia and Oceania;72 GEOGRAPHY,72 GEOGRAPHY,7226 Asia and Oceania,EurovocConcept
http://eurovoc.europa.eu/2859,http://eurovoc.europa.eu/2859,publication,3221 documentation;document;32 EDUCATION AND COMMUNICATIONS;publication,32 EDUCATION AND COMMUNICATIONS,3221 documentation,EurovocConcept
http://eurovoc.europa.eu/286,http://eurovoc.europa.eu/286,short-term credit,credit;2416 financial institutions and credit;24 FINANCE;short-term credit,24 FINANCE,2416 financial institutions and credit,EurovocConcept
http://eurovoc.europa.eu/2860,http://eurovoc.europa.eu/2860,EU publication,3221 documentation;document;32 EDUCATION AND COMMUNICATIONS;publication;EU publication,32 EDUCATION AND COMMUNICATIONS,3221 documentation,EurovocConcept
http://eurovoc.europa.eu/2861,http://eurovoc.europa.eu/2861,publication of a law,0426 parliamentary proceedings;04 POLITICS;publication of a law;legislative procedure,04 POLITICS,0426 parliamentary proceedings,EurovocConcept
http://eurovoc.europa.eu/2862,http://eurovoc.europa.eu/2862,advertising,20 TRADE;2031 marketing;marketing;advertising,20 TRADE,2031 marketing,EurovocConcept
http://eurovoc.europa.eu/2863,http://eurovoc.europa.eu/2863,advertising malpractice,4031 competition;40 BUSINESS AND COMPETITION;advertising malpractice;restriction on competition,40 BUSINESS AND COMPETITION,4031 competition,EurovocConcept
http://eurovoc.europa.eu/2864,http://eurovoc.europa.eu/2864,publication of accounts,4026 accounting;40 BUSINESS AND COMPETITION;publication of accounts;management accounting,40 BUSINESS AND COMPETITION,4026 accounting,EurovocConcept
http://eurovoc.europa.eu/2865,http://eurovoc.europa.eu/2865,publication of tariffs,4806 transport policy;transport price;48 TRANSPORT;transportation tariff;publication of tariffs,48 TRANSPORT,4806 transport policy,EurovocConcept
http://eurovoc.europa.eu/2866,http://eurovoc.europa.eu/2866,Qatar,7226 Asia and Oceania;Arab world;Arab League countries;7231 economic geography;Qatar;Gulf States;small state;Middle East;CAEU countries;72 GEOGRAPHY;7236 political geography;GCC countries,72 GEOGRAPHY,7226 Asia and Oceania;7231 economic geography;7236 political geography,EurovocConcept
http://eurovoc.europa.eu/2867,http://eurovoc.europa.eu/2867,political asylum,rights of aliens;admission of aliens;1231 international law;political asylum;12 LAW;private international law,12 LAW,1231 international law,EurovocConcept
http://eurovoc.europa.eu/2868,http://eurovoc.europa.eu/2868,professional qualifications,4411 labour market;labour force;44 EMPLOYMENT AND WORKING CONDITIONS;professional qualifications,44 EMPLOYMENT AND WORKING CONDITIONS,4411 labour market,EurovocConcept
http://eurovoc.europa.eu/2869,http://eurovoc.europa.eu/2869,quality of the environment,environmental policy;quality of the environment;52 ENVIRONMENT;5206 environmental policy,52 ENVIRONMENT,5206 environmental policy,EurovocConcept
http://eurovoc.europa.eu/287,http://eurovoc.europa.eu/287,export credit,export policy;export financing;export credit;20 TRADE;2006 trade policy,20 TRADE,2006 trade policy,EurovocConcept
http://eurovoc.europa.eu/2870,http://eurovoc.europa.eu/2870,quality of life,28 SOCIAL QUESTIONS;socioeconomic conditions;social situation;2821 social framework;quality of life,28 SOCIAL QUESTIONS,2821 social framework,EurovocConcept
http://eurovoc.europa.eu/2871,http://eurovoc.europa.eu/2871,product quality,product quality;2026 consumption;consumer;20 TRADE;consumer protection,20 TRADE,2026 consumption,EurovocConcept
http://eurovoc.europa.eu/2872,http://eurovoc.europa.eu/2872,quantity of fish landed,"quantity of fish landed;catch of fish;fisheries policy;5641 fisheries;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5641 fisheries,EurovocConcept
http://eurovoc.europa.eu/2873,http://eurovoc.europa.eu/2873,socially disadvantaged class,28 SOCIAL QUESTIONS;social structure;2821 social framework;socially disadvantaged class,28 SOCIAL QUESTIONS,2821 social framework,EurovocConcept
http://eurovoc.europa.eu/2874,http://eurovoc.europa.eu/2874,written question,04 POLITICS;written question;parliamentary scrutiny;parliamentary question;0421 parliament;powers of parliament,04 POLITICS,0421 parliament,EurovocConcept
http://eurovoc.europa.eu/2875,http://eurovoc.europa.eu/2875,oral question,04 POLITICS;parliamentary scrutiny;parliamentary question;0421 parliament;powers of parliament;oral question,04 POLITICS,0421 parliament,EurovocConcept
http://eurovoc.europa.eu/2876,http://eurovoc.europa.eu/2876,parliamentary question,04 POLITICS;parliamentary scrutiny;parliamentary question;0421 parliament;powers of parliament,04 POLITICS,0421 parliament,EurovocConcept
http://eurovoc.europa.eu/2877,http://eurovoc.europa.eu/2877,decontamination,52 ENVIRONMENT;decontamination;5206 environmental policy;pollution control measures,52 ENVIRONMENT,5206 environmental policy,EurovocConcept
http://eurovoc.europa.eu/2878,http://eurovoc.europa.eu/2878,quorum,0426 parliamentary proceedings;quorum;parliamentary vote;04 POLITICS;parliamentary procedure,04 POLITICS,0426 parliamentary proceedings,EurovocConcept
http://eurovoc.europa.eu/2879,http://eurovoc.europa.eu/2879,catch quota,"fisheries policy;5641 fisheries;56 AGRICULTURE, FORESTRY AND FISHERIES;catch quota","56 AGRICULTURE, FORESTRY AND FISHERIES",5641 fisheries,EurovocConcept
http://eurovoc.europa.eu/288,http://eurovoc.europa.eu/288,import credit,import policy;20 TRADE;2006 trade policy;import credit,20 TRADE,2006 trade policy,EurovocConcept
http://eurovoc.europa.eu/2880,http://eurovoc.europa.eu/2880,electoral quota,04 POLITICS;0416 electoral procedure and voting;allocation of seats;parliamentary seat;electoral quota,04 POLITICS,0416 electoral procedure and voting,EurovocConcept
http://eurovoc.europa.eu/2881,http://eurovoc.europa.eu/2881,racism,racial discrimination;anti-discriminatory measure;12 LAW;racism;1236 rights and freedoms,12 LAW,1236 rights and freedoms,EurovocConcept
http://eurovoc.europa.eu/2882,http://eurovoc.europa.eu/2882,radioactivity,nuclear industry;nuclear safety;6621 electrical and nuclear industries;radioactivity;66 ENERGY,66 ENERGY,6621 electrical and nuclear industries,EurovocConcept
http://eurovoc.europa.eu/2883,http://eurovoc.europa.eu/2883,broadcasting,means of communication;mass media;32 EDUCATION AND COMMUNICATIONS;3226 communications;broadcasting,32 EDUCATION AND COMMUNICATIONS,3226 communications,EurovocConcept
http://eurovoc.europa.eu/2884,http://eurovoc.europa.eu/2884,radiation protection,nuclear industry;nuclear safety;6621 electrical and nuclear industries;radiation protection;66 ENERGY,66 ENERGY,6621 electrical and nuclear industries,EurovocConcept
http://eurovoc.europa.eu/2885,http://eurovoc.europa.eu/2885,UN General Assembly,76 INTERNATIONAL ORGANISATIONS;UN General Assembly;7606 United Nations;UNO,76 INTERNATIONAL ORGANISATIONS,7606 United Nations,EurovocConcept
http://eurovoc.europa.eu/2886,http://eurovoc.europa.eu/2886,oil refining,6616 oil industry;oil technology;oil refining;66 ENERGY;oil industry,66 ENERGY,6616 oil industry,EurovocConcept
http://eurovoc.europa.eu/2887,http://eurovoc.europa.eu/2887,sugar refining,food technology;sugar refining;60 AGRI-FOODSTUFFS;6036 food technology,60 AGRI-FOODSTUFFS,6036 food technology,EurovocConcept
http://eurovoc.europa.eu/2888,http://eurovoc.europa.eu/2888,grape,6006 plant product;grape;60 AGRI-FOODSTUFFS;fruit,60 AGRI-FOODSTUFFS,6006 plant product,EurovocConcept
http://eurovoc.europa.eu/2889,http://eurovoc.europa.eu/2889,business name,4006 business organisation;40 BUSINESS AND COMPETITION;business activity;business name,40 BUSINESS AND COMPETITION,4006 business organisation,EurovocConcept
http://eurovoc.europa.eu/289,http://eurovoc.europa.eu/289,consumer credit,credit;2416 financial institutions and credit;24 FINANCE;consumer credit,24 FINANCE,2416 financial institutions and credit,EurovocConcept
http://eurovoc.europa.eu/2890,http://eurovoc.europa.eu/2890,repatriation of capital,repatriation of capital;capital movement;24 FINANCE;free movement of capital;2421 free movement of capital,24 FINANCE,2421 free movement of capital,EurovocConcept
http://eurovoc.europa.eu/2891,http://eurovoc.europa.eu/2891,report,report;3221 documentation;document;32 EDUCATION AND COMMUNICATIONS,32 EDUCATION AND COMMUNICATIONS,3221 documentation,EurovocConcept
http://eurovoc.europa.eu/2892,http://eurovoc.europa.eu/2892,agriculture-trade relationship,"regulation of agricultural production;5611 agricultural structures and production;agriculture-trade relationship;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5611 agricultural structures and production,EurovocConcept
http://eurovoc.europa.eu/2893,http://eurovoc.europa.eu/2893,agriculture-industry relationship,"regulation of agricultural production;5611 agricultural structures and production;agriculture-industry relationship;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5611 agricultural structures and production,EurovocConcept
http://eurovoc.europa.eu/2894,http://eurovoc.europa.eu/2894,activity report,report;3221 documentation;document;32 EDUCATION AND COMMUNICATIONS;activity report,32 EDUCATION AND COMMUNICATIONS,3221 documentation,EurovocConcept
http://eurovoc.europa.eu/2895,http://eurovoc.europa.eu/2895,committee report,0426 parliamentary proceedings;04 POLITICS;parliamentary procedure;document for discussion at a sitting;parliamentary sitting;committee report,04 POLITICS,0426 parliamentary proceedings,EurovocConcept
http://eurovoc.europa.eu/2896,http://eurovoc.europa.eu/2896,research report,report;3221 documentation;research report;document;32 EDUCATION AND COMMUNICATIONS,32 EDUCATION AND COMMUNICATIONS,3221 documentation,EurovocConcept
http://eurovoc.europa.eu/2897,http://eurovoc.europa.eu/2897,approximation of laws,approximation of laws;1011 European Union law;10 EUROPEAN UNION;EU law,10 EUROPEAN UNION,1011 European Union law,EurovocConcept
http://eurovoc.europa.eu/2898,http://eurovoc.europa.eu/2898,approximation of policies,cooperation policy;political cooperation;approximation of policies;political integration;08 INTERNATIONAL RELATIONS;0811 cooperation policy,08 INTERNATIONAL RELATIONS,0811 cooperation policy,EurovocConcept
http://eurovoc.europa.eu/2899,http://eurovoc.europa.eu/2899,Ras Al Khaimah,Ras Al Khaimah;7226 Asia and Oceania;BRICS countries;Arab world;United Arab Emirates;Arab League countries;7231 economic geography;OPEC countries;Gulf States;Middle East;CAEU countries;72 GEOGRAPHY;7236 political geography;GCC countries,72 GEOGRAPHY,7226 Asia and Oceania;7231 economic geography;7236 political geography,EurovocConcept
http://eurovoc.europa.eu/29,http://eurovoc.europa.eu/29,mass communications,communications policy;32 EDUCATION AND COMMUNICATIONS;mass communications;3226 communications,32 EDUCATION AND COMMUNICATIONS,3226 communications,EurovocConcept
http://eurovoc.europa.eu/290,http://eurovoc.europa.eu/290,long-term credit,long-term credit;credit;2416 financial institutions and credit;24 FINANCE,24 FINANCE,2416 financial institutions and credit,EurovocConcept
http://eurovoc.europa.eu/2900,http://eurovoc.europa.eu/2900,basis of tax assessment,2446 taxation;distribution of the tax burden;basis of tax assessment;24 FINANCE;fiscal policy,24 FINANCE,2446 taxation,EurovocConcept
http://eurovoc.europa.eu/2901,http://eurovoc.europa.eu/2901,ratification of an agreement,0806 international affairs;international agreement;08 INTERNATIONAL RELATIONS;ratification of an agreement,08 INTERNATIONAL RELATIONS,0806 international affairs,EurovocConcept
http://eurovoc.europa.eu/2902,http://eurovoc.europa.eu/2902,ratio,statistics;ratio;1631 economic analysis;16 ECONOMICS,16 ECONOMICS,1631 economic analysis,EurovocConcept
http://eurovoc.europa.eu/2903,http://eurovoc.europa.eu/2903,nuclear reactor,nuclear power station;nuclear reactor;6621 electrical and nuclear industries;66 ENERGY,66 ENERGY,6621 electrical and nuclear industries,EurovocConcept
http://eurovoc.europa.eu/2904,http://eurovoc.europa.eu/2904,vocational retraining,4406 employment;employment policy;44 EMPLOYMENT AND WORKING CONDITIONS;vocational retraining,44 EMPLOYMENT AND WORKING CONDITIONS,4406 employment,EurovocConcept
http://eurovoc.europa.eu/2905,http://eurovoc.europa.eu/2905,rearmament,0821 defence;08 INTERNATIONAL RELATIONS;defence policy;rearmament,08 INTERNATIONAL RELATIONS,0821 defence,EurovocConcept
http://eurovoc.europa.eu/2906,http://eurovoc.europa.eu/2906,reinsurance,2431 insurance;24 FINANCE;insurance;reinsurance,24 FINANCE,2431 insurance,EurovocConcept
http://eurovoc.europa.eu/2907,http://eurovoc.europa.eu/2907,census,statistics;1631 economic analysis;16 ECONOMICS;census,16 ECONOMICS,1631 economic analysis,EurovocConcept
http://eurovoc.europa.eu/2908,http://eurovoc.europa.eu/2908,population census,28 SOCIAL QUESTIONS;2816 demography and population;demography;demographic analysis;population census,28 SOCIAL QUESTIONS,2816 demography and population,EurovocConcept
http://eurovoc.europa.eu/2909,http://eurovoc.europa.eu/2909,assistance in training,aid policy;assistance in training;08 INTERNATIONAL RELATIONS;0811 cooperation policy,08 INTERNATIONAL RELATIONS,0811 cooperation policy,EurovocConcept
http://eurovoc.europa.eu/291,http://eurovoc.europa.eu/291,English-speaking Africa,English-speaking Africa;7221 Africa;Africa;72 GEOGRAPHY,72 GEOGRAPHY,7221 Africa,EurovocConcept
http://eurovoc.europa.eu/2910,http://eurovoc.europa.eu/2910,economic recession,16 ECONOMICS;1611 economic conditions;economic recession;economic cycle,16 ECONOMICS,1611 economic conditions,EurovocConcept
http://eurovoc.europa.eu/2911,http://eurovoc.europa.eu/2911,revenue,revenue;operating result;4026 accounting;40 BUSINESS AND COMPETITION;accounting,40 BUSINESS AND COMPETITION,4026 accounting,EurovocConcept
http://eurovoc.europa.eu/2912,http://eurovoc.europa.eu/2912,export revenue,export policy;20 TRADE;2006 trade policy;export revenue,20 TRADE,2006 trade policy,EurovocConcept
http://eurovoc.europa.eu/2913,http://eurovoc.europa.eu/2913,admissibility,admissibility;1221 justice;12 LAW;judicial proceedings,12 LAW,1221 justice,EurovocConcept
http://eurovoc.europa.eu/2914,http://eurovoc.europa.eu/2914,research,"64 PRODUCTION, TECHNOLOGY AND RESEARCH;6416 research and intellectual property;research","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6416 research and intellectual property,EurovocConcept
http://eurovoc.europa.eu/2915,http://eurovoc.europa.eu/2915,agronomic research,"agronomic research;agricultural policy;5606 agricultural policy;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5606 agricultural policy,EurovocConcept
http://eurovoc.europa.eu/2916,http://eurovoc.europa.eu/2916,applied research,"64 PRODUCTION, TECHNOLOGY AND RESEARCH;applied research;6416 research and intellectual property;research","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6416 research and intellectual property,EurovocConcept
http://eurovoc.europa.eu/2917,http://eurovoc.europa.eu/2917,energy research,energy research;energy policy;66 ENERGY;6606 energy policy,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/2918,http://eurovoc.europa.eu/2918,document retrieval,3221 documentation;documentation;32 EDUCATION AND COMMUNICATIONS;document retrieval,32 EDUCATION AND COMMUNICATIONS,3221 documentation,EurovocConcept
http://eurovoc.europa.eu/2919,http://eurovoc.europa.eu/2919,environmental research,environmental research;environmental policy;52 ENVIRONMENT;5206 environmental policy,52 ENVIRONMENT,5206 environmental policy,EurovocConcept
http://eurovoc.europa.eu/292,http://eurovoc.europa.eu/292,medium-term credit,credit;2416 financial institutions and credit;medium-term credit;24 FINANCE,24 FINANCE,2416 financial institutions and credit,EurovocConcept
http://eurovoc.europa.eu/2920,http://eurovoc.europa.eu/2920,forestry research,"forestry policy;forestry research;56 AGRICULTURE, FORESTRY AND FISHERIES;5636 forestry","56 AGRICULTURE, FORESTRY AND FISHERIES",5636 forestry,EurovocConcept
http://eurovoc.europa.eu/2921,http://eurovoc.europa.eu/2921,fishery research,"fisheries policy;5641 fisheries;fishery research;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5641 fisheries,EurovocConcept
http://eurovoc.europa.eu/2922,http://eurovoc.europa.eu/2922,industrial research,"64 PRODUCTION, TECHNOLOGY AND RESEARCH;industrial research;6416 research and intellectual property;research","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6416 research and intellectual property,EurovocConcept
http://eurovoc.europa.eu/2923,http://eurovoc.europa.eu/2923,medical research,medical research;28 SOCIAL QUESTIONS;medical science;2841 health,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/2924,http://eurovoc.europa.eu/2924,scientific research,"64 PRODUCTION, TECHNOLOGY AND RESEARCH;6416 research and intellectual property;research;scientific research","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6416 research and intellectual property,EurovocConcept
http://eurovoc.europa.eu/2925,http://eurovoc.europa.eu/2925,harvest,"5621 cultivation of agricultural land;cultivation techniques;harvest;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5621 cultivation of agricultural land,EurovocConcept
