Source,Target,Type,start_year,end_year
32001D0718,32001D0098,CITES,2001.0,2001.0
31999D0329,61978CJ0209,CITES,1999.0,1978.0
31999D0329,61993TJ0024,CITES,1999.0,1993.0
31999D0329,61989TJ0068,CITES,1999.0,1989.0
31999D0329,61976CJ0085,CITES,1999.0,1976.0
31999D0329,31992R3932,CITES,1999.0,1992.0
31999D0329,61978CO0209,CITES,1999.0,1978.0
31999D0329,61986CO0062,CITES,1999.0,1986.0
31999D0329,31985D0615,CITES,1999.0,1985.0
31999D0329,31980D0917,CITES,1999.0,1980.0
31999D0329,61992CJ0250,CITES,1999.0,1992.0
32000D0198,31994L0458,CITES,2000.0,1994.0
32003D0668,31998L0030,CITES,2003.0,1998.0
32003D0668,32001D0519,CITES,2003.0,2001.0
32012D0243,32002L0020,CITES,2012.0,2002.0
32012D0243,32009H0848,CITES,2012.0,2009.0
32012D0243,32002L0019,CITES,2012.0,2002.0
32012D0243,32008R0683,CITES,2012.0,2008.0
32012D0243,32010R0911,CITES,2012.0,2010.0
32012D0243,32002L0021,CITES,2012.0,2002.0
32012D0243,32008D0411,CITES,2012.0,2008.0
32012D0243,31999H0519,CITES,2012.0,1999.0
32012D0243,32008D0477,CITES,2012.0,2008.0
32012D0243,32007D0344,CITES,2012.0,2007.0
32012D0243,32002D0622,CITES,2012.0,2002.0
32012D0243,32010D0267,CITES,2012.0,2010.0
32012D0243,31999L0005,CITES,2012.0,1999.0
32012D0243,32009D0766,CITES,2012.0,2009.0
32019R0817,32018R1862,CITES,2019.0,2018.0
32019R0817,32018R1046,CITES,2019.0,2018.0
32019R0817,31999D0437,CITES,2019.0,1999.0
32019R0817,12016E/TXT,CITES,2019.0,2016.0
32019R0817,32016R0679,CITES,2019.0,2016.0
32019R0817,12016M/TXT,CITES,2019.0,2016.0
32019R0817,32014R0515,CITES,2019.0,2014.0
32019R0817,12016M/PRO/22,CITES,2019.0,2016.0
32019R0817,32016L0680,CITES,2019.0,2016.0
32019R0817,12016E290,CITES,2019.0,2016.0
32019R0817,32016Q0512(01),CITES,2019.0,2016.0
32019R0817,12016P/TXT,CITES,2019.0,2016.0
32019R0817,32008D0146,CITES,2019.0,2008.0
32019R0817,32019R0818,CITES,2019.0,2019.0
32019R0817,12016P007,CITES,2019.0,2016.0
32019R0817,12016P008,CITES,2019.0,2016.0
32019R0817,32002F0584,CITES,2019.0,2002.0
32019R0817,12016E/PRO/22,CITES,2019.0,2016.0
32019R0817,32001R0045,CITES,2019.0,2001.0
32019R0817,12016M005,CITES,2019.0,2016.0
32009R0767,32008L0038,CITES,2009.0,2008.0
32009R0767,31999D0468,CITES,2009.0,1999.0
32009R0767,32002R1774,CITES,2009.0,2002.0
32009R0767,31997L0007,CITES,2009.0,1997.0
32009R0767,32003R1830,CITES,2009.0,2003.0
32009R0767,31990L0167,CITES,2009.0,1990.0
32014D0585,32002L0058,CITES,2014.0,2002.0
32014D0585,31995L0046,CITES,2014.0,1995.0
32014D0585,32010L0040,CITES,2014.0,2010.0
32008D0411,32002L0020,CITES,2008.0,2002.0
32008D0411,32002L0021,CITES,2008.0,2002.0
32008D0411,31999L0005,CITES,2008.0,1999.0
32012D0462,32008D0232,CITES,2012.0,2008.0
32012D0462,31996L0048,CITES,2012.0,1996.0
32012D0462,32011D0665,CITES,2012.0,2011.0
32012D0462,32001L0016,CITES,2012.0,2001.0
32012D0462,32004R0881,CITES,2012.0,2004.0
32012D0462,32008D0284,CITES,2012.0,2008.0
32012D0462,32008D0217,CITES,2012.0,2008.0
32012D0462,32006D0679,CITES,2012.0,2006.0
32012D0462,32011D0633,CITES,2012.0,2011.0
32012D0462,32011D0229,CITES,2012.0,2011.0
32009R1107,31999D0468,CITES,2009.0,1999.0
32009R1107,32004R0882,CITES,2009.0,2004.0
32009R1107,32000L0060,CITES,2009.0,2000.0
32009R1107,31986L0609,CITES,2009.0,1986.0
32009R1107,31999L0045,CITES,2009.0,1999.0
32009R1107,32009L0128,CITES,2009.0,2009.0
32018R1139,12016E/PRO/07,CITES,2018.0,2016.0
32018R1139,32003L0087,CITES,2018.0,2003.0
32018R1139,12016E314,CITES,2018.0,2016.0
32018R1139,32009D0320,CITES,2018.0,2009.0
32018R1139,12016E258,CITES,2018.0,2016.0
32018R1139,32001R0045,CITES,2018.0,2001.0
32018R1139,31968R0259,CITES,2018.0,1968.0
32018R1139,12016M/TXT,CITES,2018.0,2016.0
32018R1139,12016E/TXT,CITES,2018.0,2016.0
32018R1139,32006R1907,CITES,2018.0,2006.0
32018R1139,12016M/PRO/07,CITES,2018.0,2016.0
32018R1139,32012R0966,CITES,2018.0,2012.0
32018R1139,12016E313,CITES,2018.0,2016.0
32018R1139,32013R1271,CITES,2018.0,2013.0
32018R1139,32015D1835,CITES,2018.0,2015.0
32018R1139,32013R1285,CITES,2018.0,2013.0
32018R1139,32004R0549,CITES,2018.0,2004.0
32018R1139,32008R0765,CITES,2018.0,2008.0
32018R1139,32016Q0512(01),CITES,2018.0,2016.0
32018R1139,32016R0679,CITES,2018.0,2016.0
32018R1139,32008D0768,CITES,2018.0,2008.0
32018R1139,12016P008,CITES,2018.0,2016.0
32018R1139,32015D0444,CITES,2018.0,2015.0
32018R1139,12016E016,CITES,2018.0,2016.0
32018R1139,12016E290,CITES,2018.0,2016.0
32018R1139,12016P007,CITES,2018.0,2016.0
32018R1139,32004R0551,CITES,2018.0,2004.0
32018R1139,32013R0883,CITES,2018.0,2013.0
32024L1174,32013R0575,CITES,2024.0,2013.0
32024L1174,12016M005,CITES,2024.0,2016.0
32024L1174,32019L0879,CITES,2024.0,2019.0
32024L1174,32022R2036,CITES,2024.0,2022.0
31994L0022,11992E036,CITES,1994.0,1992.0
31994L0022,31993L0038,CITES,1994.0,1993.0
32025R0041,32018R1862,CITES,2025.0,2018.0
32025R0041,32016Q0512(01),CITES,2025.0,2016.0
32025R0041,12016E290,CITES,2025.0,2016.0
32025R0041,12016M005,CITES,2025.0,2016.0
32025R0041,32002F0584,CITES,2025.0,2002.0
32025R0041,32015R2446,CITES,2025.0,2015.0
32025R0041,12016E346,CITES,2025.0,2016.0
32025R0041,32019L1937,CITES,2025.0,2019.0
32025R0041,32016R0679,CITES,2025.0,2016.0
32025R0041,32021R0821,CITES,2025.0,2021.0
32025R0041,12016E/TXT,CITES,2025.0,2016.0
32025R0041,32015R2447,CITES,2025.0,2015.0
32025R0041,32022R2399,CITES,2025.0,2022.0
32016Y0312(03),31998R2533,CITES,2016.0,1998.0
32016Y0312(03),32011Y1013(01),CITES,2016.0,2011.0
32016Y0312(03),32013R0575,CITES,2016.0,2013.0
32004D0033,31995L0018,CITES,2004.0,1995.0
32004D0033,61976CJ0027,CITES,2004.0,1976.0
32004D0033,31998D0190,CITES,2004.0,1998.0
32004D0033,32001L0012,CITES,2004.0,2001.0
32004D0033,31991L0440,CITES,2004.0,1991.0
32004D0033,61984CJ0311,CITES,2004.0,1984.0
32004D0033,31969R1191,CITES,2004.0,1969.0
32004D0033,31990D0456,CITES,2004.0,1990.0
32004D0033,61998TJ0128,CITES,2004.0,1998.0
32004D0033,31995L0019,CITES,2004.0,1995.0
32004D0033,32001L0014,CITES,2004.0,2001.0
32004D0033,61995CJ0242,CITES,2004.0,1995.0
32004D0393,31998Y0310(01),CITES,2004.0,1998.0
32004D0393,62000CJ0280,CITES,2004.0,2000.0
32004D0393,61979CJ0730,CITES,2004.0,1979.0
32004D0393,31992R2408,CITES,2004.0,1992.0
32004D0393,31992R2407,CITES,2004.0,1992.0
32004D0393,61997TJ0298,CITES,2004.0,1997.0
32004D0393,61992CJ0278,CITES,2004.0,1992.0
32004D0393,12002E087,CITES,2004.0,2002.0
32004D0393,61998TJ0128,CITES,2004.0,1998.0
32004D0393,61973CJ0173,CITES,2004.0,1973.0
32004D0393,61999CJ0482,CITES,2004.0,1999.0
32004D0393,61998CJ0379,CITES,2004.0,1998.0
32004D0393,32001R0069,CITES,2004.0,2001.0
32004D0393,32001R0070,CITES,2004.0,2001.0
32004D0393,31992R2409,CITES,2004.0,1992.0
32004D0393,31999Y1009(01),CITES,2004.0,1999.0
32004D0393,12002E080,CITES,2004.0,2002.0
32004D0393,31993Y1113(01),CITES,2004.0,1993.0
32004D0393,61993CJ0056,CITES,2004.0,1993.0
32004D0393,61976CJ0078,CITES,2004.0,1976.0
32004D0393,31996L0067,CITES,2004.0,1996.0
32018R1971,32002D0627,CITES,2018.0,2002.0
32018R1971,31968R0259,CITES,2018.0,1968.0
32018R1971,12016E228,CITES,2018.0,2016.0
32018R1971,32013R0883,CITES,2018.0,2013.0
32018R1971,32013R0526,CITES,2018.0,2013.0
32018R1971,32004R2006,CITES,2018.0,2004.0
32018R1971,12016E314,CITES,2018.0,2016.0
32018R1971,32016R0679,CITES,2018.0,2016.0
32018R1971,31999Q0531,CITES,2018.0,1999.0
32018R1971,32018R1046,CITES,2018.0,2018.0
32018R1971,12016M005,CITES,2018.0,2016.0
32018R1971,32013Q1220(01),CITES,2018.0,2013.0
32018R1971,32010R0912,CITES,2018.0,2010.0
32018R1971,32013R1271,CITES,2018.0,2013.0
32018R1971,31958R0001,CITES,2018.0,1958.0
32018R1971,12016E339,CITES,2018.0,2016.0
32018R1971,32018L1972,CITES,2018.0,2018.0
32018R1971,32002D0622,CITES,2018.0,2002.0
32018R1971,32012R0531,CITES,2018.0,2012.0
32018R1971,12016E313,CITES,2018.0,2016.0
32018R1971,32015D0444,CITES,2018.0,2015.0
32021R2139,32006R1893,CITES,2021.0,2006.0
32021R2139,32018L2001,CITES,2021.0,2018.0
32018L2001,32003H0361,CITES,2018.0,2003.0
32018L2001,31998L0070,CITES,2018.0,1998.0
32018L2001,12016E349,CITES,2018.0,2016.0
32018L2001,32009L0072,CITES,2018.0,2009.0
32018L2001,32018R1046,CITES,2018.0,2018.0
32018L2001,32003L0004,CITES,2018.0,2003.0
32018L2001,12016E/TXT,CITES,2018.0,2016.0
32018L2001,12016E290,CITES,2018.0,2016.0
32018L2001,12016M005,CITES,2018.0,2016.0
32018L2001,12016E107,CITES,2018.0,2016.0
32018L2001,32009L0073,CITES,2018.0,2009.0
32018L2001,12016E108,CITES,2018.0,2016.0
32018L2001,12016E034,CITES,2018.0,2016.0
32018L2001,32016Q0512(01),CITES,2018.0,2016.0
32018L2001,32012L0027,CITES,2018.0,2012.0
32019R0113,32013R0575,CITES,2019.0,2013.0
32014L0053,32008D0768,CITES,2014.0,2008.0
32014L0053,31998L0034,CITES,2014.0,1998.0
32014L0053,32008R0765,CITES,2014.0,2008.0
32014L0053,32007D0344,CITES,2014.0,2007.0
32014L0053,32014L0030,CITES,2014.0,2014.0
32014L0053,32002L0021,CITES,2014.0,2002.0
32014L0053,32012R1025,CITES,2014.0,2012.0
32014L0053,32014L0035,CITES,2014.0,2014.0
32002D0059,31992R2913,CITES,2002.0,1992.0
32002D0059,31976L0769,CITES,2002.0,1976.0
32002D0059,31980L0068,CITES,2002.0,1980.0
32002D0059,31994L0060,CITES,2002.0,1994.0
32002D0059,31999D0832,CITES,2002.0,1999.0
32002D0059,31999D0834,CITES,2002.0,1999.0
32002D0059,31976L0464,CITES,2002.0,1976.0
32002D0059,31999D0835,CITES,2002.0,1999.0
32002D0059,31999D0833,CITES,2002.0,1999.0
32018R0848,32003R1831,CITES,2018.0,2003.0
32018R0848,32009R1107,CITES,2018.0,2009.0
32018R0848,32008R0765,CITES,2018.0,2008.0
32018R0848,32001L0082,CITES,2018.0,2001.0
32018R0848,32016Q0512(01),CITES,2018.0,2016.0
32018R0848,32008R1332,CITES,2018.0,2008.0
32018R0848,32009R0767,CITES,2018.0,2009.0
32018R0848,32008L0056,CITES,2018.0,2008.0
32018R0848,12016M005,CITES,2018.0,2016.0
32018R0848,12016EN01,CITES,2018.0,2016.0
32018R0848,32013R1305,CITES,2018.0,2013.0
32018R0848,32004R0852,CITES,2018.0,2004.0
32018R0848,32009L0128,CITES,2018.0,2009.0
32018R0848,12016E290,CITES,2018.0,2016.0
32018R0848,32000L0060,CITES,2018.0,2000.0
32018R0848,32016R0679,CITES,2018.0,2016.0
32018R0848,32011R1169,CITES,2018.0,2011.0
32018R0848,32003R1830,CITES,2018.0,2003.0
32018R0848,32013R1306,CITES,2018.0,2013.0
32018R1862,32002F0584,CITES,2018.0,2002.0
32018R1862,12012J004,CITES,2018.0,2012.0
32018R1862,31968R0259,CITES,2018.0,1968.0
32018R1862,32016L0680,CITES,2018.0,2016.0
32018R1862,32018R1727,CITES,2018.0,2018.0
32018R1862,12016E290,CITES,2018.0,2016.0
32018R1862,12016P024,CITES,2018.0,2016.0
32018R1862,32001R0045,CITES,2018.0,2001.0
32018R1862,12016E/PRO/22,CITES,2018.0,2016.0
32018R1862,12016P/TXT,CITES,2018.0,2016.0
32018R1862,32016Q0512(01),CITES,2018.0,2016.0
32018R1862,32013L0048,CITES,2018.0,2013.0
32018R1862,12016P008,CITES,2018.0,2016.0
32018R1862,12005SA004,CITES,2018.0,2005.0
32018R1862,31999D0437,CITES,2018.0,1999.0
32018R1862,32016R0679,CITES,2018.0,2016.0
32018R1862,12016M/TXT,CITES,2018.0,2016.0
32018R1862,12016M005,CITES,2018.0,2016.0
32018R1862,12003T003,CITES,2018.0,2003.0
32018R1862,12016E/TXT,CITES,2018.0,2016.0
32018R1862,32016R0399,CITES,2018.0,2016.0
32018R1862,32018D0934,CITES,2018.0,2018.0
32018R1862,12016M/PRO/22,CITES,2018.0,2016.0
32009L0048,32008D0768,CITES,2009.0,2008.0
32009L0048,32006L0012,CITES,2009.0,2006.0
32009L0048,31999D0468,CITES,2009.0,1999.0
32009L0048,32008R0765,CITES,2009.0,2008.0
32009L0048,32006R1907,CITES,2009.0,2006.0
32009L0048,31998L0034,CITES,2009.0,1998.0
32009L0048,32001L0095,CITES,2009.0,2001.0
32019R1700,32009R0223,CITES,2019.0,2009.0
32019R1700,32002L0058,CITES,2019.0,2002.0
32019R1700,12016M005,CITES,2019.0,2016.0
32019R1700,32018R1046,CITES,2019.0,2018.0
32019R1700,32017R0825,CITES,2019.0,2017.0
32019R1700,32016R0679,CITES,2019.0,2016.0
32019R1700,32014R0282,CITES,2019.0,2014.0
32019R1700,12016E290,CITES,2019.0,2016.0
32019R1700,32001R0045,CITES,2019.0,2001.0
32019R1700,32016Q0512(01),CITES,2019.0,2016.0
32019R1700,32013R1291,CITES,2019.0,2013.0
32019R1700,32013R1303,CITES,2019.0,2013.0
32025R0301,32010R1094,CITES,2025.0,2010.0
32025R0301,32010R1093,CITES,2025.0,2010.0
32025R0301,32024R1772,CITES,2025.0,2024.0
32025R0301,32010R1095,CITES,2025.0,2010.0
32024R3011,32014L0041,CITES,2024.0,2014.0
32024R3011,12016M/PRO/22,CITES,2024.0,2016.0
32024R3011,12016M006,CITES,2024.0,2016.0
32024R3011,32002F0584,CITES,2024.0,2002.0
32024R3011,12016E/PRO/21,CITES,2024.0,2016.0
32024R3011,32023R2844,CITES,2024.0,2023.0
32024R3011,32016L0680,CITES,2024.0,2016.0
32024R3011,32001Y0115(02),CITES,2024.0,2001.0
32024R3011,12016M005,CITES,2024.0,2016.0
32024R3011,12016E290,CITES,2024.0,2016.0
32024R3011,32013L0048,CITES,2024.0,2013.0
32024R3011,32012L0029,CITES,2024.0,2012.0
32024R3011,32013R0606,CITES,2024.0,2013.0
32024R3011,32018R1727,CITES,2024.0,2018.0
32024R3011,32011L0099,CITES,2024.0,2011.0
32024R3011,12016E/PRO/22,CITES,2024.0,2016.0
32024R3011,32016Q0512(01),CITES,2024.0,2016.0
32024R3011,32016L1919,CITES,2024.0,2016.0
32024R3011,32002F0475,CITES,2024.0,2002.0
32024R3011,12016M/PRO/21,CITES,2024.0,2016.0
32024R3011,12016P047,CITES,2024.0,2016.0
32024R3011,12016P/TXT,CITES,2024.0,2016.0
32024R3011,32012L0013,CITES,2024.0,2012.0
32024L1760,32016R0679,CITES,2024.0,2016.0
32024L1760,32014L0023,CITES,2024.0,2014.0
32024L1760,32017R0821,CITES,2024.0,2017.0
32024L1760,12016M005,CITES,2024.0,2016.0
32024L1760,32014R0596,CITES,2024.0,2014.0
32024L1760,32016L0943,CITES,2024.0,2016.0
32024L1760,32024L1619,CITES,2024.0,2024.0
32024L1760,32009L0138,CITES,2024.0,2009.0
32024L1760,32009L0065,CITES,2024.0,2009.0
32024L1760,32023R1115,CITES,2024.0,2023.0
32024L1760,32016Q0512(01),CITES,2024.0,2016.0
32024L1760,32023R1114,CITES,2024.0,2023.0
32024L1760,32017R2402,CITES,2024.0,2017.0
32024L1760,32013R0575,CITES,2024.0,2013.0
32024L1760,12016P008,CITES,2024.0,2016.0
32024L1760,12016P007,CITES,2024.0,2016.0
32024L1760,32021R0821,CITES,2024.0,2021.0
32024L1760,12016M002,CITES,2024.0,2016.0
32024L1760,32016L2341,CITES,2024.0,2016.0
32024L1760,32014R0909,CITES,2024.0,2014.0
32024L1760,32015L2366,CITES,2024.0,2015.0
32024L1760,32021R1119,CITES,2024.0,2021.0
32024L1760,12016E290,CITES,2024.0,2016.0
32024L1760,32014L0025,CITES,2024.0,2014.0
32024L1760,32004L0035,CITES,2024.0,2004.0
32024L1760,32013R0346,CITES,2024.0,2013.0
32024L1760,32017C1213(01),CITES,2024.0,2017.0
32024L1760,12016P/TXT,CITES,2024.0,2016.0
32024L1760,32013R0345,CITES,2024.0,2013.0
32024L1760,32012R0648,CITES,2024.0,2012.0
32024L1760,32020R1503,CITES,2024.0,2020.0
32024L1760,32023R1542,CITES,2024.0,2023.0
32024L1760,32014L0024,CITES,2024.0,2014.0
32024L1760,12016E191,CITES,2024.0,2016.0
31999D0437,11997D/PRO/05,CITES,1999.0,1997.0
31999D0437,11997M024,CITES,1999.0,1997.0
32004D0327,32003D0751,CITES,2004.0,2003.0
32004D0327,32003D0752,CITES,2004.0,2003.0
32001D0696,32000Y0811(02),CITES,2001.0,2000.0
32001D0696,32000L0046,CITES,2001.0,2000.0
32001D0696,11997E081,CITES,2001.0,1997.0
32001D0696,31999L0093,CITES,2001.0,1999.0
32010R1071,32010R0273,CITES,2010.0,2010.0
32010R1071,32008R0351,CITES,2010.0,2008.0
32010R1071,32010R0590,CITES,2010.0,2010.0
32016R1799,32010R1095,CITES,2016.0,2010.0
32016R1799,32015R0002,CITES,2016.0,2015.0
32016R1799,32010R1093,CITES,2016.0,2010.0
32016R1799,32010R1094,CITES,2016.0,2010.0
32021R0696,32017L1371,CITES,2021.0,2017.0
32021R0696,12016E322,CITES,2021.0,2016.0
32021R0696,32016Q0512(01),CITES,2021.0,2016.0
32021R0696,32021R0523,CITES,2021.0,2021.0
32021R0696,32008L0114,CITES,2021.0,2008.0
32021R0696,32013D0755,CITES,2021.0,2013.0
32021R0696,32011D1104,CITES,2021.0,2011.0
32021R0696,12016E346,CITES,2021.0,2016.0
32021R0696,32010D0427,CITES,2021.0,2010.0
32021R0696,12016E004,CITES,2021.0,2016.0
32021R0696,32020R2093,CITES,2021.0,2020.0
32021R0696,12016M/TXT,CITES,2021.0,2016.0
32021R0696,12016E/PRO/07,CITES,2021.0,2016.0
32021R0696,32017D1406,CITES,2021.0,2017.0
32021R0696,12016E228,CITES,2021.0,2016.0
32021R0696,32014L0025,CITES,2021.0,2014.0
32021R0696,32021R0694,CITES,2021.0,2021.0
32021R0696,12016E290,CITES,2021.0,2016.0
32021R0696,32013R0883,CITES,2021.0,2013.0
32021R0696,32021R0695,CITES,2021.0,2021.0
32021R0696,12016E/TXT,CITES,2021.0,2016.0
32021R0696,12016E312,CITES,2021.0,2016.0
32021R0696,32016R0679,CITES,2021.0,2016.0
32021R0696,32018R1139,CITES,2021.0,2018.0
32021R0696,12016M002,CITES,2021.0,2016.0
32021R0696,32021R0697,CITES,2021.0,2021.0
32021R0696,31958R0001,CITES,2021.0,1958.0
32021R0696,12016M005,CITES,2021.0,2016.0
32021R0696,12016E314,CITES,2021.0,2016.0
32021R0696,31999Q0531,CITES,2021.0,1999.0
32021R0696,32012D0243,CITES,2021.0,2012.0
32021R0696,32014L0024,CITES,2021.0,2014.0
32021R0696,12016M016,CITES,2021.0,2016.0
32021R0696,32009L0081,CITES,2021.0,2009.0
32021R0696,32015D0444,CITES,2021.0,2015.0
32021R0696,12016M/PRO/07,CITES,2021.0,2016.0
32021R0696,12016E263,CITES,2021.0,2016.0
32021R0696,12016E218,CITES,2021.0,2016.0
32021R0696,32003L0098,CITES,2021.0,2003.0
32021R0696,32019R0452,CITES,2021.0,2019.0
32021R0696,32013R1159,CITES,2021.0,2013.0
32021R0696,32010R0911,CITES,2021.0,2010.0
32021R0696,32020Q1222(01),CITES,2021.0,2020.0
32021R0696,32018R1046,CITES,2021.0,2018.0
32021R0696,32013D0488,CITES,2021.0,2013.0
32014R0537,32013R0575,CITES,2014.0,2013.0
32014R0537,32010R1092,CITES,2014.0,2010.0
32014R0537,32009L0138,CITES,2014.0,2009.0
32014R0537,32010R1094,CITES,2014.0,2010.0
32014R0537,32010R1093,CITES,2014.0,2010.0
32014R0537,32003L0071,CITES,2014.0,2003.0
32014R0537,32005L0060,CITES,2014.0,2005.0
32014R0537,32001R0045,CITES,2014.0,2001.0
32014R0537,32004L0039,CITES,2014.0,2004.0
32014R0537,31986L0635,CITES,2014.0,1986.0
32014R0537,32010R1095,CITES,2014.0,2010.0
32014R0537,31995L0046,CITES,2014.0,1995.0
32014R0537,32007L0064,CITES,2014.0,2007.0
32014R0537,32009L0065,CITES,2014.0,2009.0
32012R1024,32001R0045,CITES,2012.0,2001.0
32012R1024,32004R2006,CITES,2012.0,2004.0
32012R1024,32006L0123,CITES,2012.0,2006.0
32012R1024,32009D0739,CITES,2012.0,2009.0
32012R1024,31995L0046,CITES,2012.0,1995.0
32012R1024,31998L0034,CITES,2012.0,1998.0
32008D1351,31999D0468,CITES,2008.0,1999.0
32008D1351,31999D0276,CITES,2008.0,1999.0
32008D1351,32005D0854,CITES,2008.0,2005.0
32008D1351,32000X1218(01),CITES,2008.0,2000.0
32025D0704,32015D0444,CITES,2025.0,2015.0
32025D0704,32021D1956,CITES,2025.0,2021.0
32025D0704,32018R1046,CITES,2025.0,2018.0
32025D0799,12020W/TXT,CITES,2025.0,2020.0
32024D2657,32024R1252,CITES,2024.0,2024.0
32024D2657,12020W/PRO/01,CITES,2024.0,2020.0
32024D2657,12020W/TXT,CITES,2024.0,2020.0
32019L0879,12016M005,CITES,2019.0,2016.0
32019L0879,32002L0047,CITES,2019.0,2002.0
32019L0879,32010R1093,CITES,2019.0,2010.0
32019L0879,32013R0575,CITES,2019.0,2013.0
32019L0879,32012R0648,CITES,2019.0,2012.0
32018D1942,32016D2240,CITES,2018.0,2016.0
32018L1972,32016R0679,CITES,2018.0,2016.0
32018L1972,12016E057,CITES,2018.0,2016.0
32018L1972,11997D/AFI/DCL/22,CITES,2018.0,1997.0
32018L1972,32014L0061,CITES,2018.0,2014.0
32018L1972,31999H0519,CITES,2018.0,1999.0
32018L1972,32013H0466,CITES,2018.0,2013.0
32018L1972,32002L0058,CITES,2018.0,2002.0
32018L1972,12016E056,CITES,2018.0,2016.0
32018L1972,62010CJ0614,CITES,2018.0,2010.0
32018L1972,32015L1535,CITES,2018.0,2015.0
32018L1972,12016E267,CITES,2018.0,2016.0
32018L1972,12016P011,CITES,2018.0,2016.0
32018L1972,11997D/TXT,CITES,2018.0,1997.0
32018L1972,12016P008,CITES,2018.0,2016.0
32018L1972,32012R0531,CITES,2018.0,2012.0
32018L1972,12016P/TXT,CITES,2018.0,2016.0
32018L1972,32014L0035,CITES,2018.0,2014.0
32018L1972,12016E290,CITES,2018.0,2016.0
32018L1972,12016P007,CITES,2018.0,2016.0
32018L1972,32017D0899,CITES,2018.0,2017.0
32018L1972,32013R0526,CITES,2018.0,2013.0
32018L1972,32005H0698,CITES,2018.0,2005.0
32018L1972,32014L0030,CITES,2018.0,2014.0
32018L1972,12016E108,CITES,2018.0,2016.0
32018L1972,32003H0361,CITES,2018.0,2003.0
32018L1972,12016E/TXT,CITES,2018.0,2016.0
32018L1972,12016P052,CITES,2018.0,2016.0
32018L1972,32009R1211,CITES,2018.0,2009.0
32018L1972,32013R1315,CITES,2018.0,2013.0
32018L1972,32014L0053,CITES,2018.0,2014.0
32018L1972,32016L1148,CITES,2018.0,2016.0
32018L1972,32008R0593,CITES,2018.0,2008.0
32018L1972,32016Q0512(01),CITES,2018.0,2016.0
32018L1972,32018R1971,CITES,2018.0,2018.0
32018L1972,12016E107,CITES,2018.0,2016.0
32018L1972,12016E345,CITES,2018.0,2016.0
32018L1972,12016M005,CITES,2018.0,2016.0
32018L1972,32002D0622,CITES,2018.0,2002.0
32018L1972,32003L0098,CITES,2018.0,2003.0
32018L1972,12016E052,CITES,2018.0,2016.0
32018L1972,12016M/TXT,CITES,2018.0,2016.0
32018L1972,61985CJ0352,CITES,2018.0,1985.0
32018L1972,12016E169,CITES,2018.0,2016.0
32014D0532,61999TJ0055,CITES,2014.0,1999.0
32014D0532,62004TJ0233,CITES,2014.0,2004.0
32014D0532,62006CJ0390,CITES,2014.0,2006.0
32014D0532,31999R0659,CITES,2014.0,1999.0
32014D0532,31998R0994,CITES,2014.0,1998.0
32014D0532,61973CJ0173,CITES,2014.0,1973.0
32014D0532,61979CJ0730,CITES,2014.0,1979.0
32014D0532,32004R0794,CITES,2014.0,2004.0
32014D0532,61996TJ0132,CITES,2014.0,1996.0
32014D0532,62008CJ0279,CITES,2014.0,2008.0
32014D0532,32008R0271,CITES,2014.0,2008.0
32014D0532,31997Y0917(01),CITES,2014.0,1997.0
32014D0532,62004CJ0222,CITES,2014.0,2004.0
32014D0532,61999CJ0143,CITES,2014.0,1999.0
32017R0653,32014R0600,CITES,2017.0,2014.0
32017R0653,32009L0065,CITES,2017.0,2009.0
32017R0653,32010R1095,CITES,2017.0,2010.0
32017R0653,32016L0097,CITES,2017.0,2016.0
32017R0653,32010R1094,CITES,2017.0,2010.0
32017R0653,32010R1093,CITES,2017.0,2010.0
32012D0321,32004L0018,CITES,2012.0,2004.0
32012D0321,61997TJ0298,CITES,2012.0,1997.0
32012D0321,32008L0006,CITES,2012.0,2008.0
32012D0321,61991CJ0320,CITES,2012.0,1991.0
32012D0321,32009D0613,CITES,2012.0,2009.0
32012D0321,32005D0145,CITES,2012.0,2005.0
32012D0321,62009CJ0071,CITES,2012.0,2009.0
32012D0321,61973CJ0173,CITES,2012.0,1973.0
32012D0321,31997L0067,CITES,2012.0,1997.0
32012D0321,61985CJ0310,CITES,2012.0,1985.0
32012D0321,62003TJ0388,CITES,2012.0,2003.0
32012D0321,62000CJ0280,CITES,2012.0,2000.0
32012D0321,61998CJ0379,CITES,2012.0,1998.0
32012D0321,62001CJ0083,CITES,2012.0,2001.0
32012D0321,61997CJ0251,CITES,2012.0,1997.0
32012D0321,61992CJ0387,CITES,2012.0,1992.0
32012D0321,61994CJ0241,CITES,2012.0,1994.0
32012D0321,32004R0794,CITES,2012.0,2004.0
32012D0321,62001TJ0157,CITES,2012.0,2001.0
32012D0321,62001TJ0301,CITES,2012.0,2001.0
32012D0321,62001CJ0005,CITES,2012.0,2001.0
32012D0321,62009CJ0148,CITES,2012.0,2009.0
32012D0321,31992L0050,CITES,2012.0,1992.0
32012D0321,32011D0747,CITES,2012.0,2011.0
32012D0321,61959CJ0030,CITES,2012.0,1959.0
32006L0021,31992L0104,CITES,2006.0,1992.0
32006L0021,32002D1600,CITES,2006.0,2002.0
32006L0021,31996L0082,CITES,2006.0,1996.0
32006L0021,31967L0548,CITES,2006.0,1967.0
32006L0021,31980L0068,CITES,2006.0,1980.0
32006L0021,31999L0045,CITES,2006.0,1999.0
32006L0021,31996L0061,CITES,2006.0,1996.0
32006L0021,32003Q1231(01),CITES,2006.0,2003.0
