:ID,celex_id,celex_clean,work_title,year_final,legal_type_normalized,era,decade,eurovoc_concepts:STRING[],domains:STRING[],subdomains:STRING[],url,sector,sector_label,resource_legal_type,legal_type_class,n_eurovoc_concepts
11951K002,11951K002,11951K002,,1951.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11951K002,1,Treaty,,Treaty,0
11951K006,11951K006,11951K006,,1951.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11951K006,1,Treaty,,Treaty,0
11951K015,11951K015,11951K015,,1951.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11951K015,1,Treaty,,Treaty,0
11951K078DECIMO,11951K078DECIMO,11951K078DECIMO,,1951.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11951K078DECIMO,1,Treaty,,Treaty,0
11951K078QUINTO,11951K078QUINTO,11951K078QUINTO,,1951.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11951K078QUINTO,1,Treaty,,Treaty,0
11952K065,11952K065,11952K065,,1952.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11952K065,1,Treaty,,Treaty,0
11957A/PRO/PRI/04,11957A/PRO/PRI/04,11957APROPRI04,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957A/PRO/PRI/04,1,Treaty,,Treaty,0
11957A008,11957A008,11957A008,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957A008,1,Treaty,,Treaty,0
11957A022,11957A022,11957A022,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957A022,1,Treaty,,Treaty,0
11957A050,11957A050,11957A050,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957A050,1,Treaty,,Treaty,0
11957A086,11957A086,11957A086,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957A086,1,Treaty,,Treaty,0
11957A107D,11957A107D,11957A107D,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957A107D,1,Treaty,,Treaty,0
11957A126,11957A126,11957A126,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957A126,1,Treaty,,Treaty,0
11957A131,11957A131,11957A131,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957A131,1,Treaty,,Treaty,0
11957A179BIS,11957A179BIS,11957A179BIS,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957A179BIS,1,Treaty,,Treaty,0
11957E/CNV/PTOM/04,11957E/CNV/PTOM/04,11957ECNVPTOM04,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E/CNV/PTOM/04,1,Treaty,,Treaty,0
11957E/PRO/BEI/07,11957E/PRO/BEI/07,11957EPROBEI07,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E/PRO/BEI/07,1,Treaty,,Treaty,0
11957E006,11957E006,11957E006,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E006,1,Treaty,,Treaty,0
11957E045,11957E045,11957E045,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E045,1,Treaty,,Treaty,0
11957E053,11957E053,11957E053,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E053,1,Treaty,,Treaty,0
11957E059,11957E059,11957E059,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E059,1,Treaty,,Treaty,0
11957E061,11957E061,11957E061,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E061,1,Treaty,,Treaty,0
11957E098,11957E098,11957E098,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E098,1,Treaty,,Treaty,0
11957E111,11957E111,11957E111,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E111,1,Treaty,,Treaty,0
11957E125,11957E125,11957E125,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E125,1,Treaty,,Treaty,0
11957E169,11957E169,11957E169,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E169,1,Treaty,,Treaty,0
11957E179,11957E179,11957E179,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E179,1,Treaty,,Treaty,0
11957E194,11957E194,11957E194,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E194,1,Treaty,,Treaty,0
11957E233,11957E233,11957E233,,1957.0,Treaty,Pre-Treaty of Rome,1950.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11957E233,1,Treaty,,Treaty,0
11965F/PRO/PRI/01,11965F/PRO/PRI/01,11965FPROPRI01,,1965.0,Treaty,Pre-Single European Act,1960.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11965F/PRO/PRI/01,1,Treaty,,Treaty,0
11972B/PRO/03,11972B/PRO/03,11972BPRO03,,1972.0,Treaty,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11972B/PRO/03,1,Treaty,,Treaty,0
11972B/PRO/24,11972B/PRO/24,11972BPRO24,,1972.0,Treaty,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11972B/PRO/24,1,Treaty,,Treaty,0
11972B129,11972B129,11972B129,,1972.0,Treaty,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11972B129,1,Treaty,,Treaty,0
11975R015,11975R015,11975R015,,1975.0,Treaty,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11975R015,1,Treaty,,Treaty,0
11979H072,11979H072,11979H072,,1979.0,Treaty,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11979H072,1,Treaty,,Treaty,0
11979HN01/13,11979HN01/13,11979HN0113,,1979.0,Treaty,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11979HN01/13,1,Treaty,,Treaty,0
11985I,11985I,11985I,,1985.0,Treaty,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11985I,1,Treaty,,Treaty,0
11985I085,11985I085,11985I085,,1985.0,Treaty,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11985I085,1,Treaty,,Treaty,0
11985I165,11985I165,11985I165,,1985.0,Treaty,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11985I165,1,Treaty,,Treaty,0
11985I208,11985I208,11985I208,,1985.0,Treaty,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11985I208,1,Treaty,,Treaty,0
11985I224,11985I224,11985I224,,1985.0,Treaty,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11985I224,1,Treaty,,Treaty,0
11985I354,11985I354,11985I354,,1985.0,Treaty,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11985I354,1,Treaty,,Treaty,0
11992E000,11992E000,11992E000,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E000,1,Treaty,,Treaty,0
11992E073E,11992E073E,11992E073E,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E073E,1,Treaty,,Treaty,0
11992E102A,11992E102A,11992E102A,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E102A,1,Treaty,,Treaty,0
11992E104B,11992E104B,11992E104B,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E104B,1,Treaty,,Treaty,0
11992E109E,11992E109E,11992E109E,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E109E,1,Treaty,,Treaty,0
11992E129A,11992E129A,11992E129A,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E129A,1,Treaty,,Treaty,0
11992E130B,11992E130B,11992E130B,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E130B,1,Treaty,,Treaty,0
11992E130I,11992E130I,11992E130I,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E130I,1,Treaty,,Treaty,0
11992E138E,11992E138E,11992E138E,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E138E,1,Treaty,,Treaty,0
11992E223,11992E223,11992E223,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E223,1,Treaty,,Treaty,0
11992E248,11992E248,11992E248,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992E248,1,Treaty,,Treaty,0
11992M/PRO/CC/00,11992M/PRO/CC/00,11992MPROCC00,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992M/PRO/CC/00,1,Treaty,,Treaty,0
11992M/PRO/SEBC/42,11992M/PRO/SEBC/42,11992MPROSEBC42,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992M/PRO/SEBC/42,1,Treaty,,Treaty,0
11992MJ02,11992MJ02,11992MJ02,,1992.0,Treaty,Pre-Maastricht,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11992MJ02,1,Treaty,,Treaty,0
11994N,11994N,11994N,,1994.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11994N,1,Treaty,,Treaty,0
11994N/AFI/DCL/37,11994N/AFI/DCL/37,11994NAFIDCL37,,1994.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11994N/AFI/DCL/37,1,Treaty,,Treaty,0
11994N053,11994N053,11994N053,,1994.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11994N053,1,Treaty,,Treaty,0
11994NN01/03/B,11994NN01/03/B,11994NN0103B,,1994.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11994NN01/03/B,1,Treaty,,Treaty,0
11994NN01/05/F1A,11994NN01/05/F1A,11994NN0105F1A,,1994.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11994NN01/05/F1A,1,Treaty,,Treaty,0
11997D/AFI,11997D/AFI,11997DAFI,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997D/AFI,1,Treaty,,Treaty,0
11997D/PRO/07,11997D/PRO/07,11997DPRO07,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997D/PRO/07,1,Treaty,,Treaty,0
11997E030,11997E030,11997E030,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E030,1,Treaty,,Treaty,0
11997E033,11997E033,11997E033,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E033,1,Treaty,,Treaty,0
11997E043,11997E043,11997E043,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E043,1,Treaty,,Treaty,0
11997E065,11997E065,11997E065,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E065,1,Treaty,,Treaty,0
11997E087P2,11997E087P2,11997E087P2,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E087P2,1,Treaty,,Treaty,0
11997E098,11997E098,11997E098,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E098,1,Treaty,,Treaty,0
11997E107,11997E107,11997E107,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E107,1,Treaty,,Treaty,0
11997E149,11997E149,11997E149,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E149,1,Treaty,,Treaty,0
11997E156,11997E156,11997E156,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E156,1,Treaty,,Treaty,0
11997E159,11997E159,11997E159,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E159,1,Treaty,,Treaty,0
11997E171,11997E171,11997E171,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E171,1,Treaty,,Treaty,0
11997E179,11997E179,11997E179,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E179,1,Treaty,,Treaty,0
11997E228,11997E228,11997E228,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E228,1,Treaty,,Treaty,0
11997E286,11997E286,11997E286,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997E286,1,Treaty,,Treaty,0
11997M015,11997M015,11997M015,,1997.0,Treaty,1990s,1990.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:11997M015,1,Treaty,,Treaty,0
12002E0002,12002E0002,12002E0002,,2002.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12002E0002,1,Treaty,,Treaty,0
12002E006,12002E006,12002E006,,2002.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12002E006,1,Treaty,,Treaty,0
12002E055,12002E055,12002E055,,2002.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12002E055,1,Treaty,,Treaty,0
12002E161,12002E161,12002E161,,2002.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12002E161,1,Treaty,,Treaty,0
12002E209,12002E209,12002E209,,2002.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12002E209,1,Treaty,,Treaty,0
12002E263,12002E263,12002E263,,2002.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12002E263,1,Treaty,,Treaty,0
12002E269,12002E269,12002E269,,2002.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12002E269,1,Treaty,,Treaty,0
12002M017,12002M017,12002M017,,2002.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12002M017,1,Treaty,,Treaty,0
12002M038,12002M038,12002M038,,2002.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12002M038,1,Treaty,,Treaty,0
12003T002,12003T002,12003T002,,2003.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12003T002,1,Treaty,,Treaty,0
12003T003,12003T003,12003T003,,2003.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12003T003,1,Treaty,,Treaty,0
12003T053,12003T053,12003T053,,2003.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12003T053,1,Treaty,,Treaty,0
12003T057,12003T057,12003T057,,2003.0,Treaty,Early 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12003T057,1,Treaty,,Treaty,0
12005S/ACT,12005S/ACT,12005SACT,,2005.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12005S/ACT,1,Treaty,,Treaty,0
12006E/PRO/36,12006E/PRO/36,12006EPRO36,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E/PRO/36,1,Treaty,,Treaty,0
12006E011A,12006E011A,12006E011A,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E011A,1,Treaty,,Treaty,0
12006E026,12006E026,12006E026,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E026,1,Treaty,,Treaty,0
12006E047,12006E047,12006E047,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E047,1,Treaty,,Treaty,0
12006E063,12006E063,12006E063,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E063,1,Treaty,,Treaty,0
12006E075,12006E075,12006E075,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E075,1,Treaty,,Treaty,0
12006E087,12006E087,12006E087,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E087,1,Treaty,,Treaty,0
12006E135,12006E135,12006E135,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E135,1,Treaty,,Treaty,0
12006E190,12006E190,12006E190,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E190,1,Treaty,,Treaty,0
12006E191,12006E191,12006E191,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E191,1,Treaty,,Treaty,0
12006E285,12006E285,12006E285,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E285,1,Treaty,,Treaty,0
12006E307,12006E307,12006E307,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006E307,1,Treaty,,Treaty,0
12006M025,12006M025,12006M025,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006M025,1,Treaty,,Treaty,0
12006M041,12006M041,12006M041,,2006.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12006M041,1,Treaty,,Treaty,0
12008E235,12008E235,12008E235,,2008.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12008E235,1,Treaty,,Treaty,0
12008M029,12008M029,12008M029,,2008.0,Treaty,Late 2000s,2000.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12008M029,1,Treaty,,Treaty,0
12010A106BIS,12010A106BIS,12010A106BIS,,2010.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12010A106BIS,1,Treaty,,Treaty,0
12010E029,12010E029,12010E029,,2010.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12010E029,1,Treaty,,Treaty,0
12010E106,12010E106,12010E106,,2010.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12010E106,1,Treaty,,Treaty,0
12010E122,12010E122,12010E122,,2010.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12010E122,1,Treaty,,Treaty,0
12010E186,12010E186,12010E186,,2010.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12010E186,1,Treaty,,Treaty,0
12010E338,12010E338,12010E338,,2010.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12010E338,1,Treaty,,Treaty,0
12010M019,12010M019,12010M019,,2010.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12010M019,1,Treaty,,Treaty,0
12012A/TXT,12012A/TXT,12012ATXT,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012A/TXT,1,Treaty,,Treaty,0
12012E/PRO/04,12012E/PRO/04,12012EPRO04,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E/PRO/04,1,Treaty,,Treaty,0
12012E/PRO/21,12012E/PRO/21,12012EPRO21,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E/PRO/21,1,Treaty,,Treaty,0
12012E007,12012E007,12012E007,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E007,1,Treaty,,Treaty,0
12012E045,12012E045,12012E045,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E045,1,Treaty,,Treaty,0
12012E088,12012E088,12012E088,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E088,1,Treaty,,Treaty,0
12012E123,12012E123,12012E123,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E123,1,Treaty,,Treaty,0
12012E140,12012E140,12012E140,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E140,1,Treaty,,Treaty,0
12012E160,12012E160,12012E160,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E160,1,Treaty,,Treaty,0
12012E167,12012E167,12012E167,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E167,1,Treaty,,Treaty,0
12012E191,12012E191,12012E191,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E191,1,Treaty,,Treaty,0
12012E213,12012E213,12012E213,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E213,1,Treaty,,Treaty,0
12012E240,12012E240,12012E240,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E240,1,Treaty,,Treaty,0
12012E257,12012E257,12012E257,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E257,1,Treaty,,Treaty,0
12012E281,12012E281,12012E281,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E281,1,Treaty,,Treaty,0
12012E326,12012E326,12012E326,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012E326,1,Treaty,,Treaty,0
12012J/TTE/03,12012J/TTE/03,12012JTTE03,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012J/TTE/03,1,Treaty,,Treaty,0
12012JN06,12012JN06,12012JN06,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012JN06,1,Treaty,,Treaty,0
12012M/PRO/21,12012M/PRO/21,12012MPRO21,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012M/PRO/21,1,Treaty,,Treaty,0
12012M/PRO/22,12012M/PRO/22,12012MPRO22,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012M/PRO/22,1,Treaty,,Treaty,0
12012M002,12012M002,12012M002,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012M002,1,Treaty,,Treaty,0
12012P015,12012P015,12012P015,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012P015,1,Treaty,,Treaty,0
12012P047,12012P047,12012P047,,2012.0,Treaty,Early 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12012P047,1,Treaty,,Treaty,0
12016A075,12016A075,12016A075,,2016.0,Treaty,Late 2010s,2010.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:12016A075,1,Treaty,,Treaty,0
