:START_ID,:END_ID,:TYPE,start_year,end_year
32003D0126,31992L0046,CITES,2003.0,1992.0
32003D0126,31993D0383,CITES,2003.0,1993.0
32003D0126,31992L0117,CITES,2003.0,1992.0
32003D0126,31999D0313,CITES,2003.0,1999.0
32003D0126,32003R0324,CITES,2003.0,2003.0
32003D0126,31999R1258,CITES,2003.0,1999.0
32003D0126,32001R0999R(03),CITES,2003.0,2001.0
32002D0200,31994Y1223(02),CITES,2002.0,1994.0
32002D0200,31999Y0310(01),CITES,2002.0,1999.0
32002D0200,31980L0723,CITES,2002.0,1980.0
32002D0200,31993Y1113(01),CITES,2002.0,1993.0
32002D0200,32001R0068,CITES,2002.0,2001.0
32002D0200,31999Y1009(01),CITES,2002.0,1999.0
32002D0200,11997E087,CITES,2002.0,1997.0
32000D0075,31994Y1223(02),CITES,2000.0,1994.0
32000D0075,31997D0795,CITES,2000.0,1997.0
32000D0075,31999R0659,CITES,2000.0,1999.0
32000D0075,11997E087,CITES,2000.0,1997.0
32000D0510,31999R1258,CITES,2000.0,1999.0
32003D0879,12002E073,CITES,2003.0,2002.0
32003D0879,61985CJ0085,CITES,2003.0,1985.0
32003D0879,12002E087,CITES,2003.0,2002.0
32003D0879,31996R2255,CITES,2003.0,1996.0
32003D0879,61996CJ0035,CITES,2003.0,1996.0
32003D0879,31970R1107,CITES,2003.0,1970.0
32001D0718,31972D0268,CITES,2001.0,1972.0
32001D0718,32001D0098,CITES,2001.0,2001.0
31995D0002,11994N012,CITES,1995.0,1994.0
32002D0759,61982CJ0096,CITES,2002.0,1982.0
32002D0759,61977CJ0019,CITES,2002.0,1977.0
32002D0759,31998R2842,CITES,2002.0,1998.0
32002D0759,61984CJ0042,CITES,2002.0,1984.0
32002D0759,31996H0280,CITES,2002.0,1996.0
32002D0759,11997E256,CITES,2002.0,1997.0
32002D0759,61986CJ0246,CITES,2002.0,1986.0
32002D0759,11997E081,CITES,2002.0,1997.0
32002D0759,61997CJ0126,CITES,2002.0,1997.0
32002D0759,61983CJ0193,CITES,2002.0,1983.0
32002D0759,61982CJ0240,CITES,2002.0,1982.0
32002D0759,61994TJ0374,CITES,2002.0,1994.0
32002D0759,31997Y1209(02),CITES,2002.0,1997.0
32002D0759,31996Y0718(01),CITES,2002.0,1996.0
32002D0759,61998TJ0062,CITES,2002.0,1998.0
31999D0329,61978CJ0209,CITES,1999.0,1978.0
31999D0329,61993TJ0024,CITES,1999.0,1993.0
31999D0329,61989TJ0068,CITES,1999.0,1989.0
31999D0329,61976CJ0085,CITES,1999.0,1976.0
31999D0329,31992R3932,CITES,1999.0,1992.0
31999D0329,61978CO0209,CITES,1999.0,1978.0
31999D0329,61986CO0062,CITES,1999.0,1986.0
31999D0329,31985D0615,CITES,1999.0,1985.0
31999D0329,31980D0917,CITES,1999.0,1980.0
31999D0329,61992CJ0250,CITES,1999.0,1992.0
32004D0077,31998Y1210(01),CITES,2004.0,1998.0
32004D0077,12002E087,CITES,2004.0,2002.0
32004D0077,61997CJ0295,CITES,2004.0,1997.0
32004D0077,31999R0659,CITES,2004.0,1999.0
32004D0077,31998Y0106(01),CITES,2004.0,1998.0
32004D0077,61985CJ0265,CITES,2004.0,1985.0
32002D0865,32001R0069,CITES,2002.0,2001.0
32002D0865,11997E087,CITES,2002.0,1997.0
32002D0865,31997Y0710(01),CITES,2002.0,1997.0
32002D0865,32000D0536,CITES,2002.0,2000.0
32002D0865,31996H0280,CITES,2002.0,1996.0
32002D0865,32000D0567,CITES,2002.0,2000.0
32002D0865,11997E083,CITES,2002.0,1997.0
32002D0865,32001R0070,CITES,2002.0,2001.0
32002D0865,61988CJ0303,CITES,2002.0,1988.0
32002D0865,31999R0659,CITES,2002.0,1999.0
32002D0865,31999D0157,CITES,2002.0,1999.0
32002D0865,31996Y1004(01),CITES,2002.0,1996.0
32002D0865,31994Y1223(02),CITES,2002.0,1994.0
32002D0865,32000Y0311(03),CITES,2002.0,2000.0
32002D0865,31999Y1009(01),CITES,2002.0,1999.0
32000D0335,61985CJ0259,CITES,2000.0,1985.0
32000D0335,31997R0950,CITES,2000.0,1997.0
32000D0335,61984CJ0248,CITES,2000.0,1984.0
32000D0335,31998Y0310(01),CITES,2000.0,1998.0
32000D0335,61979CJ0730,CITES,2000.0,1979.0
32000D0335,61987CJ0142,CITES,2000.0,1987.0
32000D0335,11997E087,CITES,2000.0,1997.0
32000D0335,61988CJ0303,CITES,2000.0,1988.0
32000D0335,61992CJ0278,CITES,2000.0,1992.0
32000D0335,61978CJ0177,CITES,2000.0,1978.0
32000D0335,31996Y0306(01),CITES,2000.0,1996.0
32000D0335,11997E089,CITES,2000.0,1997.0
32000D0335,31992R1078,CITES,2000.0,1992.0
32000D0335,61988CJ0035,CITES,2000.0,1988.0
32001D0684,31996M0708,CITES,2001.0,1996.0
32001D0684,31998M1287,CITES,2001.0,1998.0
32001D0684,31998M1163,CITES,2001.0,1998.0
32001D0684,31998M1041,CITES,2001.0,1998.0
32001D0684,31994M0269,CITES,2001.0,1994.0
32001D0684,31995M0550,CITES,2001.0,1995.0
32003D0081,31998Y0106(01),CITES,2003.0,1998.0
32003D0081,31998Y1210(01),CITES,2003.0,1998.0
32003D0081,61985CJ0265,CITES,2003.0,1985.0
32003D0081,61997CJ0295,CITES,2003.0,1997.0
32003D0081,31999R0659,CITES,2003.0,1999.0
32003D0081,11997E087,CITES,2003.0,1997.0
32003D0081,61973CJ0120,CITES,2003.0,1973.0
32000Y0911(01),31998D0012(01),CITES,2000.0,1998.0
32000Y0911(01),31993D0731,CITES,2000.0,1993.0
32000Y0911(01),31999R2673,CITES,2000.0,1999.0
32000Y0911(01),31999R1073,CITES,2000.0,1999.0
32000Y0911(01),31995R1239,CITES,2000.0,1995.0
32000Y0911(01),61987CJ0374,CITES,2000.0,1987.0
32000Y0911(01),31994D0836,CITES,2000.0,1994.0
32000Y0911(01),61996CJ0113,CITES,2000.0,1996.0
32000Y0911(01),61996TJ0124,CITES,2000.0,1996.0
32000Y0911(01),31996D0388,CITES,2000.0,1996.0
32000Y0911(01),31998D0325(01),CITES,2000.0,1998.0
32000Y0911(01),31983R0918,CITES,2000.0,1983.0
32000Y0911(01),61987CJ0292,CITES,2000.0,1987.0
32000Y0911(01),61997TJ0188,CITES,2000.0,1997.0
32000Y0911(01),61995CJ0254,CITES,2000.0,1995.0
32000Y0911(01),31999Y1222(01),CITES,2000.0,1999.0
32000Y0911(01),61994TJ0276,CITES,2000.0,1994.0
32000Y0911(01),11997E081,CITES,2000.0,1997.0
32000Y0911(01),11997E274,CITES,2000.0,1997.0
32000Y0911(01),31988R4253,CITES,2000.0,1988.0
32000Y0911(01),61996CJ0375,CITES,2000.0,1996.0
32000Y0911(01),61986CJ0040,CITES,2000.0,1986.0
32000Y0911(01),31990D0094,CITES,2000.0,1990.0
32000Y0911(01),31999R0063,CITES,2000.0,1999.0
32000Y0911(01),11997E235,CITES,2000.0,1997.0
32000Y0911(01),61995TJ0077,CITES,2000.0,1995.0
32000Y0911(01),61994TJ0195,CITES,2000.0,1994.0
32000Y0911(01),11997E021,CITES,2000.0,1997.0
32000Y0911(01),31994R2100R(04),CITES,2000.0,1994.0
32000Y0911(01),31993X0730R(01),CITES,2000.0,1993.0
32000Y0911(01),61996CJ0083,CITES,2000.0,1996.0
32000Y0911(01),61994TO0325,CITES,2000.0,1994.0
32000Y0911(01),61993TJ0046,CITES,2000.0,1993.0
32000Y0911(01),11997E288,CITES,2000.0,1997.0
32000Y0911(01),31979L0409,CITES,2000.0,1979.0
32000Y0911(01),31998R1001,CITES,2000.0,1998.0
32000Y0911(01),31990R0866,CITES,2000.0,1990.0
32000Y0911(01),11997E248,CITES,2000.0,1997.0
32000Y0911(01),31970R1251,CITES,2000.0,1970.0
32000Y0911(01),31962L0017,CITES,2000.0,1962.0
32000Y0911(01),11997E039,CITES,2000.0,1997.0
32000Y0911(01),31996R1279,CITES,2000.0,1996.0
32000Y0911(01),11992M/PRO/SEBC,CITES,2000.0,1992.0
32000Y0911(01),31989L0048,CITES,2000.0,1989.0
32000Y0911(01),31992R3887,CITES,2000.0,1992.0
32000Y0911(01),61995TJ0174,CITES,2000.0,1995.0
32000Y0911(01),31999F0130(03),CITES,2000.0,1999.0
32000Y0911(01),31993R2082,CITES,2000.0,1993.0
32000Y0911(01),31990R2008,CITES,2000.0,1990.0
32000Y0911(01),11997E217,CITES,2000.0,1997.0
32000Y0911(01),31988R2052,CITES,2000.0,1988.0
32000Y0911(01),31994R0343,CITES,2000.0,1994.0
32000Y0911(01),31991R2157,CITES,2000.0,1991.0
32000Y0911(01),31982D0072R(01),CITES,2000.0,1982.0
32000Y0911(01),61986TJ0040,CITES,2000.0,1986.0
32000Y0911(01),11997E169,CITES,2000.0,1997.0
32000Y0911(01),61989TJ0039,CITES,2000.0,1989.0
32000Y0911(01),61995TJ0105,CITES,2000.0,1995.0
32000Y0911(01),31994R1164,CITES,2000.0,1994.0
32000Y0911(01),31992L0043R(01),CITES,2000.0,1992.0
32000Y0911(01),31962R0017,CITES,2000.0,1962.0
32000Y0911(01),61978CJ0125,CITES,2000.0,1978.0
32000Y0911(01),31994D0090,CITES,2000.0,1994.0
32000Y0911(01),31978L0687,CITES,2000.0,1978.0
32000Y0911(01),31977L0187,CITES,2000.0,1977.0
32000Y0911(01),31976L0207,CITES,2000.0,1976.0
32000Y0911(01),31993R2053,CITES,2000.0,1993.0
32000Y0911(01),11997E041,CITES,2000.0,1997.0
32000Y0911(01),31999R0780,CITES,2000.0,1999.0
32000Y0911(01),31993R2081,CITES,2000.0,1993.0
32000Y0911(01),61996TJ0203,CITES,2000.0,1996.0
32000Y0911(01),61997TO0610,CITES,2000.0,1997.0
32000Y0911(01),31978L0686,CITES,2000.0,1978.0
32000Y0911(01),11997E082,CITES,2000.0,1997.0
32000Y0911(01),31998Y1207(01),CITES,2000.0,1998.0
32000Y0911(01),61973CJ0120,CITES,2000.0,1973.0
32000Y0911(01),31993R0536,CITES,2000.0,1993.0
32000Y0911(01),61996TJ0205,CITES,2000.0,1996.0
32000Y0911(01),11997E255,CITES,2000.0,1997.0
32000Y0911(01),11997E226,CITES,2000.0,1997.0
32000Y0911(01),31985L0337,CITES,2000.0,1985.0
32000Y0911(01),31998IP0265,CITES,2000.0,1998.0
32000Y0911(01),31998R2330,CITES,2000.0,1998.0
32000Y0911(01),11997E013,CITES,2000.0,1997.0
32000Y0911(01),61990TJ0048,CITES,2000.0,1990.0
32000Y0911(01),61975CJ0058,CITES,2000.0,1975.0
32000Y0911(01),31958R0058,CITES,2000.0,1958.0
32000Y0911(01),61989TJ0032,CITES,2000.0,1989.0
32002D0523,31995R1663,CITES,2002.0,1995.0
32002D0523,31994D0442,CITES,2002.0,1994.0
32000D0117,61969CJ0048,CITES,2000.0,1969.0
32000D0117,31982D0123,CITES,2000.0,1982.0
32000D0117,61973CJ0040,CITES,2000.0,1973.0
32000D0117,31992D0277,CITES,2000.0,1992.0
32000D0117,61995TJ0213,CITES,2000.0,1995.0
32000D0117,61989TJ0061,CITES,2000.0,1989.0
32000D0117,61983CJ0243,CITES,2000.0,1983.0
32000D0117,31986D0398,CITES,2000.0,1986.0
32000D0117,61995CJ0185,CITES,2000.0,1995.0
32000D0117,31963R0099,CITES,2000.0,1963.0
32000D0117,61986CJ0246,CITES,2000.0,1986.0
32000D0117,31982D0367,CITES,2000.0,1982.0
32000D0117,61983CJ0123,CITES,2000.0,1983.0
32000D0117,31972D0390,CITES,2000.0,1972.0
32000D0117,61987CJ0279,CITES,2000.0,1987.0
32000D0117,61977CJ0019,CITES,2000.0,1977.0
32000D0117,61992TJ0029,CITES,2000.0,1992.0
32000D0117,61985CJ0045,CITES,2000.0,1985.0
31998R1029,31996R1960,CITES,1998.0,1996.0
31998R1029,31996R2378,CITES,1998.0,1996.0
31998R1029,31996R2195,CITES,1998.0,1996.0
31998R1029,31996R2301,CITES,1998.0,1996.0
31998R1029,31996R2045,CITES,1998.0,1996.0
31998R1029,31996R1788,CITES,1998.0,1996.0
31998R1029,31992R3002,CITES,1998.0,1992.0
31998R1029,31977L0099,CITES,1998.0,1977.0
32003D0102,31994D0442,CITES,2003.0,1994.0
32003D0102,31995R1663,CITES,2003.0,1995.0
31994R3161,31968R0260,CITES,1994.0,1968.0
31994R3161,31988R2175,CITES,1994.0,1988.0
31994R3161,31976R0300,CITES,1994.0,1976.0
32000D0198,31994L0458,CITES,2000.0,1994.0
32004D0421,12002E081,CITES,2004.0,2002.0
32004D0421,31962R0017,CITES,2004.0,1962.0
32000D0797,31998Y0310(01),CITES,2000.0,1998.0
32000D0797,61993TJ0459,CITES,2000.0,1993.0
32000D0797,61995TJ0150,CITES,2000.0,1995.0
32000D0797,61959CJ0030,CITES,2000.0,1959.0
32000D0797,31980S0257,CITES,2000.0,1980.0
32000D0797,31985S3484,CITES,2000.0,1985.0
32000D0797,31999Y0826(01),CITES,2000.0,1999.0
32000D0797,11997E093,CITES,2000.0,1997.0
32000D0797,31996D0617,CITES,2000.0,1996.0
32000D0797,11997E087,CITES,2000.0,1997.0
32000D0797,61983CJ0214,CITES,2000.0,1983.0
32000D0797,61996TJ0126,CITES,2000.0,1996.0
32000D0797,61987CJ0102,CITES,2000.0,1987.0
32000D0797,61987CJ0094,CITES,2000.0,1987.0
32000D0797,31999R0659,CITES,2000.0,1999.0
32000D0797,61996TJ0158,CITES,2000.0,1996.0
32000D0797,31998Y1210(01),CITES,2000.0,1998.0
32000D0797,31989S0322,CITES,2000.0,1989.0
32000D0797,11997E088,CITES,2000.0,1997.0
32000D0797,61996CJ0127,CITES,2000.0,1996.0
32000D0797,31991S3855,CITES,2000.0,1991.0
32000D0797,61996TJ0106,CITES,2000.0,1996.0
31998D0348,31997D0832,CITES,1998.0,1997.0
31998D0348,31997D0831,CITES,1998.0,1997.0
32002D0404,32001R2529,CITES,2002.0,2001.0
32002D0404,31992R3950,CITES,2002.0,1992.0
32002D0404,31999R1251,CITES,2002.0,1999.0
32002D0404,11994N143,CITES,2002.0,1994.0
32002D0404,31999R1254,CITES,2002.0,1999.0
32002D0404,32001R1260,CITES,2002.0,2001.0
32003D0668,31998L0030,CITES,2003.0,1998.0
32003D0668,32001D0519,CITES,2003.0,2001.0
32003D0653,31990L0220,CITES,2003.0,1990.0
32003D0653,31966L0402R(01),CITES,2003.0,1966.0
32003D0653,61999TJ0070,CITES,2003.0,1999.0
32003D0653,32002L0057,CITES,2003.0,2002.0
32003D0653,32003L0054,CITES,2003.0,2003.0
32003D0653,31990L0219,CITES,2003.0,1990.0
32003D0653,61999TJ0013,CITES,2003.0,1999.0
32003D0653,31997R0258,CITES,2003.0,1997.0
32003D0653,31966L0401R(03),CITES,2003.0,1966.0
32003D0653,32001L0018R(01),CITES,2003.0,2001.0
32003D0653,32003H0556,CITES,2003.0,2003.0
32003D0653,32002R0178R(11),CITES,2003.0,2002.0
32002D0806,31999D0718,CITES,2002.0,1999.0
32002D0806,61999CC0310,CITES,2002.0,1999.0
32002D0806,31998Y1210(01),CITES,2002.0,1998.0
32002D0806,32001R0069,CITES,2002.0,2001.0
32002D0806,61997CC0006,CITES,2002.0,1997.0
32002D0806,61990CJ0313,CITES,2002.0,1990.0
32002D0806,31992Y0819(01),CITES,2002.0,1992.0
32002D0806,61994CJ0241,CITES,2002.0,1994.0
32002D0806,31996Y0306(01),CITES,2002.0,1996.0
32002D0806,11997E093,CITES,2002.0,1997.0
32002D0806,32000D0795,CITES,2002.0,2000.0
32002D0806,61987CJ0142,CITES,2002.0,1987.0
32002D0806,61996TJ0132,CITES,2002.0,1996.0
32002D0806,11997E096,CITES,2002.0,1997.0
32002D0806,61998CC0156,CITES,2002.0,1998.0
32002D0806,61984CJ0248,CITES,2002.0,1984.0
32002D0806,61992CJ0278,CITES,2002.0,1992.0
32002D0806,11997E299,CITES,2002.0,1997.0
32002D0806,31998Y0310(01),CITES,2002.0,1998.0
32002D0806,61997CJ0075,CITES,2002.0,1997.0
32002D0806,11997E094,CITES,2002.0,1997.0
32002D0806,11997E095,CITES,2002.0,1997.0
32002D0806,61976CJ0078,CITES,2002.0,1976.0
32002D0806,11997E097,CITES,2002.0,1997.0
32002D0806,61997CC0400,CITES,2002.0,1997.0
32002D0806,61997TJ0298,CITES,2002.0,1997.0
32002D0806,11997E087,CITES,2002.0,1997.0
32002D0806,31999R0659,CITES,2002.0,1999.0
32014R0651R(05),32008L0001,CITES,2014.0,2008.0
32014R0651R(05),32006R1013R(09),CITES,2014.0,2006.0
32014R0651R(05),32003L0096R(01),CITES,2014.0,2003.0
32014R0651R(05),32009R0715,CITES,2014.0,2009.0
32014R0651R(05),12012E109,CITES,2014.0,2012.0
32014R0651R(05),32013R1379R(03),CITES,2014.0,2013.0
32014R0651R(05),32010L0075R(11),CITES,2014.0,2010.0
32014R0651R(05),12012E107,CITES,2014.0,2012.0
32014R0651R(05),32009L0125R(02),CITES,2014.0,2009.0
32014R0651R(05),32013R0733,CITES,2014.0,2013.0
32014R0651R(05),32001L0080,CITES,2014.0,2001.0
32014R0651R(05),32000L0060R(03),CITES,2014.0,2000.0
32014R0651R(05),31999R0659,CITES,2014.0,1999.0
32014R0651R(05),32012L0027R(01),CITES,2014.0,2012.0
32014R0651R(05),32004L0008,CITES,2014.0,2004.0
32014R0651R(05),32003L0030,CITES,2014.0,2003.0
32014R0651R(05),32006L0021,CITES,2014.0,2006.0
32014R0651R(05),32012D0419,CITES,2014.0,2012.0
32014R0651R(05),32013R1303R(03),CITES,2014.0,2013.0
32014R0651R(05),32006R1893,CITES,2014.0,2006.0
32014R0651R(05),32009L0031R(05),CITES,2014.0,2009.0
32014R0651R(05),32009R0713,CITES,2014.0,2009.0
32014R0651R(05),31985L0337,CITES,2014.0,1985.0
32014R0651R(05),32006L0032,CITES,2014.0,2006.0
32014R0651R(05),31996L0061,CITES,2014.0,1996.0
32014R0651R(05),12012E167,CITES,2014.0,2012.0
32014R0651R(05),32009L0073,CITES,2014.0,2009.0
32014R0651R(05),32003H0361,CITES,2014.0,2003.0
32014R0651R(05),32006L0012,CITES,2014.0,2006.0
32014R0651R(05),32010L0030,CITES,2014.0,2010.0
32014R0651R(05),32000R0104,CITES,2014.0,2000.0
32014R0651R(05),32013L0037,CITES,2014.0,2013.0
32014R0651R(05),32004L0035,CITES,2014.0,2004.0
32014R0651R(05),32009R1224R(04),CITES,2014.0,2009.0
32014R0651R(05),32009R0714,CITES,2014.0,2009.0
32014R0651R(05),32013L0034R(03),CITES,2014.0,2013.0
32014R0651R(05),32009L0028,CITES,2014.0,2009.0
32014R0651R(05),32001L0077,CITES,2014.0,2001.0
32014R0651R(05),32013R1407,CITES,2014.0,2013.0
32014R0651R(05),32004L0039,CITES,2014.0,2004.0
32014R0651R(05),32003L0087R(06),CITES,2014.0,2003.0
32014R0651R(05),32009L0072,CITES,2014.0,2009.0
32014R0651R(05),32010D0787,CITES,2014.0,2010.0
32014R0651R(05),31998L0070,CITES,2014.0,1998.0
32014R0651R(05),32006R1184,CITES,2014.0,2006.0
32014R0651R(05),32003L0098,CITES,2014.0,2003.0
32019R0033R(02),32015L2436R(01),CITES,2019.0,2015.0
32019R0033R(02),12016P017,CITES,2019.0,2016.0
32019R0033R(02),32011R1169R(08),CITES,2019.0,2011.0
32019R0033R(02),32017R1001R(04),CITES,2019.0,2017.0
32019R0033R(02),32014R0664,CITES,2019.0,2014.0
32019R0033R(02),32008L0095,CITES,2019.0,2008.0
32019R0033R(02),12016M005,CITES,2019.0,2016.0
32019R0033R(02),32012R1151,CITES,2019.0,2012.0
32019R0033R(02),32019R0034,CITES,2019.0,2019.0
32019R0033R(02),32013R0952R(06),CITES,2019.0,2013.0
32019R0033R(02),32007R0834R(09),CITES,2019.0,2007.0
32019R0033R(02),32018R0274R(02),CITES,2019.0,2018.0
32019R0033R(02),32014R0668,CITES,2019.0,2014.0
32019R0033R(02),32007R1234,CITES,2019.0,2007.0
32012D0243,32002L0020,CITES,2012.0,2002.0
32012D0243,32009H0848,CITES,2012.0,2009.0
32012D0243,32002L0019,CITES,2012.0,2002.0
32012D0243,32008R0683,CITES,2012.0,2008.0
32012D0243,32010R0911,CITES,2012.0,2010.0
32012D0243,32002L0021,CITES,2012.0,2002.0
32012D0243,32011R0182R(02),CITES,2012.0,2011.0
32012D0243,32008D0411,CITES,2012.0,2008.0
32012D0243,31999H0519,CITES,2012.0,1999.0
32012D0243,31987L0372R(01),CITES,2012.0,1987.0
32012D0243,32008D0477R(01),CITES,2012.0,2008.0
32012D0243,32007D0344,CITES,2012.0,2007.0
32012D0243,32002D0622,CITES,2012.0,2002.0
32012D0243,32010D0267,CITES,2012.0,2010.0
32012D0243,31999L0005,CITES,2012.0,1999.0
32012D0243,32009D0766,CITES,2012.0,2009.0
32014R0288R(01),32013R1304R(03),CITES,2014.0,2013.0
32014R0288R(01),32003H0361,CITES,2014.0,2003.0
32019R0817,32018R1862R(03),CITES,2019.0,2018.0
32019R0817,32018R1046,CITES,2019.0,2018.0
32019R0817,31999D0437,CITES,2019.0,1999.0
32019R0817,12016E/TXT,CITES,2019.0,2016.0
32019R0817,32019R0816R(02),CITES,2019.0,2019.0
32019R0817,32016R0679,CITES,2019.0,2016.0
32019R0817,32018R1860,CITES,2019.0,2018.0
32019R0817,12016M/TXT,CITES,2019.0,2016.0
32019R0817,32000D0365R(01),CITES,2019.0,2000.0
32019R0817,32014R0515R(02),CITES,2019.0,2014.0
32019R0817,32007R0168,CITES,2019.0,2007.0
32019R0817,12016M/PRO/22,CITES,2019.0,2016.0
32019R0817,32018R1725R(01),CITES,2019.0,2018.0
32019R0817,32016R0794R(03),CITES,2019.0,2016.0
32019R0817,32017L0541R(02),CITES,2019.0,2017.0
32019R0817,32011R0182R(02),CITES,2019.0,2011.0
32019R0817,32004L0038R(09),CITES,2019.0,2004.0
32019R0817,32016L0680,CITES,2019.0,2016.0
32019R0817,12016E290,CITES,2019.0,2016.0
32019R0817,32016Q0512(01),CITES,2019.0,2016.0
32019R0817,12016P/TXT,CITES,2019.0,2016.0
32019R0817,32008D0146,CITES,2019.0,2008.0
32019R0817,32019R0818,CITES,2019.0,2019.0
32019R0817,12016P007,CITES,2019.0,2016.0
32019R0817,12016P008,CITES,2019.0,2016.0
32019R0817,32002F0584R(05),CITES,2019.0,2002.0
32019R0817,12016E/PRO/22,CITES,2019.0,2016.0
32019R0817,32001R0045,CITES,2019.0,2001.0
32019R0817,32002D0192R(01),CITES,2019.0,2002.0
32019R0817,12016M005,CITES,2019.0,2016.0
32019R0817,32007D0533,CITES,2019.0,2007.0
32019R0817,32016R1624,CITES,2019.0,2016.0
32009R0767R(07),32008L0038,CITES,2009.0,2008.0
32009R0767R(07),32003R1829R(01),CITES,2009.0,2003.0
32009R0767R(07),32005R0183R(08),CITES,2009.0,2005.0
32009R0767R(07),31999D0468,CITES,2009.0,1999.0
32009R0767R(07),32002R1774,CITES,2009.0,2002.0
32009R0767R(07),31997L0007,CITES,2009.0,1997.0
32009R0767R(07),32003R1830,CITES,2009.0,2003.0
32009R0767R(07),32001R0999R(03),CITES,2009.0,2001.0
32009R0767R(07),32002R0178R(11),CITES,2009.0,2002.0
32009R0767R(07),32002L0032R(01),CITES,2009.0,2002.0
32009R0767R(07),31990L0167,CITES,2009.0,1990.0
32009R0767R(07),32007R0834R(09),CITES,2009.0,2007.0
32009R0767R(07),32004L0048R(03),CITES,2009.0,2004.0
32014D0585,32002L0058,CITES,2014.0,2002.0
32014D0585,31995L0046,CITES,2014.0,1995.0
32014D0585,32010L0040,CITES,2014.0,2010.0
32008D0411,32002L0020,CITES,2008.0,2002.0
32008D0411,32002L0021,CITES,2008.0,2002.0
32008D0411,31999L0005,CITES,2008.0,1999.0
32017R2393R(03),32007R1234,CITES,2017.0,2007.0
32017R2393R(03),12016E/TXT,CITES,2017.0,2016.0
32017R2393R(03),12016E039,CITES,2017.0,2016.0
32017R2393R(03),32013R1303R(03),CITES,2017.0,2013.0
32017R2393R(03),12016E102,CITES,2017.0,2016.0
32017R2393R(03),32000L0029,CITES,2017.0,2000.0
32017R2393R(03),12016E101,CITES,2017.0,2016.0
32017R2393R(03),32008R0110,CITES,2017.0,2008.0
32017R2393R(03),12016EN01,CITES,2017.0,2016.0
32017R2393R(03),32006R1301,CITES,2017.0,2006.0
32017R2393R(03),12016E207,CITES,2017.0,2016.0
32018R0394R(01),32012R0748R(15),CITES,2018.0,2012.0
32018R0394R(01),32018R0395R(04),CITES,2018.0,2018.0
32012D0462,32008D0232,CITES,2012.0,2008.0
32012D0462,31996L0048,CITES,2012.0,1996.0
32012D0462,32011D0665,CITES,2012.0,2011.0
32012D0462,32001L0016,CITES,2012.0,2001.0
32012D0462,32004R0881,CITES,2012.0,2004.0
32012D0462,32008D0284,CITES,2012.0,2008.0
32012D0462,32008D0217,CITES,2012.0,2008.0
32012D0462,32006D0679,CITES,2012.0,2006.0
32012D0462,32011D0633,CITES,2012.0,2011.0
32012D0462,32011D0229,CITES,2012.0,2011.0
32022L0362R(02),12016E107,CITES,2022.0,2016.0
32022L0362R(02),32011R0182R(02),CITES,2022.0,2011.0
32022L0362R(02),32018R0858R(02),CITES,2022.0,2018.0
32022L0362R(02),32014L0045,CITES,2022.0,2014.0
32022L0362R(02),32019R1242R(01),CITES,2022.0,2019.0
32022L0362R(02),32020R0683,CITES,2022.0,2020.0
32022L0362R(02),12016E/TXT,CITES,2022.0,2016.0
32022L0362R(02),32013R1315,CITES,2022.0,2013.0
32022L0362R(02),32014L0023R(05),CITES,2022.0,2014.0
32022L0362R(02),12016E290,CITES,2022.0,2016.0
32022L0362R(02),32017R2400R(03),CITES,2022.0,2017.0
32022L0362R(02),32003L0096R(01),CITES,2022.0,2003.0
32022L0362R(02),32016Q0512(01),CITES,2022.0,2016.0
32022L0362R(02),32019R0631R(01),CITES,2022.0,2019.0
32022L0362R(02),32008L0050R(05),CITES,2022.0,2008.0
32022L0362R(02),12016E108,CITES,2022.0,2016.0
32022L0362R(02),32003L0087R(06),CITES,2022.0,2003.0
32022L0362R(02),32017R1151R(03),CITES,2022.0,2017.0
32022L0362R(02),32018R0956,CITES,2022.0,2018.0
32022L0362R(02),12016M005,CITES,2022.0,2016.0
32022L0362R(02),32014R0165R(01),CITES,2022.0,2014.0
32009R1107R(01),32003R1782,CITES,2009.0,2003.0
32009R1107R(01),31999D0468,CITES,2009.0,1999.0
32009R1107R(01),32004R0882,CITES,2009.0,2004.0
32009R1107R(01),32000L0060R(03),CITES,2009.0,2000.0
32009R1107R(01),31986L0609,CITES,2009.0,1986.0
32009R1107R(01),32001L0018R(01),CITES,2009.0,2001.0
32009R1107R(01),31999L0045,CITES,2009.0,1999.0
32009R1107R(01),32009L0128R(01),CITES,2009.0,2009.0
32009R1107R(01),32005R0396R(02),CITES,2009.0,2005.0
32009R1107R(01),32002R0178R(11),CITES,2009.0,2002.0
32009R1107R(01),32008R1272R(06),CITES,2009.0,2008.0
32014R1301R(02),32004R0881,CITES,2014.0,2004.0
32014R1301R(02),32004L0049,CITES,2014.0,2004.0
32014R1301R(02),32014R1302R(01),CITES,2014.0,2014.0
32018R1139R(04),12016E/PRO/07,CITES,2018.0,2016.0
32018R1139R(04),32006R1033,CITES,2018.0,2006.0
32018R1139R(04),32011R1206,CITES,2018.0,2011.0
32018R1139R(04),32011R1178R(13),CITES,2018.0,2011.0
32018R1139R(04),32003L0087R(06),CITES,2018.0,2003.0
32018R1139R(04),32012R0748R(15),CITES,2018.0,2012.0
32018R1139R(04),32006R1032,CITES,2018.0,2006.0
32018R1139R(04),32009R0029,CITES,2018.0,2009.0
32018R1139R(04),32011R0677,CITES,2018.0,2011.0
32018R1139R(04),12016E314,CITES,2018.0,2016.0
