Source,Target,Type,Id,Label,Weight,start_year,end_year
32018L0844,32016Q0512(01),Directed,71584,,1,2018,2016
32018L0844,12016E290,Directed,71585,,1,2018,2016
32012D0157,32007R1535,Directed,71586,,1,2012,2007
32012D0157,32004R0794,Directed,71587,,1,2012,2004
32012D0157,31999R0659,Directed,71588,,1,2012,1999
32012D0157,32005R1698,Directed,71589,,1,2012,2005
32012D0157,32006R1857,Directed,71590,,1,2012,2006
32019L0882,12016P026,Directed,71591,,1,2019,2016
32019L0882,32014L0033,Directed,71592,,1,2019,2014
32019L0882,31993L0042,Directed,71593,,1,2019,1993
32019L0882,32014L0092,Directed,71594,,1,2019,2014
32019L0882,32008L0057,Directed,71595,,1,2019,2008
32019L0882,32016L2102,Directed,71596,,1,2019,2016
32019L0882,12016P021,Directed,71597,,1,2019,2016
32019L0882,12016M005,Directed,71598,,1,2019,2016
32019L0882,12016P/TXT,Directed,71599,,1,2019,2016
32019L0882,32008L0048,Directed,71600,,1,2019,2008
32019L0882,32018L1972,Directed,71601,,1,2019,2018
32019L0882,32012L0034,Directed,71602,,1,2019,2012
32019L0882,32016Q0512(01),Directed,71603,,1,2019,2016
32019L0882,11997D/AFI/DCL/22,Directed,71604,,1,2019,1997
32019L0882,32004R0261,Directed,71605,,1,2019,2004
32019L0882,32014L0024,Directed,71606,,1,2019,2014
32019L0882,32009R0661,Directed,71607,,1,2019,2009
32019L0882,12016E/TXT,Directed,71608,,1,2019,2016
32019L0882,12016E290,Directed,71609,,1,2019,2016
32019L0882,32008D0768,Directed,71610,,1,2019,2008
32019L0882,32007R1371,Directed,71611,,1,2019,2007
32019L0882,12016P025,Directed,71612,,1,2019,2016
32019L0882,32006L0123,Directed,71613,,1,2019,2006
32019L0882,32015L2366,Directed,71614,,1,2019,2015
32019L0882,32008R0765,Directed,71615,,1,2019,2008
32019L0882,32012R1025,Directed,71616,,1,2019,2012
32019L0882,32014L0025,Directed,71617,,1,2019,2014
32019L0882,32003H0361,Directed,71618,,1,2019,2003
32019L0882,32014L0023,Directed,71619,,1,2019,2014
32019L0882,12016M/TXT,Directed,71620,,1,2019,2016
32017R1485,32016R1447,Directed,71621,,1,2017,2016
32017R1485,32009L0072,Directed,71622,,1,2017,2009
32017R1485,32016R0631,Directed,71623,,1,2017,2016
32017R1485,32015R1222,Directed,71624,,1,2017,2015
32017R1485,32009R0713,Directed,71625,,1,2017,2009
32017R1485,32016R1388,Directed,71626,,1,2017,2016
32017R1485,32013R0543,Directed,71627,,1,2017,2013
32017R1485,32008L0114,Directed,71628,,1,2017,2008
32015L2366,32005L0029,Directed,71629,,1,2015,2005
32015L2366,32015R0847,Directed,71630,,1,2015,2015
32015L2366,32002L0021,Directed,71631,,1,2015,2002
32015L2366,32013R0575,Directed,71632,,1,2015,2013
32015L2366,32014L0092,Directed,71633,,1,2015,2014
32015L2366,32012R0260,Directed,71634,,1,2015,2012
32015L2366,32015L2366,Directed,71635,,1,2015,2015
32015L2366,31995L0046,Directed,71636,,1,2015,1995
32015L2366,32009R0924,Directed,71637,,1,2015,2009
32015L2366,32014R0241,Directed,71638,,1,2015,2014
32015L2366,31986L0635,Directed,71639,,1,2015,1986
32015L2366,32008R0593,Directed,71640,,1,2015,2008
32015L2366,32008L0048,Directed,71641,,1,2015,2008
32015L2366,32003H0361,Directed,71642,,1,2015,2003
32015L2366,32015L0849,Directed,71643,,1,2015,2015
32015L2366,32015R0751,Directed,71644,,1,2015,2015
32015L2366,32006L0112,Directed,71645,,1,2015,2006
32015L2366,32001R0045,Directed,71646,,1,2015,2001
32016R0438,32014L0091,Directed,71647,,1,2016,2014
32016R0438,32013R0575,Directed,71648,,1,2016,2013
32024R1717,31999D0437,Directed,71649,,1,2024,1999
32024R1717,32016Q0512(01),Directed,71650,,1,2024,2016
32024R1717,12016E/PRO/22,Directed,71651,,1,2024,2016
32024R1717,32008D0146,Directed,71652,,1,2024,2008
32024R1717,12016M/TXT,Directed,71653,,1,2024,2016
32024R1717,32016R0679,Directed,71654,,1,2024,2016
32024R1717,12016E355,Directed,71655,,1,2024,2016
32024R1717,32016L0680,Directed,71656,,1,2024,2016
32024R1717,12016P047,Directed,71657,,1,2024,2016
32024R1717,32022R2371,Directed,71658,,1,2024,2022
32024R1717,12016E/TXT,Directed,71659,,1,2024,2016
32024R1717,12016E290,Directed,71660,,1,2024,2016
32024R1717,12016EN02,Directed,71661,,1,2024,2016
32024R1717,12016M/PRO/22,Directed,71662,,1,2024,2016
32024R1717,12016M005,Directed,71663,,1,2024,2016
32024R1717,12016M003,Directed,71664,,1,2024,2016
32024R1717,32024R1351,Directed,71665,,1,2024,2024
32024R1717,12016P021,Directed,71666,,1,2024,2016
32024R1717,12016P/TXT,Directed,71667,,1,2024,2016
32023R2878,32022D0266,Directed,71668,,1,2023,2022
32023R2878,32014D0386,Directed,71669,,1,2023,2014
32023R2878,12016E/TXT,Directed,71670,,1,2023,2016
32023R2878,32015R2447,Directed,71671,,1,2023,2015
32023R2878,32021R0821,Directed,71672,,1,2023,2021
32023R2878,32014R0269,Directed,71673,,1,2023,2014
32023R2878,32022R0263,Directed,71674,,1,2023,2022
32023R2878,32014D0512,Directed,71675,,1,2023,2014
32008R0033,32002R1490,Directed,71676,,1,2008,2002
32019R1020,32006L0042,Directed,71677,,1,2019,2006
32019R1020,32014L0029,Directed,71678,,1,2019,2014
32019R1020,32014L0034,Directed,71679,,1,2019,2014
32019R1020,32011L0065,Directed,71680,,1,2019,2011
32019R1020,32013R0883,Directed,71681,,1,2019,2013
32019R1020,32014L0035,Directed,71682,,1,2019,2014
32019R1020,32014L0053,Directed,71683,,1,2019,2014
32019R1020,32016R0426,Directed,71684,,1,2019,2016
32019R1020,32017R0745,Directed,71685,,1,2019,2017
32019R1020,32013R0608,Directed,71686,,1,2019,2013
32019R1020,32015L1535,Directed,71687,,1,2019,2015
32019R1020,32006R1907,Directed,71688,,1,2019,2006
32019R1020,32014L0032,Directed,71689,,1,2019,2014
32019R1020,31997L0067,Directed,71690,,1,2019,1997
32019R1020,32018R1046,Directed,71691,,1,2019,2018
32019R1020,32017R0746,Directed,71692,,1,2019,2017
32019R1020,32014L0033,Directed,71693,,1,2019,2014
32019R1020,32013R0167,Directed,71694,,1,2019,2013
32019R1020,12016P/TXT,Directed,71695,,1,2019,2016
32019R1020,32018R0858,Directed,71696,,1,2019,2018
32019R1020,32014L0030,Directed,71697,,1,2019,2014
32019R1020,32009L0048,Directed,71698,,1,2019,2009
32019R1020,12016M005,Directed,71699,,1,2019,2016
32019R1020,32016R0425,Directed,71700,,1,2019,2016
32019R1020,32001L0095,Directed,71701,,1,2019,2001
32019R1020,32016Q0512(01),Directed,71702,,1,2019,2016
32019R1020,32016R0679,Directed,71703,,1,2019,2016
32019R1020,32017R1369,Directed,71704,,1,2019,2017
32017D0503,32009L0072,Directed,71705,,1,2017,2009
32017D0503,12016E107,Directed,71706,,1,2017,2016
32013L0051,31996L0029,Directed,71707,,1,2013,1996
32013L0051,32004R0882,Directed,71708,,1,2013,2004
32013L0051,32004R0852,Directed,71709,,1,2013,2004
32013L0051,31998L0083,Directed,71710,,1,2013,1998
32010L0053,31995L0046,Directed,71711,,1,2010,1995
32010L0053,31999D0468,Directed,71712,,1,2010,1999
32010L0053,12010P/TXT,Directed,71713,,1,2010,2010
32010L0053,32004L0023,Directed,71714,,1,2010,2004
31998D0522,31973L0023,Directed,71715,,1,1998,1973
31998D0522,31989L0336,Directed,71716,,1,1998,1989
32016Q0512(01),12007L/TXT,Directed,71717,,1,2016,2007
32016D0849,12012P/TXT,Directed,71718,,1,2016,2012
32016D0849,32009R0428,Directed,71719,,1,2016,2009
32016D0789,32014D0273,Directed,71720,,1,2016,2014
32016D0789,31999R0659,Directed,71721,,1,2016,1999
32016D0789,32006L0111,Directed,71722,,1,2016,2006
32016D0789,12012E107,Directed,71723,,1,2016,2012
32016D0789,32011D0060,Directed,71724,,1,2016,2011
32016D0789,31992R2408,Directed,71725,,1,2016,1992
32022R2065,12016P021,Directed,71726,,1,2022,2016
32022R2065,32019L0882,Directed,71727,,1,2022,2019
32022R2065,32018L1972,Directed,71728,,1,2022,2018
32022R2065,12016E290,Directed,71729,,1,2022,2016
32022R2065,32018R1046,Directed,71730,,1,2022,2018
32022R2065,32016Q0512(01),Directed,71731,,1,2022,2016
32022R2065,32012R1215,Directed,71732,,1,2022,2012
32022R2065,32015L1535,Directed,71733,,1,2022,2015
32022R2065,32014R0910,Directed,71734,,1,2022,2014
32022R2065,12016P007,Directed,71735,,1,2022,2016
32022R2065,32016L0943,Directed,71736,,1,2022,2016
32022R2065,12016E/TXT,Directed,71737,,1,2022,2016
32022R2065,12016E267,Directed,71738,,1,2022,2016
32022R2065,32016R0679,Directed,71739,,1,2022,2016
32022R2065,12016P011,Directed,71740,,1,2022,2016
32022R2065,32003H0361,Directed,71741,,1,2022,2003
32022R2065,32005L0029,Directed,71742,,1,2022,2005
32022R2065,32019R1020,Directed,71743,,1,2022,2019
32022R2065,12016P024,Directed,71744,,1,2022,2016
32022R2065,12016P047,Directed,71745,,1,2022,2016
32022R2065,12016P008,Directed,71746,,1,2022,2016
32022R2065,32002L0058,Directed,71747,,1,2022,2002
32022R2065,12016M/TXT,Directed,71748,,1,2022,2016
32022R2065,12016M005,Directed,71749,,1,2022,2016
32022R2065,32021R1232,Directed,71750,,1,2022,2021
32022R2065,32021R0784,Directed,71751,,1,2022,2021
32022R2065,12016P/TXT,Directed,71752,,1,2022,2016
32022R2065,32001L0095,Directed,71753,,1,2022,2001
32018D1297,32006R1907,Directed,71754,,1,2018,2006
32021R1340,32010R1093,Directed,71755,,1,2021,2010
32021R1340,32019L0879,Directed,71756,,1,2021,2019
32002L0047,31992L0096,Directed,71757,,1,2002,1992
32002L0047,32001L0017,Directed,71758,,1,2002,2001
32002L0047,31985L0611,Directed,71759,,1,2002,1985
32002L0047,31983L0349,Directed,71760,,1,2002,1983
32002L0047,31992L0049,Directed,71761,,1,2002,1992
32002L0047,32000L0012,Directed,71762,,1,2002,2000
32002L0047,11997E005,Directed,71763,,1,2002,1997
32002L0047,32000X1218(01),Directed,71764,,1,2002,2000
32002L0047,31993L0022,Directed,71765,,1,2002,1993
32002L0047,32001L0024,Directed,71766,,1,2002,2001
32024D2524,32014D0302,Directed,71767,,1,2024,2014
32024L1788,32019R0941,Directed,71768,,1,2024,2019
32024L1788,32019R0942,Directed,71769,,1,2024,2019
32024L1788,12016M005,Directed,71770,,1,2024,2016
32024L1788,32003L0055,Directed,71771,,1,2024,2003
32024L1788,32024L1275,Directed,71772,,1,2024,2024
32024L1788,32015L1535,Directed,71773,,1,2024,2015
32024L1788,12016E290,Directed,71774,,1,2024,2016
32024L1788,32021R1119,Directed,71775,,1,2024,2021
32024L1788,32018L2001,Directed,71776,,1,2024,2018
32024L1788,12016P008,Directed,71777,,1,2024,2016
32024L1788,32016R0679,Directed,71778,,1,2024,2016
32024L1788,32024R1789,Directed,71779,,1,2024,2024
32024L1788,32023R1805,Directed,71780,,1,2024,2023
32024L1788,32003H0361,Directed,71781,,1,2024,2003
32024L1788,32024R1787,Directed,71782,,1,2024,2024
32024L1788,12016E349,Directed,71783,,1,2024,2016
32024L1788,12016E/TXT,Directed,71784,,1,2024,2016
32024L1788,32016Q0512(01),Directed,71785,,1,2024,2016
32024L1788,32017C1213(01),Directed,71786,,1,2024,2017
32024L1788,12016E036,Directed,71787,,1,2024,2016
32024L1788,32020H1563,Directed,71788,,1,2024,2020
32024L1788,12016E108,Directed,71789,,1,2024,2016
32024L1788,12016E218,Directed,71790,,1,2024,2016
32024L1788,32023L2413,Directed,71791,,1,2024,2023
32024L1788,12016E102,Directed,71792,,1,2024,2016
32024L1788,32023R2405,Directed,71793,,1,2024,2023
32024L1788,12016P/TXT,Directed,71794,,1,2024,2016
32024L1788,32015L2366,Directed,71795,,1,2024,2015
32024L1788,32011R1227,Directed,71796,,1,2024,2011
32024L1788,32010R1095,Directed,71797,,1,2024,2010
32024L1788,32017R1938,Directed,71798,,1,2024,2017
32024L1788,12016E107,Directed,71799,,1,2024,2016
32011L0092,32003L0004,Directed,71800,,1,2011,2003
32013D0206,32012R0555,Directed,71801,,1,2013,2012
32018L0851,32009L0028,Directed,71802,,1,2018,2009
32018L0851,32016Q0512(01),Directed,71803,,1,2018,2016
32018L0851,32008L0056,Directed,71804,,1,2018,2008
32018L0851,12016E290,Directed,71805,,1,2018,2016
32018L0851,32006R1907,Directed,71806,,1,2018,2006
32018L0851,12016E349,Directed,71807,,1,2018,2016
32018L0851,32000L0060,Directed,71808,,1,2018,2000
32018L0851,32009R0767,Directed,71809,,1,2018,2009
32018L0851,12016M005,Directed,71810,,1,2018,2016
32018L0851,32015L1535,Directed,71811,,1,2018,2015
32013R1303,32010R0407,Directed,71812,,1,2013,2010
32013R1303,32003H0361,Directed,71813,,1,2013,2003
32013R1303,32007R1535,Directed,71814,,1,2013,2007
32013R1303,32006R1998,Directed,71815,,1,2013,2006
32013R1303,32013R1316,Directed,71816,,1,2013,2013
32013R1303,32013R1291,Directed,71817,,1,2013,2013
32013R1303,32013R0575,Directed,71818,,1,2013,2013
32013R1303,32013R1305,Directed,71819,,1,2013,2013
32013R1303,32013R1304,Directed,71820,,1,2013,2013
32013R1303,32012R0966,Directed,71821,,1,2013,2012
32013R1303,32004L0018,Directed,71822,,1,2013,2004
32013R1303,32013R1306,Directed,71823,,1,2013,2013
32013R1303,32011R1176,Directed,71824,,1,2013,2011
32013R1303,31997R1466,Directed,71825,,1,2013,1997
32013R1303,32013R1301,Directed,71826,,1,2013,2013
32017R0746,32011L0024,Directed,71827,,1,2017,2011
32017R0746,12016P008,Directed,71828,,1,2017,2016
32017R0746,12016E034,Directed,71829,,1,2017,2016
32017R0746,32001R0045,Directed,71830,,1,2017,2001
32017R0746,31990L0385,Directed,71831,,1,2017,1990
32017R0746,32006L0042,Directed,71832,,1,2017,2006
32017R0746,32015L1535,Directed,71833,,1,2017,2015
32017R0746,31995L0046,Directed,71834,,1,2017,1995
32017R0746,32017R0745,Directed,71835,,1,2017,2017
32017R0746,12016P011,Directed,71836,,1,2017,2016
32017R0746,32016Q0512(01),Directed,71837,,1,2017,2016
32017R0746,32014R0536,Directed,71838,,1,2017,2014
32017R0746,32014L0030,Directed,71839,,1,2017,2014
32017R0746,31993L0042,Directed,71840,,1,2017,1993
32017R0746,12016M005,Directed,71841,,1,2017,2016
32017R0746,32008D0768,Directed,71842,,1,2017,2008
32017R0746,32012R1025,Directed,71843,,1,2017,2012
32017R0746,12016E036,Directed,71844,,1,2017,2016
32017R0746,12016P/TXT,Directed,71845,,1,2017,2016
32017R0746,32008R0765,Directed,71846,,1,2017,2008
32017R0746,32003H0361,Directed,71847,,1,2017,2003
32017R0746,12016E290,Directed,71848,,1,2017,2016
32019R0934,32008R1332,Directed,71849,,1,2019,2008
32012R0640,31986L0609,Directed,71850,,1,2012,1986
32006L0086,32000X1218(01),Directed,71851,,1,2006,2000
32006L0086,32003L0094,Directed,71852,,1,2006,2003
31999D0276,11992E148,Directed,71853,,1,1999,1992
32023L2413,32012L0027,Directed,71854,,1,2023,2012
32023L2413,32006R1893,Directed,71855,,1,2023,2006
32023L2413,32023R1115,Directed,71856,,1,2023,2023
32023L2413,32022R0869,Directed,71857,,1,2023,2022
32023L2413,32023R1542,Directed,71858,,1,2023,2023
32023L2413,32018R0858,Directed,71859,,1,2023,2018
32023L2413,32003L0087,Directed,71860,,1,2023,2003
32023L2413,12016E349,Directed,71861,,1,2023,2016
32023L2413,32021H2279,Directed,71862,,1,2023,2021
32023L2413,32023R2405,Directed,71863,,1,2023,2023
32023L2413,32009L0073,Directed,71864,,1,2023,2009
32023L2413,32000L0060,Directed,71865,,1,2023,2000
32023L2413,32011L0092,Directed,71866,,1,2023,2011
32023L2413,32017R1369,Directed,71867,,1,2023,2017
32023L2413,32023R1804,Directed,71868,,1,2023,2023
32023L2413,12016M005,Directed,71869,,1,2023,2016
32023L2413,32023R1805,Directed,71870,,1,2023,2023
32023L2413,32008L0056,Directed,71871,,1,2023,2008
32023L2413,32021R1119,Directed,71872,,1,2023,2021
32023L2413,32021H1749,Directed,71873,,1,2023,2021
32017A0928(01),32000L0060,Directed,71874,,1,2017,2000
32017A0928(01),32011L0092,Directed,71875,,1,2017,2011
32017A0928(01),12016E/TXT,Directed,71876,,1,2017,2016
32017A0928(01),32014L0052,Directed,71877,,1,2017,2014
32017A0928(01),31996L0029,Directed,71878,,1,2017,1996
32024R1620,32023R1113,Directed,71879,,1,2024,2023
32024R1620,32014R0537,Directed,71880,,1,2024,2014
32024R1620,32024L1640,Directed,71881,,1,2024,2024
32024R1620,12016E/TXT,Directed,71882,,1,2024,2016
32024R1620,12016E314,Directed,71883,,1,2024,2016
32024R1620,32016R0679,Directed,71884,,1,2024,2016
32024R1620,32016R0300,Directed,71885,,1,2024,2016
32024R1620,32008L0048,Directed,71886,,1,2024,2008
32024R1620,12016M/TXT,Directed,71887,,1,2024,2016
32024R1620,12016E258,Directed,71888,,1,2024,2016
32024R1620,12016M/PRO/07,Directed,71889,,1,2024,2016
32024R1620,12016E290,Directed,71890,,1,2024,2016
32024R1620,12016M005,Directed,71891,,1,2024,2016
32024R1620,32013R0575,Directed,71892,,1,2024,2013
32024R1620,32023R1114,Directed,71893,,1,2024,2023
32024R1620,32018R1727,Directed,71894,,1,2024,2018
32024R1620,32016Q0512(01),Directed,71895,,1,2024,2016
32024R1620,32015L2366,Directed,71896,,1,2024,2015
32024R1620,12016E263,Directed,71897,,1,2024,2016
32024R1620,32019R0715,Directed,71898,,1,2024,2019
32024R1620,32018R1046,Directed,71899,,1,2024,2018
32024R1620,12016M016,Directed,71900,,1,2024,2016
32024R1620,31999Q0531,Directed,71901,,1,2024,1999
32024R1620,32015D0444,Directed,71902,,1,2024,2015
32024R1620,12016E291,Directed,71903,,1,2024,2016
32024R1620,32014L0059,Directed,71904,,1,2024,2014
32024R1620,32015L0849,Directed,71905,,1,2024,2015
32024R1620,32009L0138,Directed,71906,,1,2024,2009
32024R1620,12016E313,Directed,71907,,1,2024,2016
32024R1620,12016E228,Directed,71908,,1,2024,2016
32024R1620,12016E/PRO/07,Directed,71909,,1,2024,2016
32024R1620,32013R0883,Directed,71910,,1,2024,2013
32024R1620,31968R0259,Directed,71911,,1,2024,1968
32024R1620,32019L1937,Directed,71912,,1,2024,2019
32024R1620,12016E296,Directed,71913,,1,2024,2016
32024R1620,12016E339,Directed,71914,,1,2024,2016
32024R1620,31958R0001,Directed,71915,,1,2024,1958
32012D0369,31997R1466,Directed,71916,,1,2012,1997
32019D1912,12016E003,Directed,71917,,1,2019,2016
32019D1912,32004R0549,Directed,71918,,1,2019,2004
32024R2897,32018R1139,Directed,71919,,1,2024,2018
32024R2897,12016E/TXT,Directed,71920,,1,2024,2016
32024R2897,32023D1532,Directed,71921,,1,2024,2023
32025D1059,32019R0123,Directed,71922,,1,2025,2019
32025D1059,32024D1688,Directed,71923,,1,2025,2024
32025D0860,32006D0730,Directed,71924,,1,2025,2006
32025D1049,32024D1688,Directed,71925,,1,2025,2024
32025D1049,32019R0123,Directed,71926,,1,2025,2019
32023R2631,31958R0001,Directed,71927,,1,2023,1958
32023R2631,32014R0537,Directed,71928,,1,2023,2014
32023R2631,32021R2139,Directed,71929,,1,2023,2021
32023R2631,12016E290,Directed,71930,,1,2023,2016
32023R2631,32016Q0512(01),Directed,71931,,1,2023,2016
32023R2631,32010R1095,Directed,71932,,1,2023,2010
32023R2631,12016M005,Directed,71933,,1,2023,2016
32023R2631,32017R2402,Directed,71934,,1,2023,2017
32023R2631,12016E291,Directed,71935,,1,2023,2016
32023R2631,32021R2178,Directed,71936,,1,2023,2021
32023R2631,32021R1119,Directed,71937,,1,2023,2021
32023R2631,32010R1093,Directed,71938,,1,2023,2010
32023R2631,32010R1094,Directed,71939,,1,2023,2010
32002F0584,32000X1218(01),Directed,71940,,1,2002,2000
32002F0584,32001Y0115(02),Directed,71941,,1,2002,2001
32002F0584,32002D0187,Directed,71942,,1,2002,2002
32002F0584,11997E005,Directed,71943,,1,2002,1997
32023D0208(02),32015D0444,Directed,71944,,1,2023,2015
32023D0208(02),12016E/TXT,Directed,71945,,1,2023,2016
32023D0208(02),32016R0679,Directed,71946,,1,2023,2016
32023D0208(02),12016M/TXT,Directed,71947,,1,2023,2016
32023D0531(01),12016E/PRO/01,Directed,71948,,1,2023,2016
32023D0531(01),32023R0435,Directed,71949,,1,2023,2023
32023D0531(01),12016A/PRO/01,Directed,71950,,1,2023,2016
32023D0531(01),12016M/PRO/01,Directed,71951,,1,2023,2016
32017A1109(03),32011L0092,Directed,71952,,1,2017,2011
32017A1109(03),32014L0052,Directed,71953,,1,2017,2014
32017A1109(03),31996L0029,Directed,71954,,1,2017,1996
32017A1109(03),32000L0060,Directed,71955,,1,2017,2000
32017A1109(03),12016E/TXT,Directed,71956,,1,2017,2016
32017A1109(01),12016E/TXT,Directed,71957,,1,2017,2016
32017A1109(01),31996L0029,Directed,71958,,1,2017,1996
32017A1109(01),32014L0052,Directed,71959,,1,2017,2014
32017A1109(01),32011L0092,Directed,71960,,1,2017,2011
32017A1109(01),32000L0060,Directed,71961,,1,2017,2000
32014D0016(01),32004D0002,Directed,71962,,1,2014,2004
32021R1348,32010R1095,Directed,71963,,1,2021,2010
32021R1348,32019R2175,Directed,71964,,1,2021,2019
32021D1742,32016R2338,Directed,71965,,1,2021,2016
32021D1742,32018R0761,Directed,71966,,1,2021,2018
32021D1742,32015R0909,Directed,71967,,1,2021,2015
32021D1742,32016L2370,Directed,71968,,1,2021,2016
32021D1742,32016L0797,Directed,71969,,1,2021,2016
32021D1742,32017R2177,Directed,71970,,1,2021,2017
32021D1742,32017D2075,Directed,71971,,1,2021,2017
32021L2261,32017R0653,Directed,71972,,1,2021,2017
32021L2261,32014R1286,Directed,71973,,1,2021,2014
32014L0033,32008D0768,Directed,71974,,1,2014,2008
32014L0033,32008R0765,Directed,71975,,1,2014,2008
32017R0776,32006R1907,Directed,71976,,1,2017,2006
32017R0776,32009R1107,Directed,71977,,1,2017,2009
32017R0776,31999L0045,Directed,71978,,1,2017,1999
32017R0776,31967L0548,Directed,71979,,1,2017,1967
32014L0035,32012R1025,Directed,71980,,1,2014,2012
32014L0035,32008R0765,Directed,71981,,1,2014,2008
32014L0035,32008D0768,Directed,71982,,1,2014,2008
32014L0029,32008D0768,Directed,71983,,1,2014,2008
32014L0030,32008R0765,Directed,71984,,1,2014,2008
32014L0030,32012R1025,Directed,71985,,1,2014,2012
32014L0030,32008R0216,Directed,71986,,1,2014,2008
32014L0030,32008D0768,Directed,71987,,1,2014,2008
32014L0030,31998L0034,Directed,71988,,1,2014,1998
32019L0173,32006R1907,Directed,71989,,1,2019,2006
32018D0817,32012R1247,Directed,71990,,1,2018,2012
32018D0817,32014R0484,Directed,71991,,1,2018,2014
32018D0817,32014R0285,Directed,71992,,1,2018,2014
32018D0817,32013R1003,Directed,71993,,1,2018,2013
32018D0817,32015R1515,Directed,71994,,1,2018,2015
32018D0817,32015R2205,Directed,71995,,1,2018,2015
32018D0817,32013R0152,Directed,71996,,1,2018,2013
32018D0817,32013R0153,Directed,71997,,1,2018,2013
32018D0817,32012R1249,Directed,71998,,1,2018,2012
32018D0817,32016R1178,Directed,71999,,1,2018,2016
32018D0817,32013R0151,Directed,72000,,1,2018,2013
32014R0833,32014R0269,Directed,72001,,1,2014,2014
32014R0833,32009R0428,Directed,72002,,1,2014,2009
32023R2854,32016L0943,Directed,72003,,1,2023,2016
32023R2854,32015R0847,Directed,72004,,1,2023,2015
32023R2854,32016R0679,Directed,72005,,1,2023,2016
32023R2854,32015L0849,Directed,72006,,1,2023,2015
32023R2854,32018R1807,Directed,72007,,1,2023,2018
32023R2854,32021R0784,Directed,72008,,1,2023,2021
32023R2854,32005L0029,Directed,72009,,1,2023,2005
32023R2854,32016Q0512(01),Directed,72010,,1,2023,2016
32023R2854,32012R1025,Directed,72011,,1,2023,2012
32023R2854,12016M005,Directed,72012,,1,2023,2016
32023R2854,32003H0361,Directed,72013,,1,2023,2003
32023R2854,12016E/TXT,Directed,72014,,1,2023,2016
32023R2854,32023L1544,Directed,72015,,1,2023,2023
32023R2854,32008R0765,Directed,72016,,1,2023,2008
32023R2854,32022R2554,Directed,72017,,1,2023,2022
32023R2854,32019L0882,Directed,72018,,1,2023,2019
32023R2854,32009R0223,Directed,72019,,1,2023,2009
32023R2854,32002L0058,Directed,72020,,1,2023,2002
32023R2854,12016E101,Directed,72021,,1,2023,2016
32023R2854,12016E290,Directed,72022,,1,2023,2016
32023R2854,12016E102,Directed,72023,,1,2023,2016
32023R2854,32008D0768,Directed,72024,,1,2023,2008
32023R2854,32022R0868,Directed,72025,,1,2023,2022
32023R2854,12016A/TXT,Directed,72026,,1,2023,2016
32023R2854,12016M/TXT,Directed,72027,,1,2023,2016
32023R2854,32022R2065,Directed,72028,,1,2023,2022
32003R0058,31968R0259,Directed,72029,,1,2003,1968
32003R0058,31999Q0531,Directed,72030,,1,2003,1999
32003R0058,32002R1605,Directed,72031,,1,2003,2002
32003R0058,11997E248,Directed,72032,,1,2003,1997
32003R0058,31999D0468,Directed,72033,,1,2003,1999
32024D0775,32022D1108,Directed,72034,,1,2024,2022
32024D0775,32013D1313,Directed,72035,,1,2024,2013
32013H0730(09),32011R1176,Directed,72036,,1,2013,2011
32013H0730(09),32013D0208,Directed,72037,,1,2013,2013
32013H0730(09),32012H0724(10),Directed,72038,,1,2013,2012
32016R1450,32013R0575,Directed,72039,,1,2016,2013
32016R1450,32014R0909,Directed,72040,,1,2016,2014
32016R1450,32010R1093,Directed,72041,,1,2016,2010
32016R1450,32012R0648,Directed,72042,,1,2016,2012
32016L1919,32013L0048,Directed,72043,,1,2016,2013
32016L1919,12016E/PRO/22,Directed,72044,,1,2016,2016
32016L1919,12016P047,Directed,72045,,1,2016,2016
32016L1919,32012L0013,Directed,72046,,1,2016,2012
32016L1919,12016M005,Directed,72047,,1,2016,2016
32016L1919,12016M/PRO/22,Directed,72048,,1,2016,2016
32016L1919,32002F0584,Directed,72049,,1,2016,2002
32016L1919,12016E/PRO/21,Directed,72050,,1,2016,2016
32016L1919,32009G1204(01),Directed,72051,,1,2016,2009
32016L1919,12016M/PRO/21,Directed,72052,,1,2016,2016
32014L0040,32005L0029,Directed,72053,,1,2014,2005
32014L0040,31995L0046,Directed,72054,,1,2014,1995
32014L0040,32006R1907,Directed,72055,,1,2014,2006
32014L0040,32003H0361,Directed,72056,,1,2014,2003
32014L0040,31993L0042,Directed,72057,,1,2014,1993
32014L0040,31998L0034,Directed,72058,,1,2014,1998
32014R0650,32010R1093,Directed,72059,,1,2014,2010
32014R0650,32013R0575,Directed,72060,,1,2014,2013
32021R0694,32021R0523,Directed,72061,,1,2021,2021
32021R0694,32016Q0512(01),Directed,72062,,1,2021,2016
32021R0694,32003H0361,Directed,72063,,1,2021,2003
32021R0694,32018R1488,Directed,72064,,1,2021,2018
32021R0694,32016R0679,Directed,72065,,1,2021,2016
32021R0694,32017C1213(01),Directed,72066,,1,2021,2017
32021R0694,12016M005,Directed,72067,,1,2021,2016
32021R0694,32017L1371,Directed,72068,,1,2021,2017
32021R0694,32014L0025,Directed,72069,,1,2021,2014
32021R0694,32020R2093,Directed,72070,,1,2021,2020
32021R0694,32014R0283,Directed,72071,,1,2021,2014
32021R0694,32019R0881,Directed,72072,,1,2021,2019
32021R0694,12016E187,Directed,72073,,1,2021,2016
32021R0694,32015D0444,Directed,72074,,1,2021,2015
32021R0694,32021R0695,Directed,72075,,1,2021,2021
32021R0694,32014L0024,Directed,72076,,1,2021,2014
