id:ID,url,name,eurovoc_concepts:STRING[],domains:STRING[],subdomains:STRING[],:LABEL
http://eurovoc.europa.eu/4496,http://eurovoc.europa.eu/4496,technology transfer,"64 PRODUCTION, TECHNOLOGY AND RESEARCH;technology transfer;technology;6411 technology and technical regulations","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6411 technology and technical regulations,EurovocConcept
http://eurovoc.europa.eu/4498,http://eurovoc.europa.eu/4498,food processing,food technology;60 AGRI-FOODSTUFFS;6036 food technology;food processing,60 AGRI-FOODSTUFFS,6036 food technology,EurovocConcept
http://eurovoc.europa.eu/4505,http://eurovoc.europa.eu/4505,air transport,air transport;4826 air and space transport;48 TRANSPORT,48 TRANSPORT,4826 air and space transport,EurovocConcept
http://eurovoc.europa.eu/4506,http://eurovoc.europa.eu/4506,combined transport,4811 organisation of transport;combined transport;mode of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4507,http://eurovoc.europa.eu/4507,energy transport,energy transport;energy policy;66 ENERGY;6606 energy policy,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/4508,http://eurovoc.europa.eu/4508,hinterland transport,hinterland transport;destination of transport;4811 organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4510,http://eurovoc.europa.eu/4510,surface transport,surface transport;4811 organisation of transport;mode of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4512,http://eurovoc.europa.eu/4512,public transport,public transport;carriage of passengers;4811 organisation of transport;organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4514,http://eurovoc.europa.eu/4514,rail transport,rail transport;4816 land transport;48 TRANSPORT;land transport,48 TRANSPORT,4816 land transport,EurovocConcept
http://eurovoc.europa.eu/4515,http://eurovoc.europa.eu/4515,inland waterway transport,4821 maritime and inland waterway transport;inland waterway transport;48 TRANSPORT,48 TRANSPORT,4821 maritime and inland waterway transport,EurovocConcept
http://eurovoc.europa.eu/4516,http://eurovoc.europa.eu/4516,private means of transport,4811 organisation of transport;organisation of transport;48 TRANSPORT;private means of transport,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4517,http://eurovoc.europa.eu/4517,intercontinental transport,destination of transport;4811 organisation of transport;48 TRANSPORT;intercontinental transport,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4518,http://eurovoc.europa.eu/4518,inland transport,destination of transport;4811 organisation of transport;48 TRANSPORT;inland transport,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4519,http://eurovoc.europa.eu/4519,international transport,destination of transport;4811 organisation of transport;48 TRANSPORT;international transport,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4520,http://eurovoc.europa.eu/4520,international road transport,4816 land transport;international road transport;48 TRANSPORT;land transport;road transport,48 TRANSPORT,4816 land transport,EurovocConcept
http://eurovoc.europa.eu/4521,http://eurovoc.europa.eu/4521,intra-EU transport,destination of transport;4811 organisation of transport;intra-EU transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4522,http://eurovoc.europa.eu/4522,maritime transport,maritime transport;4821 maritime and inland waterway transport;48 TRANSPORT,48 TRANSPORT,4821 maritime and inland waterway transport,EurovocConcept
http://eurovoc.europa.eu/4526,http://eurovoc.europa.eu/4526,national transport,national transport;destination of transport;4811 organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4527,http://eurovoc.europa.eu/4527,cable transport,4811 organisation of transport;cable transport;mode of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4528,http://eurovoc.europa.eu/4528,pipeline transport,pipeline transport;4811 organisation of transport;mode of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4530,http://eurovoc.europa.eu/4530,own-account transport,own-account transport;4811 organisation of transport;organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4532,http://eurovoc.europa.eu/4532,regional transport,destination of transport;4811 organisation of transport;regional transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4533,http://eurovoc.europa.eu/4533,road transport,4816 land transport;48 TRANSPORT;land transport;road transport,48 TRANSPORT,4816 land transport,EurovocConcept
http://eurovoc.europa.eu/4534,http://eurovoc.europa.eu/4534,school transport,school life;32 EDUCATION AND COMMUNICATIONS;3216 organisation of teaching;school transport,32 EDUCATION AND COMMUNICATIONS,3216 organisation of teaching,EurovocConcept
http://eurovoc.europa.eu/4535,http://eurovoc.europa.eu/4535,semi-public transport,4811 organisation of transport;semi-public transport;organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4536,http://eurovoc.europa.eu/4536,transport under customs control,transport policy;transport under customs control;4806 transport policy;48 TRANSPORT,48 TRANSPORT,4806 transport policy,EurovocConcept
http://eurovoc.europa.eu/4537,http://eurovoc.europa.eu/4537,underground transport,4811 organisation of transport;underground transport;mode of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4538,http://eurovoc.europa.eu/4538,suburban transport,4811 organisation of transport;suburban transport;urban transport;organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4539,http://eurovoc.europa.eu/4539,land transport,4816 land transport;48 TRANSPORT;land transport,48 TRANSPORT,4816 land transport,EurovocConcept
http://eurovoc.europa.eu/4540,http://eurovoc.europa.eu/4540,cross-border transport,cross-border transport;destination of transport;4811 organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4541,http://eurovoc.europa.eu/4541,urban transport,4811 organisation of transport;urban transport;organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4622,http://eurovoc.europa.eu/4622,transport user,carriage of passengers;4811 organisation of transport;transport user;organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/4629,http://eurovoc.europa.eu/4629,energy use,energy use;energy policy;66 ENERGY;6606 energy policy;energy market,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/4631,http://eurovoc.europa.eu/4631,peaceful use of energy,energy policy;peaceful use of energy;66 ENERGY;6606 energy policy,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/464,http://eurovoc.europa.eu/464,medical centre,28 SOCIAL QUESTIONS;health service;medical centre;2841 health;health policy,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/465,http://eurovoc.europa.eu/465,food resources,28 SOCIAL QUESTIONS;nutrition;2841 health;food resources,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/466,http://eurovoc.europa.eu/466,available energy resources,energy policy;available energy resources;66 ENERGY;6606 energy policy;energy market,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/4664,http://eurovoc.europa.eu/4664,credit sale,credit sale;sale;20 TRADE;2031 marketing;commercial transaction,20 TRADE,2031 marketing,EurovocConcept
http://eurovoc.europa.eu/4731,http://eurovoc.europa.eu/4731,credit transfer,credit transfer;money market;money;24 FINANCE;deposit money;2411 monetary economics,24 FINANCE,2411 monetary economics,EurovocConcept
http://eurovoc.europa.eu/475,http://eurovoc.europa.eu/475,energy distribution,energy distribution;energy policy;66 ENERGY;6606 energy policy,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/477,http://eurovoc.europa.eu/477,electricity supply,28 SOCIAL QUESTIONS;electricity supply;urban infrastructure;town planning;2846 construction and town planning,28 SOCIAL QUESTIONS,2846 construction and town planning,EurovocConcept
http://eurovoc.europa.eu/480,http://eurovoc.europa.eu/480,diversification of exports,export policy;diversification of exports;20 TRADE;2006 trade policy,20 TRADE,2006 trade policy,EurovocConcept
http://eurovoc.europa.eu/4806,http://eurovoc.europa.eu/4806,development bank,2416 financial institutions and credit;bank;24 FINANCE;financial institution;development bank,24 FINANCE,2416 financial institutions and credit,EurovocConcept
http://eurovoc.europa.eu/4822,http://eurovoc.europa.eu/4822,military base,0821 defence;military base;08 INTERNATIONAL RELATIONS;defence policy,08 INTERNATIONAL RELATIONS,0821 defence,EurovocConcept
http://eurovoc.europa.eu/4886,http://eurovoc.europa.eu/4886,energy market,energy policy;66 ENERGY;6606 energy policy;energy market,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/4892,http://eurovoc.europa.eu/4892,bioenergy,soft energy;6626 soft energy;bioenergy;66 ENERGY,66 ENERGY,6626 soft energy,EurovocConcept
http://eurovoc.europa.eu/5015,http://eurovoc.europa.eu/5015,credit purchase,purchase;20 TRADE;2031 marketing;credit purchase;commercial transaction,20 TRADE,2031 marketing,EurovocConcept
http://eurovoc.europa.eu/5053,http://eurovoc.europa.eu/5053,defence budget,0821 defence;08 INTERNATIONAL RELATIONS;defence policy;defence budget,08 INTERNATIONAL RELATIONS,0821 defence,EurovocConcept
http://eurovoc.europa.eu/5124,http://eurovoc.europa.eu/5124,military sanctions,international affairs;0806 international affairs;military sanctions;08 INTERNATIONAL RELATIONS,08 INTERNATIONAL RELATIONS,0806 international affairs,EurovocConcept
http://eurovoc.europa.eu/5152,http://eurovoc.europa.eu/5152,transport capacity,transport capacity;4811 organisation of transport;organisation of transport;48 TRANSPORT,48 TRANSPORT,4811 organisation of transport,EurovocConcept
http://eurovoc.europa.eu/5181,http://eurovoc.europa.eu/5181,data protection,data protection;32 EDUCATION AND COMMUNICATIONS;3231 information and information processing;information policy,32 EDUCATION AND COMMUNICATIONS,3231 information and information processing,EurovocConcept
http://eurovoc.europa.eu/5188,http://eurovoc.europa.eu/5188,information technology,communications industry;32 EDUCATION AND COMMUNICATIONS;3226 communications;information technology,32 EDUCATION AND COMMUNICATIONS,3226 communications,EurovocConcept
http://eurovoc.europa.eu/5190,http://eurovoc.europa.eu/5190,video communications,communications systems;telecommunications;32 EDUCATION AND COMMUNICATIONS;3226 communications;video communications,32 EDUCATION AND COMMUNICATIONS,3226 communications,EurovocConcept
http://eurovoc.europa.eu/5191,http://eurovoc.europa.eu/5191,audiovisual communications policy,communications policy;32 EDUCATION AND COMMUNICATIONS;audiovisual communications policy;3226 communications,32 EDUCATION AND COMMUNICATIONS,3226 communications,EurovocConcept
http://eurovoc.europa.eu/5201,http://eurovoc.europa.eu/5201,self-sufficiency in energy,self-sufficiency in energy;energy policy;66 ENERGY;6606 energy policy,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/521,http://eurovoc.europa.eu/521,law of banking,law of banking;2416 financial institutions and credit;banking;24 FINANCE,24 FINANCE,2416 financial institutions and credit,EurovocConcept
http://eurovoc.europa.eu/5210,http://eurovoc.europa.eu/5210,waterway transport,4821 maritime and inland waterway transport;waterway transport;inland waterway transport;48 TRANSPORT,48 TRANSPORT,4821 maritime and inland waterway transport,EurovocConcept
http://eurovoc.europa.eu/5215,http://eurovoc.europa.eu/5215,road transport tariff,road transport tariff;4806 transport policy;transport price;48 TRANSPORT;transportation tariff,48 TRANSPORT,4806 transport policy,EurovocConcept
http://eurovoc.europa.eu/5237,http://eurovoc.europa.eu/5237,research and development,"64 PRODUCTION, TECHNOLOGY AND RESEARCH;research policy;6416 research and intellectual property;research and development","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6416 research and intellectual property,EurovocConcept
http://eurovoc.europa.eu/5238,http://eurovoc.europa.eu/5238,space research,"64 PRODUCTION, TECHNOLOGY AND RESEARCH;space policy;space research;6416 research and intellectual property","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6416 research and intellectual property,EurovocConcept
http://eurovoc.europa.eu/5239,http://eurovoc.europa.eu/5239,space technology,space transport;4826 air and space transport;space technology;48 TRANSPORT,48 TRANSPORT,4826 air and space transport,EurovocConcept
http://eurovoc.europa.eu/5243,http://eurovoc.europa.eu/5243,railway industry,6821 mechanical engineering;mechanical engineering;railway industry;68 INDUSTRY,68 INDUSTRY,6821 mechanical engineering,EurovocConcept
http://eurovoc.europa.eu/5305,http://eurovoc.europa.eu/5305,medical diagnosis,28 SOCIAL QUESTIONS;medicine;medical science;2841 health;medical diagnosis,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5307,http://eurovoc.europa.eu/5307,medical examination,28 SOCIAL QUESTIONS;medicine;medical science;2841 health;medical examination,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5333,http://eurovoc.europa.eu/5333,impact of information technology,computer systems;impact of information technology;32 EDUCATION AND COMMUNICATIONS;3236 information technology and data processing,32 EDUCATION AND COMMUNICATIONS,3236 information technology and data processing,EurovocConcept
http://eurovoc.europa.eu/5335,http://eurovoc.europa.eu/5335,military intervention,0816 international security;military intervention;08 INTERNATIONAL RELATIONS;international conflict,08 INTERNATIONAL RELATIONS,0816 international security,EurovocConcept
http://eurovoc.europa.eu/5337,http://eurovoc.europa.eu/5337,development worker,development worker;aid policy;08 INTERNATIONAL RELATIONS;0811 cooperation policy,08 INTERNATIONAL RELATIONS,0811 cooperation policy,EurovocConcept
http://eurovoc.europa.eu/534,http://eurovoc.europa.eu/534,energy law,energy law;energy policy;66 ENERGY;6606 energy policy,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/5354,http://eurovoc.europa.eu/5354,Joint Research Centre,EU office or agency;Joint Research Centre;1006 EU institutions and European civil service;10 EUROPEAN UNION,10 EUROPEAN UNION,1006 EU institutions and European civil service,EurovocConcept
http://eurovoc.europa.eu/5361,http://eurovoc.europa.eu/5361,food cereals,6006 plant product;60 AGRI-FOODSTUFFS;food cereals;cereals,60 AGRI-FOODSTUFFS,6006 plant product,EurovocConcept
http://eurovoc.europa.eu/5369,http://eurovoc.europa.eu/5369,health certificate,2011 tariff policy;customs document;customs regulations;20 TRADE;health certificate,20 TRADE,2011 tariff policy,EurovocConcept
http://eurovoc.europa.eu/5373,http://eurovoc.europa.eu/5373,cessation of farming,"5611 agricultural structures and production;policy on agricultural structures;cessation of farming;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5611 agricultural structures and production,EurovocConcept
http://eurovoc.europa.eu/5410,http://eurovoc.europa.eu/5410,electricity storage device,electrical engineering;6826 electronics and electrical engineering;electricity storage device;electrical equipment;68 INDUSTRY,68 INDUSTRY,6826 electronics and electrical engineering,EurovocConcept
http://eurovoc.europa.eu/5419,http://eurovoc.europa.eu/5419,adaptation of financial perspectives,drawing up of the EU budget;multiannual financial framework;budgetary discipline (EU);10 EUROPEAN UNION;adaptation of financial perspectives;1021 EU finance,10 EUROPEAN UNION,1021 EU finance,EurovocConcept
http://eurovoc.europa.eu/5427,http://eurovoc.europa.eu/5427,European Agency for Safety and Health at Work,EU office or agency;1006 EU institutions and European civil service;10 EUROPEAN UNION;European Agency for Safety and Health at Work,10 EUROPEAN UNION,1006 EU institutions and European civil service,EurovocConcept
http://eurovoc.europa.eu/5441,http://eurovoc.europa.eu/5441,information technology applications,32 EDUCATION AND COMMUNICATIONS;computer system;3236 information technology and data processing;information technology applications,32 EDUCATION AND COMMUNICATIONS,3236 information technology and data processing,EurovocConcept
http://eurovoc.europa.eu/549,http://eurovoc.europa.eu/549,insurance law,2431 insurance;24 FINANCE;insurance law;insurance,24 FINANCE,2431 insurance,EurovocConcept
http://eurovoc.europa.eu/5537,http://eurovoc.europa.eu/5537,financial compensation of an agreement,0806 international affairs;international agreement;financial compensation of an agreement;08 INTERNATIONAL RELATIONS,08 INTERNATIONAL RELATIONS,0806 international affairs,EurovocConcept
http://eurovoc.europa.eu/5542,http://eurovoc.europa.eu/5542,export monitoring,export policy;20 TRADE;2006 trade policy;export monitoring,20 TRADE,2006 trade policy,EurovocConcept
http://eurovoc.europa.eu/555,http://eurovoc.europa.eu/555,transport law,transport policy;transport law;4806 transport policy;48 TRANSPORT,48 TRANSPORT,4806 transport policy,EurovocConcept
http://eurovoc.europa.eu/5578,http://eurovoc.europa.eu/5578,research expenditure (EU),EU expenditure;research expenditure (EU);operational expenditure (EU);10 EUROPEAN UNION;1021 EU finance,10 EUROPEAN UNION,1021 EU finance,EurovocConcept
http://eurovoc.europa.eu/559,http://eurovoc.europa.eu/559,part-time farming,"5616 farming systems;farming system;56 AGRICULTURE, FORESTRY AND FISHERIES;part-time farming","56 AGRICULTURE, FORESTRY AND FISHERIES",5616 farming systems,EurovocConcept
http://eurovoc.europa.eu/5591,http://eurovoc.europa.eu/5591,military discipline,0821 defence;08 INTERNATIONAL RELATIONS;armed forces;military discipline,08 INTERNATIONAL RELATIONS,0821 defence,EurovocConcept
http://eurovoc.europa.eu/5594,http://eurovoc.europa.eu/5594,medical data,28 SOCIAL QUESTIONS;medicine;medical data;medical science;2841 health,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/560,http://eurovoc.europa.eu/560,financial legislation,24 FINANCE;financial legislation;free movement of capital;2421 free movement of capital,24 FINANCE,2421 free movement of capital,EurovocConcept
http://eurovoc.europa.eu/5610,http://eurovoc.europa.eu/5610,military training,0821 defence;08 INTERNATIONAL RELATIONS;armed forces;military training,08 INTERNATIONAL RELATIONS,0821 defence,EurovocConcept
http://eurovoc.europa.eu/5633,http://eurovoc.europa.eu/5633,expert's report ordered by a court,expert's report ordered by a court;legal hearing;1221 justice;12 LAW;judicial proceedings,12 LAW,1221 justice,EurovocConcept
http://eurovoc.europa.eu/568,http://eurovoc.europa.eu/568,organic farming,"5621 cultivation of agricultural land;cultivation system;organic farming;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5621 cultivation of agricultural land,EurovocConcept
http://eurovoc.europa.eu/5689,http://eurovoc.europa.eu/5689,food poisoning,28 SOCIAL QUESTIONS;nutrition;2841 health;food poisoning,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5723,http://eurovoc.europa.eu/5723,sporting event,sport;28 SOCIAL QUESTIONS;2826 social affairs;leisure;sporting event,28 SOCIAL QUESTIONS,2826 social affairs,EurovocConcept
http://eurovoc.europa.eu/5724,http://eurovoc.europa.eu/5724,military manoeuvres,0821 defence;08 INTERNATIONAL RELATIONS;armed forces;military manoeuvres;military training,08 INTERNATIONAL RELATIONS,0821 defence,EurovocConcept
http://eurovoc.europa.eu/5731,http://eurovoc.europa.eu/5731,standard agreement health care,28 SOCIAL QUESTIONS;standard agreement health care;2841 health;health policy;health care system,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5764,http://eurovoc.europa.eu/5764,organisation of health care,28 SOCIAL QUESTIONS;organisation of health care;2841 health;health policy,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5766,http://eurovoc.europa.eu/5766,sports body,sport;28 SOCIAL QUESTIONS;sports body;2826 social affairs;leisure,28 SOCIAL QUESTIONS,2826 social affairs,EurovocConcept
http://eurovoc.europa.eu/577,http://eurovoc.europa.eu/577,commercial farming,"5616 farming systems;farming system;commercial farming;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5616 farming systems,EurovocConcept
http://eurovoc.europa.eu/5786,http://eurovoc.europa.eu/5786,military personnel,0821 defence;08 INTERNATIONAL RELATIONS;armed forces;military personnel,08 INTERNATIONAL RELATIONS,0821 defence,EurovocConcept
http://eurovoc.europa.eu/5787,http://eurovoc.europa.eu/5787,multiannual financial framework,drawing up of the EU budget;multiannual financial framework;budgetary discipline (EU);10 EUROPEAN UNION;1021 EU finance,10 EUROPEAN UNION,1021 EU finance,EurovocConcept
http://eurovoc.europa.eu/5788,http://eurovoc.europa.eu/5788,common foreign and security policy,European Union;common foreign and security policy;10 EUROPEAN UNION;1016 European construction,10 EUROPEAN UNION,1016 European construction,EurovocConcept
http://eurovoc.europa.eu/5827,http://eurovoc.europa.eu/5827,financial protocol,financial protocol;protocol to an agreement;0806 international affairs;international agreement;08 INTERNATIONAL RELATIONS,08 INTERNATIONAL RELATIONS,0806 international affairs,EurovocConcept
http://eurovoc.europa.eu/5843,http://eurovoc.europa.eu/5843,export customs procedure,2011 tariff policy;export customs procedure;20 TRADE;EU customs procedure,20 TRADE,2011 tariff policy,EurovocConcept
http://eurovoc.europa.eu/586,http://eurovoc.europa.eu/586,contract farming,"contract farming;type of tenure;5616 farming systems;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5616 farming systems,EurovocConcept
http://eurovoc.europa.eu/5861,http://eurovoc.europa.eu/5861,energy grid,energy policy;66 ENERGY;energy grid;6606 energy policy,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/5872,http://eurovoc.europa.eu/5872,revision of financial perspectives,revision of financial perspectives;drawing up of the EU budget;multiannual financial framework;budgetary discipline (EU);10 EUROPEAN UNION;1021 EU finance,10 EUROPEAN UNION,1021 EU finance,EurovocConcept
http://eurovoc.europa.eu/5877,http://eurovoc.europa.eu/5877,animal health,"5631 agricultural activity;animal health;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5631 agricultural activity,EurovocConcept
http://eurovoc.europa.eu/5878,http://eurovoc.europa.eu/5878,mental health,28 SOCIAL QUESTIONS;mental health;organisation of health care;2841 health;health policy,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5881,http://eurovoc.europa.eu/5881,medical science,28 SOCIAL QUESTIONS;medical science;2841 health,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5888,http://eurovoc.europa.eu/5888,security services,security services;6846 miscellaneous industries;miscellaneous industries;service industry;68 INDUSTRY,68 INDUSTRY,6846 miscellaneous industries,EurovocConcept
http://eurovoc.europa.eu/5894,http://eurovoc.europa.eu/5894,State health service,28 SOCIAL QUESTIONS;State health service;2841 health;health policy;health care system,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5899,http://eurovoc.europa.eu/5899,health care,28 SOCIAL QUESTIONS;organisation of health care;2841 health;health policy;health care,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5902,http://eurovoc.europa.eu/5902,medical specialisation,28 SOCIAL QUESTIONS;medicine;medical specialisation;medical science;2841 health,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5907,http://eurovoc.europa.eu/5907,health statistics,28 SOCIAL QUESTIONS;2841 health;health policy;health statistics,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5908,http://eurovoc.europa.eu/5908,transport statistics,transport policy;4806 transport policy;48 TRANSPORT;transport statistics,48 TRANSPORT,4806 transport policy,EurovocConcept
http://eurovoc.europa.eu/5921,http://eurovoc.europa.eu/5921,health care system,28 SOCIAL QUESTIONS;2841 health;health policy;health care system,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5928,http://eurovoc.europa.eu/5928,dual-use technology,"64 PRODUCTION, TECHNOLOGY AND RESEARCH;technology;dual-use technology;6411 technology and technical regulations","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6411 technology and technical regulations,EurovocConcept
http://eurovoc.europa.eu/5938,http://eurovoc.europa.eu/5938,transport of patients,28 SOCIAL QUESTIONS;organisation of health care;2841 health;health policy;transport of patients,28 SOCIAL QUESTIONS,2841 health,EurovocConcept
http://eurovoc.europa.eu/5949,http://eurovoc.europa.eu/5949,information technology user,32 EDUCATION AND COMMUNICATIONS;computer system;3236 information technology and data processing;information technology user,32 EDUCATION AND COMMUNICATIONS,3236 information technology and data processing,EurovocConcept
http://eurovoc.europa.eu/595,http://eurovoc.europa.eu/595,group farming,"5616 farming systems;farming system;group farming;grouping of farms;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5616 farming systems,EurovocConcept
http://eurovoc.europa.eu/5967,http://eurovoc.europa.eu/5967,food chemistry,6031 agri-foodstuffs;60 AGRI-FOODSTUFFS;agri-foodstuffs;food chemistry,60 AGRI-FOODSTUFFS,6031 agri-foodstuffs,EurovocConcept
http://eurovoc.europa.eu/5973,http://eurovoc.europa.eu/5973,choice of technology,"choice of technology;64 PRODUCTION, TECHNOLOGY AND RESEARCH;technology;6411 technology and technical regulations","64 PRODUCTION, TECHNOLOGY AND RESEARCH",6411 technology and technical regulations,EurovocConcept
http://eurovoc.europa.eu/6039,http://eurovoc.europa.eu/6039,food colouring,60 AGRI-FOODSTUFFS;6036 food technology;food colouring;food additive,60 AGRI-FOODSTUFFS,6036 food technology,EurovocConcept
http://eurovoc.europa.eu/604,http://eurovoc.europa.eu/604,hill farming,"hill farming;regional farm policy;agricultural policy;5606 agricultural policy;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5606 agricultural policy,EurovocConcept
http://eurovoc.europa.eu/6040,http://eurovoc.europa.eu/6040,artificial food colouring,artificial food colouring;60 AGRI-FOODSTUFFS;6036 food technology;food colouring;food additive,60 AGRI-FOODSTUFFS,6036 food technology,EurovocConcept
http://eurovoc.europa.eu/6041,http://eurovoc.europa.eu/6041,natural food colouring,60 AGRI-FOODSTUFFS;6036 food technology;food colouring;food additive;natural food colouring,60 AGRI-FOODSTUFFS,6036 food technology,EurovocConcept
http://eurovoc.europa.eu/6048,http://eurovoc.europa.eu/6048,EU agriculture committee,"EU agriculture committee;common agricultural policy;5606 agricultural policy;56 AGRICULTURE, FORESTRY AND FISHERIES;common organisation of markets","56 AGRICULTURE, FORESTRY AND FISHERIES",5606 agricultural policy,EurovocConcept
http://eurovoc.europa.eu/6052,http://eurovoc.europa.eu/6052,food additive,60 AGRI-FOODSTUFFS;6036 food technology;food additive,60 AGRI-FOODSTUFFS,6036 food technology,EurovocConcept
http://eurovoc.europa.eu/6079,http://eurovoc.europa.eu/6079,European Energy Charter,energy policy;European Energy Charter;66 ENERGY;6606 energy policy,66 ENERGY,6606 energy policy,EurovocConcept
http://eurovoc.europa.eu/6133,http://eurovoc.europa.eu/6133,principle of proportionality,principle of proportionality;EU competence;EU legal system;1011 European Union law;10 EUROPEAN UNION,10 EUROPEAN UNION,1011 European Union law,EurovocConcept
http://eurovoc.europa.eu/6139,http://eurovoc.europa.eu/6139,regulation of telecommunications,communications systems;telecommunications;32 EDUCATION AND COMMUNICATIONS;3226 communications;regulation of telecommunications,32 EDUCATION AND COMMUNICATIONS,3226 communications,EurovocConcept
http://eurovoc.europa.eu/615,http://eurovoc.europa.eu/615,subsistence farming,"5616 farming systems;farming system;subsistence farming;56 AGRICULTURE, FORESTRY AND FISHERIES","56 AGRICULTURE, FORESTRY AND FISHERIES",5616 farming systems,EurovocConcept
http://eurovoc.europa.eu/6222,http://eurovoc.europa.eu/6222,"area of freedom, security and justice","European Union;area of freedom, security and justice;10 EUROPEAN UNION;1016 European construction",10 EUROPEAN UNION,1016 European construction,EurovocConcept
