:START_ID,:END_ID,:TYPE
32022R2123,http://eurovoc.europa.eu/c_96124aaf,HAS_CONCEPT
32022R2123,http://eurovoc.europa.eu/616,HAS_CONCEPT
32022R2123,http://eurovoc.europa.eu/560,HAS_CONCEPT
32022R2123,http://eurovoc.europa.eu/c_39d242fc,HAS_CONCEPT
32022R2123,http://eurovoc.europa.eu/5235,HAS_CONCEPT
32022R2123,http://eurovoc.europa.eu/2247,HAS_CONCEPT
32022R2123,http://eurovoc.europa.eu/13,HAS_CONCEPT
32022R2123,http://eurovoc.europa.eu/2602,HAS_CONCEPT
32024D2502,http://eurovoc.europa.eu/3483,HAS_CONCEPT
32024D2502,http://eurovoc.europa.eu/c_1c478aa5,HAS_CONCEPT
32024D2502,http://eurovoc.europa.eu/2338,HAS_CONCEPT
32024D2502,http://eurovoc.europa.eu/4354,HAS_CONCEPT
32024D2502,http://eurovoc.europa.eu/3870,HAS_CONCEPT
31992D0426,http://eurovoc.europa.eu/3774,HAS_CONCEPT
31992D0426,http://eurovoc.europa.eu/3895,HAS_CONCEPT
31992D0426,http://eurovoc.europa.eu/478,HAS_CONCEPT
31992D0426,http://eurovoc.europa.eu/1318,HAS_CONCEPT
31992D0426,http://eurovoc.europa.eu/3581,HAS_CONCEPT
32020R0988,http://eurovoc.europa.eu/189,HAS_CONCEPT
32020R0988,http://eurovoc.europa.eu/3942,HAS_CONCEPT
32020R0988,http://eurovoc.europa.eu/34,HAS_CONCEPT
32020R0988,http://eurovoc.europa.eu/3231,HAS_CONCEPT
32020R0988,http://eurovoc.europa.eu/4347,HAS_CONCEPT
32020R0988,http://eurovoc.europa.eu/2906,HAS_CONCEPT
32008D0626(01),http://eurovoc.europa.eu/3774,HAS_CONCEPT
32008D0626(01),http://eurovoc.europa.eu/2606,HAS_CONCEPT
32008D0626(01),http://eurovoc.europa.eu/889,HAS_CONCEPT
32008D0626(01),http://eurovoc.europa.eu/5541,HAS_CONCEPT
32008D0626(01),http://eurovoc.europa.eu/1372,HAS_CONCEPT
32003D0615,http://eurovoc.europa.eu/1542,HAS_CONCEPT
32003D0615,http://eurovoc.europa.eu/2965,HAS_CONCEPT
32003D0615,http://eurovoc.europa.eu/1154,HAS_CONCEPT
32003D0615,http://eurovoc.europa.eu/5859,HAS_CONCEPT
32003D0615,http://eurovoc.europa.eu/2793,HAS_CONCEPT
32003D0615,http://eurovoc.europa.eu/12,HAS_CONCEPT
32004D0333R(01),http://eurovoc.europa.eu/1442,HAS_CONCEPT
32004D0333R(01),http://eurovoc.europa.eu/5451,HAS_CONCEPT
32004D0333R(01),http://eurovoc.europa.eu/893,HAS_CONCEPT
32004D0333R(01),http://eurovoc.europa.eu/2735,HAS_CONCEPT
32013R1259R(02),http://eurovoc.europa.eu/6268,HAS_CONCEPT
32013R1259R(02),http://eurovoc.europa.eu/3355,HAS_CONCEPT
32013R1259R(02),http://eurovoc.europa.eu/3813,HAS_CONCEPT
32013R1259R(02),http://eurovoc.europa.eu/1477,HAS_CONCEPT
32013R1259R(02),http://eurovoc.europa.eu/5542,HAS_CONCEPT
32013R1259R(02),http://eurovoc.europa.eu/4125,HAS_CONCEPT
32013R1259R(02),http://eurovoc.europa.eu/4821,HAS_CONCEPT
32013R1259R(02),http://eurovoc.europa.eu/5914,HAS_CONCEPT
32013R1259R(02),http://eurovoc.europa.eu/4347,HAS_CONCEPT
32000D0037,http://eurovoc.europa.eu/4490,HAS_CONCEPT
32000D0037,http://eurovoc.europa.eu/922,HAS_CONCEPT
32000D0037,http://eurovoc.europa.eu/1182,HAS_CONCEPT
32000D0037,http://eurovoc.europa.eu/2232,HAS_CONCEPT
32000D0037,http://eurovoc.europa.eu/2723,HAS_CONCEPT
